,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,CH_ba,SI_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,FS%,wFS/C,vFS,ST_ba
0,2023-04-14,718584,Flyout,field_out,True,606466,669432,Ketel Marte,Trevor Rogers,0,0,0,4578e1a6-9d75-4021-837e-1615ac41c8ac,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,
1,2023-04-14,718584,Groundout,field_out,True,668942,669432,Josh Rojas,Trevor Rogers,1,0,0,be21170d-c871-47b8-b53c-376287b1f7b3,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,
2,2023-04-14,718584,Single,single,False,666971,669432,Lourdes Gurriel Jr.,Trevor Rogers,1,0,0,1f52d22b-8d6b-4c4a-8cce-23a86259333b,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,
3,2023-04-14,718584,Groundout,field_out,True,572233,669432,Christian Walker,Trevor Rogers,0,0,0,2a5453f9-a42b-4cc3-9cd5-3d039470eb03,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,
4,2023-04-14,718584,Single,single,False,542932,518516,Jon Berti,Madison Bumgarner,0,0,0,b5555324-1140-43be-b9e1-e2275b4e7f4b,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,68.0,84.0,78.0,,,,,,,,0.331,,0.12300000000000001,-0.68,,,-12.26,89.5,,,0.133,1.0,,,80.0,102.0,95.0,103.0,97.0,87.0,0.349,0.19699999999999998,-1.77,-3.0,86.2,77.2,0.375,0.333,,,,
5,2023-04-14,718584,Forceout,force_out,True,643265,518516,Garrett Cooper,Madison Bumgarner,1,0,1,0d95876c-64a1-42d1-8f7a-b3611267a097,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,68.0,84.0,78.0,,,,,,,,0.331,,0.12300000000000001,-0.68,,,-12.26,89.5,,,0.133,1.0,,,80.0,102.0,95.0,103.0,97.0,87.0,0.349,0.19699999999999998,-1.77,-3.0,86.2,77.2,0.375,0.333,,,,
6,2023-04-14,718584,Walk,walk,False,624585,518516,Jorge Soler,Madison Bumgarner,0,0,1,17424d1f-7fd3-4b34-b0d1-6423d0c51edc,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,68.0,84.0,78.0,,,,,,,,0.331,,0.12300000000000001,-0.68,,,-12.26,89.5,,,0.133,1.0,,,80.0,102.0,95.0,103.0,97.0,87.0,0.349,0.19699999999999998,-1.77,-3.0,86.2,77.2,0.375,0.333,,,,
7,2023-04-14,718584,Forceout,force_out,True,650559,518516,Bryan De La Cruz,Madison Bumgarner,1,0,1,a5d49ee8-43ee-4df6-94aa-6b295f629c6b,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,68.0,84.0,78.0,,,,,,,,0.331,,0.12300000000000001,-0.68,,,-12.26,89.5,,,0.133,1.0,,,80.0,102.0,95.0,103.0,97.0,87.0,0.349,0.19699999999999998,-1.77,-3.0,86.2,77.2,0.375,0.333,,,,
8,2023-04-14,718584,Groundout,field_out,True,541645,518516,Avisaíl García,Madison Bumgarner,0,0,0,e69e5a8e-3ddb-4164-9272-5ac99c11a21b,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,68.0,84.0,78.0,,,,,,,,0.331,,0.12300000000000001,-0.68,,,-12.26,89.5,,,0.133,1.0,,,80.0,102.0,95.0,103.0,97.0,87.0,0.349,0.19699999999999998,-1.77,-3.0,86.2,77.2,0.375,0.333,,,,
9,2023-04-14,718584,Walk,walk,False,446334,669432,Evan Longoria,Trevor Rogers,0,0,0,15d9c19c-be79-4a20-b35f-0abfbc3cc982,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,
