,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,SL_ba,CH_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC
14,2023-04-03,718723,Groundout,field_out,True,665155,686613,Nick Maton,Hunter Brown,1,0,0,c6de1b62-8c85-41d1-bac2-946297eed30a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
15,2023-04-03,718723,Groundout,field_out,True,676801,571510,Chas McCormick,Matthew Boyd,0,0,0,2fcc1006-e015-4911-96a2-fd69cb5109e1,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
16,2023-04-03,718723,Single,single,False,682073,571510,David Hensley,Matthew Boyd,1,1,0,258e5bff-8599-40f5-9f8e-a8e1b2d777ed,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
17,2023-04-03,718723,Groundout,field_out,True,643289,571510,Mauricio Dubón,Matthew Boyd,1,0,1,007e7667-1405-466e-b9e2-907ecb86e7b0,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
18,2023-04-03,718723,Groundout,field_out,True,455117,571510,Martín Maldonado,Matthew Boyd,1,1,0,801e971f-64fc-475a-9266-dc6497853c8b,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
19,2023-04-03,718723,Flyout,field_out,True,682985,686613,Riley Greene,Hunter Brown,0,0,0,a8a555f8-0a3b-4ac8-8a56-964d49c2fe4d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
20,2023-04-03,718723,Groundout,field_out,True,595879,686613,Javier Báez,Hunter Brown,1,0,0,083bb05e-dd54-424a-9e06-2c8462675187,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
21,2023-04-03,718723,Flyout,field_out,True,681481,686613,Kerry Carpenter,Hunter Brown,0,0,0,725b6e2f-cb4e-47f3-adc8-56d4254c880d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
22,2023-04-03,718723,Groundout,field_out,True,665161,571510,Jeremy Peña,Matthew Boyd,1,0,0,450b732f-8dca-45df-9d71-66b87e9cb3fc,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
23,2023-04-03,718723,Flyout,field_out,True,608324,571510,Alex Bregman,Matthew Boyd,0,0,0,86a275bd-80c9-4f1f-b937-7cbe8e05f85c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
24,2023-04-03,718723,Field Error,field_error,False,670541,571510,Yordan Alvarez,Matthew Boyd,0,0,0,a1a91691-f2c3-44b4-9179-342fb1789d1f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
25,2023-04-03,718723,Flyout,field_out,True,547989,571510,José Abreu,Matthew Boyd,0,0,0,89075800-00b9-4659-8702-cf591d645610,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
26,2023-04-03,718723,Lineout,field_out,True,679529,686613,Spencer Torkelson,Hunter Brown,0,0,0,4074c121-0ff0-487d-a64b-9a16e38a7608,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
27,2023-04-03,718723,Pop Out,field_out,True,640457,686613,Austin Meadows,Hunter Brown,1,0,0,c76921ad-d802-4823-ac0d-e04119bc5e99,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
28,2023-04-03,718723,Single,single,False,663837,686613,Matt Vierling,Hunter Brown,1,0,0,4d0fccda-dc0b-416c-aa48-8e751f32be32,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
29,2023-04-03,718723,Caught Stealing 2B,caught_stealing_2b,True,656716,686613,Zach McKinstry,Hunter Brown,0,0,0,b061f97c-ed08-4dd3-9c11-6dfcfca4974d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
30,2023-04-03,718723,Flyout,field_out,True,663656,571510,Kyle Tucker,Matthew Boyd,0,0,0,260588bd-3b21-4741-a3cd-131ce7f84047,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
31,2023-04-03,718723,Flyout,field_out,True,676801,571510,Chas McCormick,Matthew Boyd,0,0,0,5dbbfec5-bfd8-456a-bb54-7cad0e159e6c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
32,2023-04-03,718723,Strikeout,strikeout,True,682073,571510,David Hensley,Matthew Boyd,0,0,0,d78ddad6-d420-4470-b2e2-ec1fb2265acd,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,,-0.64,,,2.52,0.57,,91.4,,,90.8,79.6,,0.281,0.4,,,,80.2,87.0,97.0,101.0,90.0,87.0,92.0,0.07400000000000001,0.18600000000000003,-2.52,0.56,73.8,0.203,0.245,0.207,,,
33,2023-04-03,718723,Strikeout,strikeout,True,656716,686613,Zach McKinstry,Hunter Brown,0,0,0,3fe4ef50-f313-4ec7-b511-997ccde9e560,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
34,2023-04-03,718723,Strikeout,strikeout,True,606992,686613,Eric Haase,Hunter Brown,0,0,0,05108aef-6b32-4bc5-940e-890c21dfb985,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
