,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SL_ba,SI_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,FC_ba,CU_ba,KC%,wKC/C,vKC,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-31,717190,Groundout,field_out,True,672695,596001,Geraldo Perdomo,Jakob Junis,1,0,0,19735983-0924-44fb-bd71-a7a319301398,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-31,717190,Groundout,field_out,True,606466,596001,Ketel Marte,Jakob Junis,0,0,0,d40048b9-0be6-4a2f-b5b8-3c3ae4b06c1b,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-31,717190,Strikeout,strikeout,True,682998,596001,Corbin Carroll,Jakob Junis,0,0,0,856c0fe0-4074-4a97-9767-b7c746c088f3,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-31,717190,Flyout,field_out,True,664774,669194,LaMonte Wade Jr.,Ryne Nelson,0,0,0,829218ec-8f89-46c4-8d14-7c1fefb1dc33,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.177,,0.203,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.308,0.326,0.429,,,,,,,,,,,
4,2023-07-31,717190,Flyout,field_out,True,624424,669194,Michael Conforto,Ryne Nelson,0,0,0,65dc57a9-8212-4f14-b033-eed6d8e896ad,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.177,,0.203,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.308,0.326,0.429,,,,,,,,,,,
5,2023-07-31,717190,Flyout,field_out,True,527038,669194,Wilmer Flores,Ryne Nelson,1,1,0,0d203f44-b908-4e48-9689-48fdef6895ed,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.177,,0.203,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.308,0.326,0.429,,,,,,,,,,,
6,2023-07-31,717190,Groundout,field_out,True,572233,596001,Christian Walker,Jakob Junis,0,0,0,2886dd38-dc57-4619-9381-06343137ba5b,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-07-31,717190,Single,single,False,666971,596001,Lourdes Gurriel Jr.,Jakob Junis,0,0,0,16124626-54a0-46e7-8194-7dd0e54c7da1,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-31,717190,Strikeout,strikeout,True,664983,596001,Jake McCarthy,Jakob Junis,0,0,0,b56249e9-5122-4a3b-a7ba-b9c0be6b9198,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-31,717190,Strikeout,strikeout,True,656896,596001,Emmanuel Rivera,Jakob Junis,0,0,0,c91d26c9-70b8-49a4-b7ff-2590906c4c8b,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
