,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-07-25,717265,Single,single,False,650859,593958,Luis Rengifo,Eduardo Rodriguez,0,0,0,f5c821ac-89bf-4b7a-b5ae-87532003427c,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
1,2023-07-25,717265,Walk,walk,False,660271,593958,Shohei Ohtani,Eduardo Rodriguez,1,0,1,8b4857f2-37f8-4ba7-96a4-21aa7258657b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
2,2023-07-25,717265,Strikeout,strikeout,True,621493,593958,Taylor Ward,Eduardo Rodriguez,0,0,0,eef08c2a-33a1-4b72-acc8-cb9b4be43ef1,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
3,2023-07-25,717265,Double,double,False,519058,593958,Mike Moustakas,Eduardo Rodriguez,0,0,1,07172656-0046-0033-000c-f08cd117d70a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
4,2023-07-25,717265,Flyout,field_out,True,500871,593958,Eduardo Escobar,Eduardo Rodriguez,0,0,0,07172656-0056-0023-000c-f08cd117d70a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
5,2023-07-25,717265,Groundout,field_out,True,666160,593958,Mickey Moniak,Eduardo Rodriguez,1,0,0,07172656-0066-0053-000c-f08cd117d70a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
6,2023-07-25,717265,Strikeout,strikeout,True,656716,656288,Zach McKinstry,Griffin Canning,0,0,0,07172656-0076-0063-000c-f08cd117d70a,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.213,-0.21,,-8.61,0.1,1.6,94.7,,95.0,88.4,0.235,0.213,,0.333,0.261,91.0,98.0,103.0,0.134,-0.53,81.8,0.271,,,,,,,,,,,,,,
7,2023-07-25,717265,Single,single,False,682985,656288,Riley Greene,Griffin Canning,1,1,0,07172656-0086-0063-000c-f08cd117d70a,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.213,-0.21,,-8.61,0.1,1.6,94.7,,95.0,88.4,0.235,0.213,,0.333,0.261,91.0,98.0,103.0,0.134,-0.53,81.8,0.271,,,,,,,,,,,,,,
8,2023-07-25,717265,Strikeout,strikeout,True,679529,656288,Spencer Torkelson,Griffin Canning,0,0,0,07172656-0096-0073-001c-f08cd117d70a,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.213,-0.21,,-8.61,0.1,1.6,94.7,,95.0,88.4,0.235,0.213,,0.333,0.261,91.0,98.0,103.0,0.134,-0.53,81.8,0.271,,,,,,,,,,,,,,
9,2023-07-25,717265,Strikeout,strikeout,True,681481,656288,Kerry Carpenter,Griffin Canning,0,0,0,07172656-0106-0053-000c-f08cd117d70a,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.213,-0.21,,-8.61,0.1,1.6,94.7,,95.0,88.4,0.235,0.213,,0.333,0.261,91.0,98.0,103.0,0.134,-0.53,81.8,0.271,,,,,,,,,,,,,,
