,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,ST_ba,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-07,717465,Walk,walk,False,543760,592866,Marcus Semien,Trevor Williams,0,0,0,82b3e6a6-7fde-47de-8aab-6007232993b1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
1,2023-07-07,717465,Double,double,False,608369,592866,Corey Seager,Trevor Williams,0,0,1,60decb5a-b33b-42e5-8800-b4d6696e03e8,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
2,2023-07-07,717465,Strikeout,strikeout,True,663993,592866,Nathaniel Lowe,Trevor Williams,0,0,0,cc96081f-a86e-4510-88a4-c76b828c44fa,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
3,2023-07-07,717465,Groundout,field_out,True,666969,592866,Adolis García,Trevor Williams,0,0,1,5c0e1a88-bc8e-48a0-b0fd-7bf81d2088a1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
4,2023-07-07,717465,Walk,walk,False,673962,592866,Josh Jung,Trevor Williams,1,0,0,d0d09b71-78f0-4c93-9fb5-5012a41dde16,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
5,2023-07-07,717465,Single,single,False,641680,592866,Jonah Heim,Trevor Williams,0,0,1,aadf3c66-f130-41b2-a14d-0c0329198be1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
6,2023-07-07,717465,Flyout,field_out,True,608671,592866,Travis Jankowski,Trevor Williams,0,0,0,567443cc-33de-4c6f-a137-fccb6621e410,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
7,2023-07-07,717465,Groundout,field_out,True,682928,674003,CJ Abrams,Cody Bradford,1,0,0,64a0a59a-f0c6-4849-97ce-f624fa4c120c,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
8,2023-07-07,717465,Flyout,field_out,True,657041,674003,Lane Thomas,Cody Bradford,0,0,0,20748864-6160-4a12-82ad-eb05832b5b54,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
9,2023-07-07,717465,Home Run,home_run,False,608841,674003,Joey Meneses,Cody Bradford,1,1,0,6e14dc59-8b9f-481a-a7cc-8d7460a7ee39,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
10,2023-07-07,717465,Flyout,field_out,True,656448,674003,Stone Garrett,Cody Bradford,0,0,0,0e440b5f-df6c-4c79-8114-ae0571b3c72d,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
11,2023-07-07,717465,Strikeout,strikeout,True,677649,592866,Ezequiel Duran,Trevor Williams,0,0,0,8b31c8e5-9a37-4ac4-86dd-a68a9e2ad0f3,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
12,2023-07-07,717465,Lineout,field_out,True,665750,592866,Leody Taveras,Trevor Williams,0,0,0,dbc835ef-0c60-49c5-b161-d7b1c7821d2d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
13,2023-07-07,717465,Double,double,False,543760,592866,Marcus Semien,Trevor Williams,1,0,0,a6a97696-9ead-4519-9bbe-4049bbf4eb0a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
14,2023-07-07,717465,Flyout,field_out,True,608369,592866,Corey Seager,Trevor Williams,0,0,0,98e351a5-c3a8-4683-a120-1dd9bb9de13c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
15,2023-07-07,717465,Groundout,field_out,True,545121,674003,Ildemaro Vargas,Cody Bradford,1,0,0,133af5d2-984c-4ceb-8840-d408ada75206,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
16,2023-07-07,717465,Flyout,field_out,True,642086,674003,Dominic Smith,Cody Bradford,0,0,0,d6a6f52f-95ec-44b6-b789-da009fb1fe64,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
17,2023-07-07,717465,Pop Out,field_out,True,656180,674003,Riley Adams,Cody Bradford,1,1,0,c6e052ab-8245-42e5-8861-de114c962531,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
18,2023-07-07,717465,Groundout,field_out,True,663993,592866,Nathaniel Lowe,Trevor Williams,0,0,0,7fc8da46-e5c8-46e5-abb9-a443b500ee5a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
19,2023-07-07,717465,Groundout,field_out,True,666969,592866,Adolis García,Trevor Williams,1,1,0,eb990141-9c03-4f04-983e-f093b9a65284,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
20,2023-07-07,717465,Strikeout,strikeout,True,673962,592866,Josh Jung,Trevor Williams,0,0,0,cae9c963-56c0-4432-a3a0-312311bc99c7,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
21,2023-07-07,717465,Flyout,field_out,True,671277,674003,Luis García Jr.,Cody Bradford,0,0,0,df52f371-dae5-4aa7-afa9-a64e48eb8713,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
22,2023-07-07,717465,Single,single,False,669743,674003,Alex Call,Cody Bradford,1,0,0,d7a332d8-b190-484b-9a3d-8a144ed9243f,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
23,2023-07-07,717465,Walk,walk,False,682928,674003,CJ Abrams,Cody Bradford,1,0,1,a0f321de-c2d3-4ff5-956b-fc722cbeca2c,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
24,2023-07-07,717465,Grounded Into DP,grounded_into_double_play,True,657041,674003,Lane Thomas,Cody Bradford,1,0,1,a1c3eebe-dfa8-4501-8f04-89a1f0d52eb8,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
