,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,SI_ba
0,2023-04-15,718562,Flyout,field_out,True,543760,686613,Marcus Semien,Hunter Brown,0,0,0,428a32e3-aaec-4557-8dc2-716d4cd0758b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
1,2023-04-15,718562,Single,single,False,669701,686613,Josh Smith,Hunter Brown,1,0,0,b2425897-8904-418d-a4fc-d5de7ba6fed5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
2,2023-04-15,718562,Grounded Into DP,grounded_into_double_play,True,663993,686613,Nathaniel Lowe,Hunter Brown,0,0,1,d4cb3794-b649-4da7-892c-9c1deeb9e4e3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
3,2023-04-15,718562,Groundout,field_out,True,643289,592351,Mauricio Dubón,Jon Gray,1,0,0,d442ba18-e8f3-4ab2-9e44-b092d92db3a7,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,,0.39799999999999996,,-1.83,,,,2.33,,95.7,,,,87.2,,0.346,0.263,,,0.105,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.194,0.211,,,,
4,2023-04-15,718562,Flyout,field_out,True,608324,592351,Alex Bregman,Jon Gray,0,0,0,17fe2ff3-7856-43c1-8739-0ee7fb878f1d,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,,0.39799999999999996,,-1.83,,,,2.33,,95.7,,,,87.2,,0.346,0.263,,,0.105,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.194,0.211,,,,
5,2023-04-15,718562,Groundout,field_out,True,670541,592351,Yordan Alvarez,Jon Gray,0,0,0,7350b6c4-3850-40c0-98b8-46df08828d21,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,,0.39799999999999996,,-1.83,,,,2.33,,95.7,,,,87.2,,0.346,0.263,,,0.105,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.194,0.211,,,,
6,2023-04-15,718562,Lineout,field_out,True,666969,686613,Adolis García,Hunter Brown,1,1,0,dedd3918-5cbf-4fce-96d1-23d2fe1d4259,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
7,2023-04-15,718562,Strikeout,strikeout,True,673962,686613,Josh Jung,Hunter Brown,0,0,0,8ffd6374-821a-444d-ad12-63ee777aced4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
8,2023-04-15,718562,Flyout,field_out,True,641680,686613,Jonah Heim,Hunter Brown,0,0,0,ee4995e7-8dd8-4a12-8c07-fe6b265fb2d2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
9,2023-04-15,718562,Flyout,field_out,True,547989,592351,José Abreu,Jon Gray,0,0,0,d1ee578d-7407-4212-b6ed-814d23275d1c,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,,0.39799999999999996,,-1.83,,,,2.33,,95.7,,,,87.2,,0.346,0.263,,,0.105,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.194,0.211,,,,
10,2023-04-15,718562,Walk,walk,False,663656,592351,Kyle Tucker,Jon Gray,1,0,0,84b8fd80-94ff-48f7-862d-1f04d5b66b75,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,,0.39799999999999996,,-1.83,,,,2.33,,95.7,,,,87.2,,0.346,0.263,,,0.105,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.194,0.211,,,,
11,2023-04-15,718562,Strikeout,strikeout,True,665161,592351,Jeremy Peña,Jon Gray,0,0,0,3826cc4b-d53a-404b-832c-75dc13ca2b19,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,,0.39799999999999996,,-1.83,,,,2.33,,95.7,,,,87.2,,0.346,0.263,,,0.105,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.194,0.211,,,,
12,2023-04-15,718562,Strikeout,strikeout,True,667452,592351,Corey Julks,Jon Gray,0,0,1,2d5ce352-eb02-4008-9cec-a9af66d3e583,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,,0.39799999999999996,,-1.83,,,,2.33,,95.7,,,,87.2,,0.346,0.263,,,0.105,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.194,0.211,,,,
13,2023-04-15,718562,Field Error,field_error,False,543257,686613,Robbie Grossman,Hunter Brown,1,0,0,4af8d85b-6f0d-4be6-a45e-6a0064ed18a5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
14,2023-04-15,718562,Single,single,False,608671,686613,Travis Jankowski,Hunter Brown,0,0,1,e4382c2f-fc11-4e43-8d3a-209928a9e5d5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
15,2023-04-15,718562,Fielders Choice Out,fielders_choice_out,True,665750,686613,Leody Taveras,Hunter Brown,1,0,1,da2e1414-a026-466c-a3d8-0d2955bf7191,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
16,2023-04-15,718562,Single,single,False,543760,686613,Marcus Semien,Hunter Brown,0,0,1,4366d4fa-0c0a-4c9a-86a9-39edef00320c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
17,2023-04-15,718562,Hit By Pitch,hit_by_pitch,False,669701,686613,Josh Smith,Hunter Brown,0,0,1,81145276-59c7-4bc7-a3e2-7445c9dcbca6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
18,2023-04-15,718562,Strikeout,strikeout,True,663993,686613,Nathaniel Lowe,Hunter Brown,0,0,0,fd71ef7b-49a8-4c7d-ac7c-952ccd333e31,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
19,2023-04-15,718562,Single,single,False,666969,686613,Adolis García,Hunter Brown,0,0,1,d340297b-5ff9-4069-8205-75c68a37ca73,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
