,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FF_ba,CH_ba,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-07-01,717536,Pop Out,field_out,True,650333,450203,Luis Arraez,Charlie Morton,1,0,0,92ede07c-d8f6-4d72-8784-e054fe6c5c96,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
1,2023-07-01,717536,Double,double,False,624585,450203,Jorge Soler,Charlie Morton,0,0,0,64c223a5-5515-4a6b-b10d-5abed3644771,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
2,2023-07-01,717536,Flyout,field_out,True,650559,450203,Bryan De La Cruz,Charlie Morton,1,0,1,dc7e0845-6de0-41ce-85eb-0e21649bb30e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
3,2023-07-01,717536,Strikeout,strikeout,True,665862,450203,Jazz Chisholm Jr.,Charlie Morton,0,0,0,20e454c1-e455-4d02-89f8-805766c100ab,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
4,2023-07-01,717536,Home Run,home_run,False,660670,691587,Ronald Acuña Jr.,Eury Pérez,0,0,0,6c2958b5-867e-4e39-8b44-84eb75dd6ff7,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,,,,0.45399999999999996,,0.14,0.098,-0.47,,,1.89,0.99,97.5,,,81.2,0.098,0.289,0.045,,,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,
5,2023-07-01,717536,Home Run,home_run,False,645277,691587,Ozzie Albies,Eury Pérez,1,0,0,a4d92c71-a6fd-4ef5-89d1-668b2d90cb25,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,,,,0.45399999999999996,,0.14,0.098,-0.47,,,1.89,0.99,97.5,,,81.2,0.098,0.289,0.045,,,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,
6,2023-07-01,717536,Single,single,False,663586,691587,Austin Riley,Eury Pérez,1,1,0,f01cd80b-e501-4ece-a106-ffce3575ac87,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,,,,0.45399999999999996,,0.14,0.098,-0.47,,,1.89,0.99,97.5,,,81.2,0.098,0.289,0.045,,,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,
7,2023-07-01,717536,Single,single,False,621566,691587,Matt Olson,Eury Pérez,1,0,1,1cbdb953-9b36-462f-b9de-7cf38289bb8c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,,,,0.45399999999999996,,0.14,0.098,-0.47,,,1.89,0.99,97.5,,,81.2,0.098,0.289,0.045,,,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,
8,2023-07-01,717536,Double,double,False,669221,691587,Sean Murphy,Eury Pérez,0,0,1,3e7a8e55-3e73-42e7-be66-553a9553a32e,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,,,,0.45399999999999996,,0.14,0.098,-0.47,,,1.89,0.99,97.5,,,81.2,0.098,0.289,0.045,,,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,
9,2023-07-01,717536,Double,double,False,542303,691587,Marcell Ozuna,Eury Pérez,0,0,1,0b62e0f7-bfcf-4147-8ab3-b6356f5ed9a1,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,,,,0.45399999999999996,,0.14,0.098,-0.47,,,1.89,0.99,97.5,,,81.2,0.098,0.289,0.045,,,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,
