,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,wFC/C,wFS/C,wSI/C,wCU/C,vFC,vFS,vSI,vCU,FS_ba,SI_ba,FC_ba,CU_ba,ST_ba,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-05-26,718019,Single,single,False,681082,694363,Bryson Stott,Jared Shuster,1,0,0,981fb983-0ffa-4936-b0bc-b7d24857cedd,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-26,718019,Flyout,field_out,True,607208,694363,Trea Turner,Jared Shuster,1,0,1,29924929-6e45-47b6-95b3-5bca72b49ce4,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-26,718019,Flyout,field_out,True,547180,694363,Bryce Harper,Jared Shuster,1,0,0,4554a32b-0a54-4907-bc29-a048fec6ceb0,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-26,718019,Flyout,field_out,True,592206,694363,Nick Castellanos,Jared Shuster,1,0,0,da1350b5-1b69-4235-a59f-0cf21c1908ec,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-26,718019,Groundout,field_out,True,660670,592836,Ronald Acuña Jr.,Taijuan Walker,0,0,0,b52b9200-4582-4103-a254-980263ac59de,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.17600000000000002,0.026000000000000002,,-0.82,-1.43,,92.8,82.5,0.257,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.057,-0.44,0.48,0.53,-1.07,87.1,87.9,92.4,74.8,0.205,0.273,0.284,0.212,0.158,,,,,,
5,2023-05-26,718019,Pop Out,field_out,True,621566,592836,Matt Olson,Taijuan Walker,0,0,0,f7ddcc11-d861-49b4-8222-a4bbc3b4c037,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.17600000000000002,0.026000000000000002,,-0.82,-1.43,,92.8,82.5,0.257,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.057,-0.44,0.48,0.53,-1.07,87.1,87.9,92.4,74.8,0.205,0.273,0.284,0.212,0.158,,,,,,
6,2023-05-26,718019,Single,single,False,663586,592836,Austin Riley,Taijuan Walker,0,0,0,1d7edd87-1a31-408c-b4b5-1b2e789d0361,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.17600000000000002,0.026000000000000002,,-0.82,-1.43,,92.8,82.5,0.257,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.057,-0.44,0.48,0.53,-1.07,87.1,87.9,92.4,74.8,0.205,0.273,0.284,0.212,0.158,,,,,,
7,2023-05-26,718019,Groundout,field_out,True,518595,592836,Travis d'Arnaud,Taijuan Walker,1,0,0,5692636e-df66-4130-9c03-37b951460e86,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.17600000000000002,0.026000000000000002,,-0.82,-1.43,,92.8,82.5,0.257,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.057,-0.44,0.48,0.53,-1.07,87.1,87.9,92.4,74.8,0.205,0.273,0.284,0.212,0.158,,,,,,
8,2023-05-26,718019,Groundout,field_out,True,656941,694363,Kyle Schwarber,Jared Shuster,0,0,0,e13984f4-c418-46d4-8130-66f0223db54e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-05-26,718019,Flyout,field_out,True,592663,694363,J.T. Realmuto,Jared Shuster,0,0,0,45fb0692-d1a8-48cf-90c1-bdd08fa96635,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
