,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,CU_ba,FC_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,CU%,wCU/C,vCU,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba
13,2023-06-06,717871,Forceout,force_out,True,662139,686613,Daulton Varsho,Hunter Brown,0,0,1,492e94c6-660a-44bb-81f5-c0dccc1d99f0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
14,2023-06-06,717871,Groundout,field_out,True,672386,686613,Alejandro Kirk,Hunter Brown,1,0,0,430aa707-d1f6-443e-9d57-31acda709f05,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
15,2023-06-06,717871,Flyout,field_out,True,455117,592332,Martín Maldonado,Kevin Gausman,0,0,0,bce1c142-bb09-4164-85c3-64fd5976ad56,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-06,717871,Single,single,False,643289,592332,Mauricio Dubón,Kevin Gausman,1,0,0,6d3f6af5-b8a6-4174-ac7d-0cfa3e76ecaf,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-06,717871,Strikeout,strikeout,True,665161,592332,Jeremy Peña,Kevin Gausman,0,0,0,34c2b328-75b3-4416-b58b-bcf42887eeb5,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-06,717871,Groundout,field_out,True,670541,592332,Yordan Alvarez,Kevin Gausman,0,0,0,7a17ee7f-ac37-4d00-bbf7-6f6db08b8f2a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-06,717871,Walk,walk,False,595281,686613,Kevin Kiermaier,Hunter Brown,0,0,0,7f21aaa3-1f35-4029-abac-89b20b1d95ad,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
20,2023-06-06,717871,Flyout,field_out,True,669289,686613,Santiago Espinal,Hunter Brown,1,0,0,9b2190db-7614-4a1a-bcc1-ac7c217e6e90,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
21,2023-06-06,717871,Home Run,home_run,False,543807,686613,George Springer,Hunter Brown,0,0,1,e20433e5-ff14-495f-a871-56dd6f29f036,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
22,2023-06-06,717871,Groundout,field_out,True,666182,686613,Bo Bichette,Hunter Brown,0,0,0,fd52bc3f-a160-44dc-8fcb-b076beb19df8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
23,2023-06-06,717871,Flyout,field_out,True,665489,686613,Vladimir Guerrero Jr.,Hunter Brown,0,0,0,fb5f5d70-18fb-4eba-9619-c8a1065995d1,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
24,2023-06-06,717871,Strikeout,strikeout,True,608324,592332,Alex Bregman,Kevin Gausman,0,0,0,64e8a67b-c69e-48db-b963-f689b5d4b9b5,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-06,717871,Lineout,field_out,True,663656,592332,Kyle Tucker,Kevin Gausman,1,0,0,594da0c8-a3c1-41cd-a1bb-d21e2c62e7c7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-06,717871,Flyout,field_out,True,547989,592332,José Abreu,Kevin Gausman,0,0,0,9c62da75-590c-4fbb-97e6-ffd3f6c1d751,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-06,717871,Strikeout,strikeout,True,474832,686613,Brandon Belt,Hunter Brown,0,0,0,58de8d47-1cb5-426a-a6e3-6da98617717c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
28,2023-06-06,717871,Groundout,field_out,True,593160,686613,Whit Merrifield,Hunter Brown,0,0,0,c8837fd1-777d-48f2-b4c7-0a26f42691dd,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
29,2023-06-06,717871,Home Run,home_run,False,662139,686613,Daulton Varsho,Hunter Brown,1,0,0,0f1d8d1f-59aa-4368-92a4-a25719af2d11,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
30,2023-06-06,717871,Groundout,field_out,True,672386,686613,Alejandro Kirk,Hunter Brown,1,0,0,f547e462-c96c-4354-bb56-b3f406472ac6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
31,2023-06-06,717871,Single,single,False,667452,592332,Corey Julks,Kevin Gausman,1,0,0,c0716e30-4bea-4743-99e2-1efed53ac657,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-06,717871,Strikeout,strikeout,True,676694,592332,Jake Meyers,Kevin Gausman,0,0,0,e191172f-9d12-454a-ab2f-1393b230107d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-06,717871,Lineout,field_out,True,455117,592332,Martín Maldonado,Kevin Gausman,1,0,0,9acc9530-1a08-4738-9e24-eecbc472c68f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-06,717871,Lineout,field_out,True,643289,592332,Mauricio Dubón,Kevin Gausman,0,0,1,dfa9c22b-f730-458e-8dbc-2c8f7eb3d172,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-06,717871,Groundout,field_out,True,595281,686613,Kevin Kiermaier,Hunter Brown,0,0,0,90103d77-fe61-4ca7-b288-480f50cf27e4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
36,2023-06-06,717871,Groundout,field_out,True,669289,686613,Santiago Espinal,Hunter Brown,0,0,0,b51c50dd-e2f5-47fd-8c61-71b14762bf31,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
37,2023-06-06,717871,Strikeout,strikeout,True,543807,686613,George Springer,Hunter Brown,0,0,0,601d2865-8b16-432e-8626-1b64e825c966,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,0.01,0.92,-2.64,95.7,88.2,84.6,0.271,0.121,,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.247,0.297,0.25,,,,,,,,,,,,,,,,,
