,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vSI,FC_ba,SI_ba,CH_ba,ST_ba
10,2023-06-13,717776,Groundout,field_out,True,678246,458681,Miguel Vargas,Lance Lynn,1,0,0,41b29293-e2e5-4408-a3de-cea229f623ba,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
11,2023-06-13,717776,Groundout,field_out,True,660162,664062,Yoán Moncada,Tony Gonsolin,1,0,0,9acf992f-e827-42fe-b384-c0eb6f97071e,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-13,717776,Field Error,field_error,False,669394,664062,Jake Burger,Tony Gonsolin,0,0,0,200a7253-f272-44f1-8a8b-f4284c33b3a1,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-13,717776,Flyout,field_out,True,518735,664062,Yasmani Grandal,Tony Gonsolin,0,0,0,703089e2-32e1-413d-8134-f03383711dcc,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-13,717776,Pop Out,field_out,True,657757,664062,Gavin Sheets,Tony Gonsolin,0,0,0,b7a82fe1-0e65-4b73-b8d8-4a82cdda828d,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-13,717776,Strikeout,strikeout,True,681546,458681,James Outman,Lance Lynn,0,0,0,5b54934a-c323-4fa2-bc72-630c33546097,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
16,2023-06-13,717776,Single,single,False,621035,458681,Chris Taylor,Lance Lynn,0,0,0,9fa04c5a-804b-426b-b237-fad2bcaa5a15,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
17,2023-06-13,717776,Lineout,field_out,True,605141,458681,Mookie Betts,Lance Lynn,1,0,0,4d0d87aa-6784-4b75-b89d-ecb747eb46ae,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
18,2023-06-13,717776,Groundout,field_out,True,518692,458681,Freddie Freeman,Lance Lynn,0,0,0,3ff20a6c-64bd-45ce-945e-c59eb2767cc8,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
19,2023-06-13,717776,Groundout,field_out,True,663853,664062,Romy Gonzalez,Tony Gonsolin,0,0,0,0e92b7ac-6a65-4cc9-8723-144d514c64fc,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-13,717776,Groundout,field_out,True,641313,664062,Tim Anderson,Tony Gonsolin,1,0,0,70671554-cafb-4f4e-8e30-7788ebcc15dc,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-13,717776,Strikeout,strikeout,True,643217,664062,Andrew Benintendi,Tony Gonsolin,0,0,0,665af02a-cce6-4277-9d83-a6ab06e8b89d,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-13,717776,Strikeout,strikeout,True,669257,458681,Will Smith,Lance Lynn,0,0,0,fd9ef11e-4aa8-41f2-873c-1cb09414bba6,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
23,2023-06-13,717776,Lineout,field_out,True,518792,458681,Jason Heyward,Lance Lynn,1,0,0,d785996b-e18e-439d-b174-5a21a76b60b7,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
24,2023-06-13,717776,Groundout,field_out,True,502110,458681,J.D. Martinez,Lance Lynn,1,0,0,52f608a3-e55f-4fb2-adf2-e69fc3246eb3,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
25,2023-06-13,717776,Pop Out,field_out,True,673357,664062,Luis Robert Jr.,Tony Gonsolin,1,0,0,1fe75c62-3cf1-40d1-a2cf-e3f3bbaa7865,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-13,717776,Single,single,False,683734,664062,Andrew Vaughn,Tony Gonsolin,0,0,0,7ddbe466-c7be-4bbe-afed-a8ade8d5ffbe,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-13,717776,Forceout,force_out,True,660162,664062,Yoán Moncada,Tony Gonsolin,0,0,1,08a0b3fa-be35-4468-b80b-9e258eb84340,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-13,717776,Hit By Pitch,hit_by_pitch,False,669394,664062,Jake Burger,Tony Gonsolin,0,0,1,5cf84cd3-6e4f-4d27-b08c-0ca7ab01f508,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-13,717776,Groundout,field_out,True,518735,664062,Yasmani Grandal,Tony Gonsolin,0,0,0,16b00ecc-986e-432b-ad33-f95d1d15ddeb,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
30,2023-06-13,717776,Lineout,field_out,True,444482,458681,David Peralta,Lance Lynn,0,0,0,e7e29da3-4d6c-4987-88e7-3476cda64fb1,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
31,2023-06-13,717776,Single,single,False,678246,458681,Miguel Vargas,Lance Lynn,1,0,0,70092b0f-619d-4edb-96a7-0f7c8537246d,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
32,2023-06-13,717776,Strikeout,strikeout,True,681546,458681,James Outman,Lance Lynn,0,0,0,ddfedd73-5162-4ab1-88b4-3b056eb6c321,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
33,2023-06-13,717776,Groundout,field_out,True,621035,458681,Chris Taylor,Lance Lynn,0,0,0,d688fb82-16b1-43fd-8315-056e425bc051,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
34,2023-06-13,717776,Strikeout,strikeout,True,657757,664062,Gavin Sheets,Tony Gonsolin,0,0,0,d796db7f-5caf-43a2-9adc-540f21ab7eec,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-13,717776,Strikeout,strikeout,True,663853,664062,Romy Gonzalez,Tony Gonsolin,0,0,0,33e77b8d-81d5-45b4-a992-50ac162e636c,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-13,717776,Walk,walk,False,641313,664062,Tim Anderson,Tony Gonsolin,0,0,0,bbeaa9f7-069a-4b3f-8c6b-dd8ba720ad05,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
