,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSI,vSL,vCU,vKC,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-10,717817,Pop Out,field_out,True,670770,571945,TJ Friedl,Miles Mikolas,0,0,0,46364e32-5864-4454-9eca-d45cd55b2092,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,
1,2023-06-10,717817,Flyout,field_out,True,680574,571945,Matt McLain,Miles Mikolas,0,0,0,5a15c9f0-868a-497d-b792-8624f015b013,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,
2,2023-06-10,717817,Groundout,field_out,True,663697,571945,Jonathan India,Miles Mikolas,0,0,0,748b9fe4-4978-4194-aa23-8565c27b5080,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,
3,2023-06-10,717817,Strikeout,strikeout,True,669242,671096,Tommy Edman,Andrew Abbott,0,0,0,1427fee8-02bf-4533-86c5-328d46260e83,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,,0.163,-0.02,,1.61,-2.27,,0.99,92.7,,82.9,80.9,,,0.249,,0.367,0.203,0.174,,,,,,,
4,2023-06-10,717817,Single,single,False,502671,671096,Paul Goldschmidt,Andrew Abbott,1,0,0,f5513a64-bb6c-4999-bb01-291235f71889,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,,0.163,-0.02,,1.61,-2.27,,0.99,92.7,,82.9,80.9,,,0.249,,0.367,0.203,0.174,,,,,,,
5,2023-06-10,717817,Walk,walk,False,571448,671096,Nolan Arenado,Andrew Abbott,1,0,1,fda4cc46-170a-40a5-a63d-525bdf86f0d1,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,,0.163,-0.02,,1.61,-2.27,,0.99,92.7,,82.9,80.9,,,0.249,,0.367,0.203,0.174,,,,,,,
6,2023-06-10,717817,Flyout,field_out,True,663609,671096,Luken Baker,Andrew Abbott,0,0,0,c9362f3b-9d17-45e7-b7ef-f9edafcdf059,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,,0.163,-0.02,,1.61,-2.27,,0.99,92.7,,82.9,80.9,,,0.249,,0.367,0.203,0.174,,,,,,,
7,2023-06-10,717817,Walk,walk,False,666185,671096,Dylan Carlson,Andrew Abbott,1,0,1,e6c6838b-a9f1-4020-9561-3d69e91af853,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,,0.163,-0.02,,1.61,-2.27,,0.99,92.7,,82.9,80.9,,,0.249,,0.367,0.203,0.174,,,,,,,
8,2023-06-10,717817,Flyout,field_out,True,657557,671096,Paul DeJong,Andrew Abbott,1,1,0,cfab1939-28d4-44f2-b497-4333a154eaf3,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,,0.163,-0.02,,1.61,-2.27,,0.99,92.7,,82.9,80.9,,,0.249,,0.367,0.203,0.174,,,,,,,
9,2023-06-10,717817,Strikeout,strikeout,True,682829,571945,Elly De La Cruz,Miles Mikolas,0,0,0,16f1a63d-05ae-4f00-b3a0-29f4998bc0f4,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,
