,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,FS_ba,SI_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-07-20,717334,Groundout,field_out,True,663697,502171,Jonathan India,Alex Cobb,0,0,0,34145bfc-4269-4833-abb0-0b4ce5924991,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
11,2023-07-20,717334,Groundout,field_out,True,458015,502171,Joey Votto,Alex Cobb,1,0,0,2a39ca4c-8097-49fb-aaf6-dc91e83f9bbd,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
12,2023-07-20,717334,Groundout,field_out,True,687952,502171,Christian Encarnacion-Strand,Alex Cobb,0,0,0,bc7d5b57-01d4-432f-ba64-c45b54e6d9e0,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
13,2023-07-20,717334,Lineout,field_out,True,681584,671096,David Villar,Andrew Abbott,1,0,0,10546d86-0468-4e5b-846e-f895613414d3,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-20,717334,Strikeout,strikeout,True,669477,671096,Casey Schmitt,Andrew Abbott,0,0,0,98d8faac-e54c-42a3-a165-51db8cf09c72,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-20,717334,Walk,walk,False,689172,671096,Brett Wisely,Andrew Abbott,1,0,0,2b360804-0d6f-4dc7-ab1f-0543a2988210,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-20,717334,Flyout,field_out,True,596103,671096,Austin Slater,Andrew Abbott,0,0,0,cc9ebabe-42dd-4b6f-afad-46047df7e9e3,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-20,717334,Walk,walk,False,666181,502171,Will Benson,Alex Cobb,1,0,0,071bf289-6db5-4b84-ad3b-356382cdd982,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
18,2023-07-20,717334,Home Run,home_run,False,571912,502171,Luke Maile,Alex Cobb,0,0,1,c37e8361-144e-472a-bca8-f6f47b7e6ccd,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
19,2023-07-20,717334,Single,single,False,682829,502171,Elly De La Cruz,Alex Cobb,0,0,0,f82803e4-3b05-4ea7-ae2d-2470b0870664,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
20,2023-07-20,717334,Groundout,field_out,True,670770,502171,TJ Friedl,Alex Cobb,0,0,1,cca11f70-d520-4ebd-a827-6917e94decb5,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
21,2023-07-20,717334,Groundout,field_out,True,668715,502171,Spencer Steer,Alex Cobb,1,0,0,b434b154-b425-4fc1-b5a2-b9aaca1949a0,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
22,2023-07-20,717334,Groundout,field_out,True,641584,502171,Jake Fraley,Alex Cobb,0,0,0,f52eeebc-5b58-4117-bb11-fd87ed68fce3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
23,2023-07-20,717334,Walk,walk,False,527038,671096,Wilmer Flores,Andrew Abbott,1,0,0,6c2c1e2a-aada-4aa5-ac4c-0f9bb540732b,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-20,717334,Flyout,field_out,True,573262,671096,Mike Yastrzemski,Andrew Abbott,0,0,0,ced5dbb3-fae7-4773-8787-842af5791f26,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-20,717334,Lineout,field_out,True,672275,671096,Patrick Bailey,Andrew Abbott,1,1,0,b897cf2c-0153-40ab-bfcc-26636c8dae04,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-20,717334,Double,double,True,682641,671096,Luis Matos,Andrew Abbott,0,0,1,26082b0f-457b-414a-b2fe-8c1724182176,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-20,717334,Double,double,False,663697,502171,Jonathan India,Alex Cobb,1,0,0,b78b4cd6-0913-463c-b3a0-089bc316c8bf,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
28,2023-07-20,717334,Groundout,field_out,True,458015,502171,Joey Votto,Alex Cobb,0,0,1,4451f549-505c-44af-a020-87e1cd212d5a,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
29,2023-07-20,717334,Single,single,False,687952,502171,Christian Encarnacion-Strand,Alex Cobb,0,0,1,325ccb53-82f6-4266-8ba5-769dc35d773e,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
30,2023-07-20,717334,Double,double,False,666181,502171,Will Benson,Alex Cobb,0,0,1,3658db6b-5215-4303-9088-697cca3af315,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
31,2023-07-20,717334,Single,single,False,571912,502171,Luke Maile,Alex Cobb,1,0,1,64fd16a9-6ad8-494a-90da-6bc7645eaef7,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
32,2023-07-20,717334,Fielders Choice Out,fielders_choice_out,True,682829,502171,Elly De La Cruz,Alex Cobb,0,0,1,b36f7505-9a03-4480-a603-b648d9983a44,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
33,2023-07-20,717334,Single,single,True,670770,502171,TJ Friedl,Alex Cobb,1,0,1,1b017c02-7482-40af-aa1e-c48a8d9dc215,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
34,2023-07-20,717334,Strikeout,strikeout,True,592626,671096,Joc Pederson,Andrew Abbott,0,0,0,4fb4fff8-decb-4768-a841-f4a2b11e69c7,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-20,717334,Flyout,field_out,True,681584,671096,David Villar,Andrew Abbott,0,0,0,40e21641-5cbc-460f-bbf1-8e655c6af4fa,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-20,717334,Groundout,field_out,True,669477,671096,Casey Schmitt,Andrew Abbott,0,0,0,0eabc807-3432-4ba5-844b-4ab07a8b570d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
