,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SI_ba,CH_ba,SL_ba,FC_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-07-29,717218,Flyout,field_out,True,656716,456501,Zach McKinstry,Johnny Cueto,1,0,0,b737fe2d-8c6f-4daa-bd32-a93b50a12892,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,
1,2023-07-29,717218,Groundout,field_out,True,682985,456501,Riley Greene,Johnny Cueto,1,1,0,a4273ab6-e8a2-40a7-8e0b-e98901475871,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,
2,2023-07-29,717218,Flyout,field_out,True,679529,456501,Spencer Torkelson,Johnny Cueto,0,0,0,3538ee52-7a3c-4a42-b035-8b0435a7f46f,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,
3,2023-07-29,717218,Single,single,False,650333,689225,Luis Arraez,Beau Brieske,1,1,0,350481ae-6067-4bb3-b62f-2b1b5ec0641d,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,,,,110.0,105.0,104.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,0.19399999999999998,0.402,,0.163,,0.24,0.19,,0.53,-0.46,,-0.75,96.6,,96.0,87.3,,0.28,0.241,0.263,0.235,,,,,,,,
4,2023-07-29,717218,Strikeout,strikeout,True,624585,689225,Jorge Soler,Beau Brieske,0,0,0,16b277f0-6e24-45fa-89be-9d9f60c14911,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,,,,110.0,105.0,104.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,0.19399999999999998,0.402,,0.163,,0.24,0.19,,0.53,-0.46,,-0.75,96.6,,96.0,87.3,,0.28,0.241,0.263,0.235,,,,,,,,
5,2023-07-29,717218,Flyout,field_out,True,650559,689225,Bryan De La Cruz,Beau Brieske,1,0,0,853af015-cf82-449e-97d7-034faaaacf5e,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,,,,110.0,105.0,104.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,0.19399999999999998,0.402,,0.163,,0.24,0.19,,0.53,-0.46,,-0.75,96.6,,96.0,87.3,,0.28,0.241,0.263,0.235,,,,,,,,
6,2023-07-29,717218,Strikeout,strikeout,True,643265,689225,Garrett Cooper,Beau Brieske,0,0,0,5b2ecd07-8a1d-4bc1-a72c-9fb834343b4e,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,,,,110.0,105.0,104.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,0.19399999999999998,0.402,,0.163,,0.24,0.19,,0.53,-0.46,,-0.75,96.6,,96.0,87.3,,0.28,0.241,0.263,0.235,,,,,,,,
7,2023-07-29,717218,Flyout,field_out,True,681481,456501,Kerry Carpenter,Johnny Cueto,1,0,0,13e31206-3936-45ef-9d2d-873bcf6f1ea2,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,
8,2023-07-29,717218,Walk,walk,False,595879,456501,Javier Báez,Johnny Cueto,0,0,0,054915fa-efbd-43f7-8c12-6eab712a6c03,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,
9,2023-07-29,717218,Double,double,False,408234,456501,Miguel Cabrera,Johnny Cueto,0,0,1,ba797164-d096-4aa7-b41e-3f7e7b08845f,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,
