,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,SI_ba,KN_ba,FC_ba,FF_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,SL_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-24,717638,Strikeout,strikeout,True,657041,663362,Lane Thomas,Matt Waldron,0,0,0,8844afee-65a3-4ced-8213-afdf0226573a,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-24,717638,Groundout,field_out,True,671277,663362,Luis García Jr.,Matt Waldron,0,0,0,5fc569d0-8fac-4243-bb06-434fe3b11f15,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-24,717638,Home Run,home_run,False,600869,663362,Jeimer Candelario,Matt Waldron,0,0,0,b255630e-295d-4152-9d13-5a4356734ed9,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-24,717638,Strikeout,strikeout,True,608841,663362,Joey Meneses,Matt Waldron,0,0,0,1273beb2-b8c6-4029-93a3-f0f9a8a169d4,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-24,717638,Strikeout,strikeout,True,673490,680686,Ha-Seong Kim,Josiah Gray,0,0,0,8a06cecf-2b32-4f43-b3b9-338863199fc7,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,,-1.21,-0.09,0.15,-0.07,,93.5,88.8,93.1,85.1,0.313,,0.243,0.291,0.163,88.6,44.0,96.0,90.0,96.0,95.0,97.0,0.161,0.016,0.24,0.6,82.2,0.239,0.221,0.286,,,,,,,
5,2023-06-24,717638,Groundout,field_out,True,665487,680686,Fernando Tatis Jr.,Josiah Gray,0,0,0,46db8301-a1a7-4d50-a52c-69a88e43fdd4,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,,-1.21,-0.09,0.15,-0.07,,93.5,88.8,93.1,85.1,0.313,,0.243,0.291,0.163,88.6,44.0,96.0,90.0,96.0,95.0,97.0,0.161,0.016,0.24,0.6,82.2,0.239,0.221,0.286,,,,,,,
6,2023-06-24,717638,Walk,walk,False,665742,680686,Juan Soto,Josiah Gray,0,0,0,9656e7ee-40cd-4704-aa37-f0c55c3ac470,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,,-1.21,-0.09,0.15,-0.07,,93.5,88.8,93.1,85.1,0.313,,0.243,0.291,0.163,88.6,44.0,96.0,90.0,96.0,95.0,97.0,0.161,0.016,0.24,0.6,82.2,0.239,0.221,0.286,,,,,,,
7,2023-06-24,717638,Single,single,False,592518,680686,Manny Machado,Josiah Gray,1,0,1,c4049e04-7a08-47a5-a39b-0cfa7ec4d157,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,,-1.21,-0.09,0.15,-0.07,,93.5,88.8,93.1,85.1,0.313,,0.243,0.291,0.163,88.6,44.0,96.0,90.0,96.0,95.0,97.0,0.161,0.016,0.24,0.6,82.2,0.239,0.221,0.286,,,,,,,
8,2023-06-24,717638,Strikeout,strikeout,True,593428,680686,Xander Bogaerts,Josiah Gray,0,0,0,be8b3704-a8d5-4e72-9b4d-20eb76038b9f,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,,-1.21,-0.09,0.15,-0.07,,93.5,88.8,93.1,85.1,0.313,,0.243,0.291,0.163,88.6,44.0,96.0,90.0,96.0,95.0,97.0,0.161,0.016,0.24,0.6,82.2,0.239,0.221,0.286,,,,,,,
9,2023-06-24,717638,Single,single,False,572816,663362,Corey Dickerson,Matt Waldron,0,0,0,2e110ae8-1937-4ebe-aa41-7a11f5c13e0d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,,,,,,,,
