,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,SL_ba,CU_ba,ST_ba
10,2023-08-11,717041,Pop Out,field_out,True,673548,621244,Seiya Suzuki,José Berríos,1,0,0,630a75b3-d312-4968-8b02-8b20cc9deacc,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
11,2023-08-11,717041,Strikeout,strikeout,True,543228,621244,Yan Gomes,José Berríos,0,0,0,eedf1f6c-58ce-430a-8805-f09c7d71fef1,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
12,2023-08-11,717041,Pop Out,field_out,True,543807,665871,George Springer,Javier Assad,1,1,0,8e5692f2-d753-4ac6-868c-ef4937616245,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
13,2023-08-11,717041,Walk,walk,False,624415,665871,Cavan Biggio,Javier Assad,1,0,0,88a50566-b2e2-40a1-8077-a53977c9da6d,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
14,2023-08-11,717041,Single,single,False,656305,665871,Matt Chapman,Javier Assad,0,0,1,098cf584-0126-404e-a4ea-66c4c487dbf1,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
15,2023-08-11,717041,Flyout,field_out,True,672386,665871,Alejandro Kirk,Javier Assad,1,0,0,1d938a03-17b7-4738-bd71-2ac7ce0de11b,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
16,2023-08-11,717041,Groundout,field_out,True,662139,665871,Daulton Varsho,Javier Assad,0,0,0,6c3ca511-f001-45b2-b81c-7a2309011ac8,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
17,2023-08-11,717041,Strikeout,strikeout,True,643565,621244,Mike Tauchman,José Berríos,0,0,0,c91122e5-844a-4c26-8222-ab5439b5928e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
18,2023-08-11,717041,Single,single,False,663538,621244,Nico Hoerner,José Berríos,0,0,0,7626a036-4343-4668-818a-05cec3167120,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
19,2023-08-11,717041,Pop Out,field_out,True,664023,621244,Ian Happ,José Berríos,1,1,0,51caa2f2-7835-40c3-92f7-bb9f4dcc6054,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
20,2023-08-11,717041,Lineout,field_out,True,641355,621244,Cody Bellinger,José Berríos,1,0,1,bf66935e-2964-4cb0-8af1-5936b3f2c693,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
21,2023-08-11,717041,Groundout,field_out,True,657557,665871,Paul DeJong,Javier Assad,0,0,0,09be4d29-b7fe-4173-a05d-a2738cc6beb4,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
22,2023-08-11,717041,Single,single,False,593160,665871,Whit Merrifield,Javier Assad,1,0,0,3fbb2b6e-5f1c-4799-9737-2c317f7f876f,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
23,2023-08-11,717041,Strikeout,strikeout,True,474832,665871,Brandon Belt,Javier Assad,0,0,0,b0e79268-7f61-4cc1-b54f-52c42630b319,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
24,2023-08-11,717041,Lineout,field_out,True,665489,665871,Vladimir Guerrero Jr.,Javier Assad,0,0,0,faf3c9b7-eaa7-47c7-90df-2ad41e2e76e0,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
25,2023-08-11,717041,Field Error,field_error,False,621020,621244,Dansby Swanson,José Berríos,0,0,0,d6a07fc8-55e0-48df-95d5-c43e00461817,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
26,2023-08-11,717041,Flyout,field_out,True,666624,621244,Christopher Morel,José Berríos,0,0,0,880944b4-60b7-442d-ad9b-59820ab30bdb,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
27,2023-08-11,717041,Single,single,False,600869,621244,Jeimer Candelario,José Berríos,1,1,1,175e55f9-f2a9-4595-ab90-5ea44af95a2a,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
28,2023-08-11,717041,Double,double,False,673548,621244,Seiya Suzuki,José Berríos,1,0,1,38691bd0-a00c-4068-ab78-2c306ab13109,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
29,2023-08-11,717041,Groundout,field_out,True,543228,621244,Yan Gomes,José Berríos,0,0,0,c2e21ca0-e31c-4c05-9b73-57111844c044,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
30,2023-08-11,717041,Single,single,False,643565,621244,Mike Tauchman,José Berríos,1,0,1,263fe819-cc04-4929-9d40-eb6d8655a1d8,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
31,2023-08-11,717041,Flyout,field_out,True,663538,621244,Nico Hoerner,José Berríos,0,0,0,72a5bc18-a0b3-468f-8d4e-e3397f7cb938,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
32,2023-08-11,717041,Groundout,field_out,True,543807,665871,George Springer,Javier Assad,1,0,0,bad16f0a-1ceb-45f3-875f-79b784e3bab1,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
33,2023-08-11,717041,Single,single,False,624415,665871,Cavan Biggio,Javier Assad,0,0,0,5d071ab9-dd9d-4cfe-b8cc-4a42bc939fc5,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
34,2023-08-11,717041,Groundout,field_out,True,656305,665871,Matt Chapman,Javier Assad,1,1,1,9e0cad28-1c54-4f69-99b5-c80617b9e97a,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
35,2023-08-11,717041,Single,single,False,672386,665871,Alejandro Kirk,Javier Assad,0,0,1,eaab04e5-c84a-41d4-bb55-c6e817c2892a,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
36,2023-08-11,717041,Pop Out,field_out,True,662139,665871,Daulton Varsho,Javier Assad,0,0,0,dc74b40f-aed5-46ec-9928-9875aad02185,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,0.306,0.19399999999999998,0.051,0.04,-0.9,2.18,-3.14,-3.27,93.1,92.7,76.5,0.214,,0.357,0.313,103.0,100.0,103.0,103.0,99.0,95.0,0.27399999999999997,0.135,0.48,0.28,89.1,80.6,0.218,0.163,0.25,
37,2023-08-11,717041,Single,single,False,664023,621244,Ian Happ,José Berríos,0,0,0,03e2599c-56e3-4cae-b090-e45bd84afdd4,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
38,2023-08-11,717041,Single,single,False,641355,621244,Cody Bellinger,José Berríos,1,0,1,a545f61d-9786-4fe5-937e-359a5c195be6,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
