,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,SI_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-05,717884,Strikeout,strikeout,True,668709,670912,JJ Bleday,Johan Oviedo,0,0,0,9ecdfbe4-d36c-4766-93cf-02df79efa795,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
11,2023-06-05,717884,Single,single,False,681146,670912,Jonah Bride,Johan Oviedo,1,0,0,525c35ba-8b3d-4b28-82bb-e1b9e25fedcb,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
12,2023-06-05,717884,Hit By Pitch,hit_by_pitch,False,607054,670912,Jace Peterson,Johan Oviedo,1,0,1,2917fb80-86a0-4c5d-bc54-7016cb59d27b,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
13,2023-06-05,717884,Groundout,field_out,True,669397,670912,Nick Allen,Johan Oviedo,0,0,1,d0f17672-79ab-49c7-9500-cf21770c9f48,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
14,2023-06-05,717884,Flyout,field_out,True,665923,670912,Esteury Ruiz,Johan Oviedo,0,0,0,3e47a69d-a491-4575-9ee3-bb779f77771b,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
15,2023-06-05,717884,Lineout,field_out,True,663647,676664,Ke'Bryan Hayes,JP Sears,1,0,0,c344e811-cf39-4fca-9a10-bf3f2d3f3d64,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
16,2023-06-05,717884,Walk,walk,False,678225,676664,Ji Hwan Bae,JP Sears,1,0,0,bd4d5599-8617-4514-9125-881fa8be4c81,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
17,2023-06-05,717884,Walk,walk,False,664029,676664,Mark Mathias,JP Sears,1,0,1,a7b04e98-f35b-43ea-9ed1-a1a9471ce0d7,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
18,2023-06-05,717884,Strikeout,strikeout,True,595978,676664,Austin Hedges,JP Sears,0,0,1,f5959ae6-7d96-4709-9085-e136c2a02a77,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
19,2023-06-05,717884,Pop Out,field_out,True,457705,676664,Andrew McCutchen,JP Sears,1,1,0,5e08ff48-6a03-4451-a483-5791fe0ba597,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
20,2023-06-05,717884,Walk,walk,False,676116,670912,Ryan Noda,Johan Oviedo,1,0,0,77e7303a-6953-4ae8-9054-4d897bd58998,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
21,2023-06-05,717884,Hit By Pitch,hit_by_pitch,False,667670,670912,Brent Rooker,Johan Oviedo,0,0,1,68a8c35d-e28d-4be9-be8a-47aae65dd5f8,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
22,2023-06-05,717884,Double,double,False,664913,670912,Seth Brown,Johan Oviedo,0,0,1,3739f385-7209-42af-b318-8f05f58875c8,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
23,2023-06-05,717884,Sac Fly,sac_fly,True,542208,670912,Carlos Pérez,Johan Oviedo,0,0,1,16b4c39a-3a00-415d-a2a4-4801ac37181c,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
24,2023-06-05,717884,Double Play,double_play,True,668709,670912,JJ Bleday,Johan Oviedo,0,0,1,fad24908-62d0-4e8e-9420-755459110e28,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
25,2023-06-05,717884,Strikeout,strikeout,True,668804,676664,Bryan Reynolds,JP Sears,0,0,0,f64d21cf-a453-4c1c-a8ca-f2752c6e36bd,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
26,2023-06-05,717884,Strikeout,strikeout,True,656582,676664,Connor Joe,JP Sears,0,0,0,ea29b5ed-6d66-4f30-9dc7-c87ac2b80d6e,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
27,2023-06-05,717884,Flyout,field_out,True,467793,676664,Carlos Santana,JP Sears,0,0,0,f894f988-7b92-46bd-bb14-bc920030d537,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
28,2023-06-05,717884,Groundout,field_out,True,681146,670912,Jonah Bride,Johan Oviedo,0,0,0,b241a849-dbf8-44b8-8456-405d185bc543,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
29,2023-06-05,717884,Strikeout,strikeout,True,607054,670912,Jace Peterson,Johan Oviedo,0,0,0,d61b7a8c-f445-4239-ac98-a1a8188c2309,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
30,2023-06-05,717884,Flyout,field_out,True,669397,670912,Nick Allen,Johan Oviedo,0,0,0,0eaf3875-94d8-4f72-82f3-f0428a72a57f,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
31,2023-06-05,717884,Groundout,field_out,True,666801,676664,Rodolfo Castro,JP Sears,1,1,0,99782f3c-997e-4071-a1b2-cff49a18a3a1,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
32,2023-06-05,717884,Flyout,field_out,True,663647,676664,Ke'Bryan Hayes,JP Sears,1,0,0,54dd0ed3-543a-48fe-af0f-539c5114bb96,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
33,2023-06-05,717884,Strikeout,strikeout,True,678225,676664,Ji Hwan Bae,JP Sears,0,0,0,354121d9-0a1b-47c6-b202-a2dc1d7e642c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.21,0.256,,,0.277,0.234,,,,,,,,,,,,,,
34,2023-06-05,717884,Groundout,field_out,True,665923,670912,Esteury Ruiz,Johan Oviedo,1,0,0,30e9e1c3-8e16-498b-98f9-867e0c3ead86,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
35,2023-06-05,717884,Walk,walk,False,676116,670912,Ryan Noda,Johan Oviedo,1,0,0,b41b424a-4503-4747-a140-b9ede43a590e,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
36,2023-06-05,717884,Single,single,False,667670,670912,Brent Rooker,Johan Oviedo,0,0,1,a6566e84-fd05-45d1-bd46-5ad1521beb29,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
