,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,CU_ba,SI_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,FS_ba
0,2023-07-02,717521,Hit By Pitch,hit_by_pitch,False,665926,592791,Andrés Giménez,Jameson Taillon,1,0,0,16817878-3e1f-4937-9544-515c58ded6da,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,
1,2023-07-02,717521,Pop Out,field_out,True,642708,592791,Amed Rosario,Jameson Taillon,0,0,0,5bcb3584-67e4-406a-8534-87e9e30639d2,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,
2,2023-07-02,717521,Flyout,field_out,True,608070,592791,José Ramírez,Jameson Taillon,0,0,1,b962d0c5-e2fe-4138-9d10-4d2b6bcebb2a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,
3,2023-07-02,717521,Strikeout,strikeout,True,647304,592791,Josh Naylor,Jameson Taillon,0,0,0,d44224df-fc62-4e0d-810e-3e75fcddc11c,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,
4,2023-07-02,717521,Groundout,field_out,True,643565,650644,Mike Tauchman,Aaron Civale,1,1,0,cfa8fd53-73e3-4f7c-878d-0786bbcf7ade,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,-0.65,1.13,1.59,0.15,0.77,,91.8,87.7,92.4,82.5,78.1,0.359,0.261,,0.188,0.202,,58.0,95.0,95.0,0.017,-6.33,85.2,0.172,0.5
5,2023-07-02,717521,Hit By Pitch,hit_by_pitch,False,663538,650644,Nico Hoerner,Aaron Civale,1,0,0,52fa1398-f543-47b8-91ad-9b8f43bf9bf0,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,-0.65,1.13,1.59,0.15,0.77,,91.8,87.7,92.4,82.5,78.1,0.359,0.261,,0.188,0.202,,58.0,95.0,95.0,0.017,-6.33,85.2,0.172,0.5
6,2023-07-02,717521,Pop Out,field_out,True,666624,650644,Christopher Morel,Aaron Civale,1,0,0,2da8b89c-4c9b-4e70-91d3-1f5d9ef865df,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,-0.65,1.13,1.59,0.15,0.77,,91.8,87.7,92.4,82.5,78.1,0.359,0.261,,0.188,0.202,,58.0,95.0,95.0,0.017,-6.33,85.2,0.172,0.5
7,2023-07-02,717521,Flyout,field_out,True,641355,650644,Cody Bellinger,Aaron Civale,1,0,0,c1bf72ab-bc02-45ea-8739-139dc8019335,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,-0.65,1.13,1.59,0.15,0.77,,91.8,87.7,92.4,82.5,78.1,0.359,0.261,,0.188,0.202,,58.0,95.0,95.0,0.017,-6.33,85.2,0.172,0.5
8,2023-07-02,717521,Flyout,field_out,True,605137,592791,Josh Bell,Jameson Taillon,1,0,0,5d6536ab-57ce-4fed-b37d-a910012aca70,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,
9,2023-07-02,717521,Groundout,field_out,True,686823,592791,Will Brennan,Jameson Taillon,1,0,0,447ffa0e-a49b-4599-9f10-4760a62409e4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,
