,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,ST_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-04-22,718478,Groundout,field_out,True,607043,657277,Brandon Nimmo,Logan Webb,1,0,0,7e937485-170e-4139-b414-cf78c4ea188e,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
1,2023-04-22,718478,Groundout,field_out,True,516782,657277,Starling Marte,Logan Webb,0,0,0,6a0ded57-5851-460e-8fad-7599c710a056,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
2,2023-04-22,718478,Groundout,field_out,True,596019,657277,Francisco Lindor,Logan Webb,0,0,0,3b5de353-09fd-4970-a72c-cf16974a46da,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
3,2023-04-22,718478,Single,single,False,642731,656849,Thairo Estrada,David Peterson,0,0,0,f52b0085-41e8-46f3-93b2-786b92183061,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.268,0.2,,,,,,,
4,2023-04-22,718478,Strikeout,strikeout,True,573131,656849,Darin Ruf,David Peterson,0,0,0,6e0cb90f-3255-439e-a54f-2e21f2a4fc27,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.268,0.2,,,,,,,
5,2023-04-22,718478,Single,single,False,624424,656849,Michael Conforto,David Peterson,0,0,1,329f8d70-ad05-4b75-91cf-b010bb2e9633,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.268,0.2,,,,,,,
6,2023-04-22,718478,Walk,walk,False,527038,656849,Wilmer Flores,David Peterson,0,0,1,a22c7d79-7e11-4f69-9872-c71a52207ceb,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.268,0.2,,,,,,,
7,2023-04-22,718478,Sac Fly,sac_fly,True,681584,656849,David Villar,David Peterson,0,0,1,ce8ce400-6e2e-41ef-86bc-e6fadb76087d,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.268,0.2,,,,,,,
8,2023-04-22,718478,Home Run,home_run,False,543063,656849,Brandon Crawford,David Peterson,1,1,1,a81edd86-bef2-4cd1-97a6-988a9027cef3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.268,0.2,,,,,,,
9,2023-04-22,718478,Groundout,field_out,True,663698,656849,Joey Bart,David Peterson,1,0,0,46e2dcd1-7351-4e6b-a99f-52a09adb8793,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.268,0.2,,,,,,,
