,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vSI,vSL,vCU,SI_ba,CH_ba,CU_ba,SL_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-15,718568,Home Run,home_run,False,663647,571927,Ke'Bryan Hayes,Steven Matz,1,0,0,06485824-68e2-45a6-bbeb-ad48c562a905,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-15,718568,Strikeout,strikeout,True,668804,571927,Bryan Reynolds,Steven Matz,0,0,0,0f98209a-26b2-473a-aeda-2699c022372a,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-15,718568,Strikeout,strikeout,True,457705,571927,Andrew McCutchen,Steven Matz,0,0,0,e9a752b3-7ce0-46c4-818a-a4e7da91f861,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-15,718568,Groundout,field_out,True,467793,571927,Carlos Santana,Steven Matz,1,1,0,517abfef-b41d-4a68-a53a-72820b84f41b,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-15,718568,Double,double,False,680977,672710,Brendan Donovan,Roansy Contreras,1,1,0,d60938f8-8292-4e53-958a-3029c1aa6c75,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,,,,108.0,105.0,111.0,,0.44299999999999995,0.11699999999999999,0.039,,0.86,-1.73,2.33,,83.6,76.8,,0.273,0.222,0.227,90.0,96.0,93.0,0.402,-2.43,94.3,0.381,0.0,,,,,,,,,,,,,,
5,2023-04-15,718568,Double,double,False,676475,672710,Alec Burleson,Roansy Contreras,1,0,1,d1816970-19c6-4060-ae52-7274cff5e631,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,,,,108.0,105.0,111.0,,0.44299999999999995,0.11699999999999999,0.039,,0.86,-1.73,2.33,,83.6,76.8,,0.273,0.222,0.227,90.0,96.0,93.0,0.402,-2.43,94.3,0.381,0.0,,,,,,,,,,,,,,
6,2023-04-15,718568,Single,single,False,502671,672710,Paul Goldschmidt,Roansy Contreras,1,0,1,78590b09-3dbc-478c-937d-970d138a9318,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,,,,108.0,105.0,111.0,,0.44299999999999995,0.11699999999999999,0.039,,0.86,-1.73,2.33,,83.6,76.8,,0.273,0.222,0.227,90.0,96.0,93.0,0.402,-2.43,94.3,0.381,0.0,,,,,,,,,,,,,,
7,2023-04-15,718568,Strikeout,strikeout,True,571448,672710,Nolan Arenado,Roansy Contreras,0,0,1,c7075e49-5248-4566-887b-dee40e8a9199,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,,,,108.0,105.0,111.0,,0.44299999999999995,0.11699999999999999,0.039,,0.86,-1.73,2.33,,83.6,76.8,,0.273,0.222,0.227,90.0,96.0,93.0,0.402,-2.43,94.3,0.381,0.0,,,,,,,,,,,,,,
8,2023-04-15,718568,Sac Fly,sac_fly,True,669357,672710,Nolan Gorman,Roansy Contreras,0,0,1,b9e7f3c9-e8e3-4290-b02d-01e3f17de2b3,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,,,,108.0,105.0,111.0,,0.44299999999999995,0.11699999999999999,0.039,,0.86,-1.73,2.33,,83.6,76.8,,0.273,0.222,0.227,90.0,96.0,93.0,0.402,-2.43,94.3,0.381,0.0,,,,,,,,,,,,,,
9,2023-04-15,718568,Strikeout,strikeout,True,691023,672710,Jordan Walker,Roansy Contreras,0,0,0,47670b6a-5461-4064-a69b-21e39cad46df,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,,,,108.0,105.0,111.0,,0.44299999999999995,0.11699999999999999,0.039,,0.86,-1.73,2.33,,83.6,76.8,,0.273,0.222,0.227,90.0,96.0,93.0,0.402,-2.43,94.3,0.381,0.0,,,,,,,,,,,,,,
