,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,FC_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,ST_ba
0,2023-05-30,717959,Home Run,home_run,False,621493,608337,Taylor Ward,Lucas Giolito,1,1,0,10cc2745-342c-40c3-9fbb-b2ceef3f08fa,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-30,717959,Strikeout,strikeout,True,545361,608337,Mike Trout,Lucas Giolito,0,0,0,74ddca5b-ab42-4bf2-8b51-b9619a9b9d7a,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-30,717959,Flyout,field_out,True,660271,608337,Shohei Ohtani,Lucas Giolito,0,0,0,2197ec07-8581-45da-815f-fcc04d742840,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-30,717959,Strikeout,strikeout,True,592669,608337,Hunter Renfroe,Lucas Giolito,0,0,0,0ca7339f-6af3-4b10-8c2d-9929a5625149,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-30,717959,Groundout,field_out,True,641313,542881,Tim Anderson,Tyler Anderson,1,0,0,e47ea99d-f54a-4db1-9981-ccfec34e110c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.006999999999999999,0.002,0.33799999999999997,-1.25,-1.06,-0.33,0.08,90.1,78.1,72.9,0.301,0.238,0.2,,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.22399999999999998,0.001,0.48,-4.72,-3.61,85.1,90.1,88.5,0.239,0.36,,,,,
5,2023-05-30,717959,Single,single,False,669394,542881,Jake Burger,Tyler Anderson,1,0,0,3c5f65de-a3ac-4f9d-8bd0-0aa593a57eaa,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.006999999999999999,0.002,0.33799999999999997,-1.25,-1.06,-0.33,0.08,90.1,78.1,72.9,0.301,0.238,0.2,,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.22399999999999998,0.001,0.48,-4.72,-3.61,85.1,90.1,88.5,0.239,0.36,,,,,
6,2023-05-30,717959,Double,double,False,673357,542881,Luis Robert Jr.,Tyler Anderson,1,1,1,6bdb923c-899b-49e2-b7cf-ef5c061ed594,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.006999999999999999,0.002,0.33799999999999997,-1.25,-1.06,-0.33,0.08,90.1,78.1,72.9,0.301,0.238,0.2,,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.22399999999999998,0.001,0.48,-4.72,-3.61,85.1,90.1,88.5,0.239,0.36,,,,,
7,2023-05-30,717959,Sac Fly,sac_fly,True,650391,542881,Eloy Jiménez,Tyler Anderson,1,0,1,7000d17c-e591-41cd-a05f-312b46ae0e02,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.006999999999999999,0.002,0.33799999999999997,-1.25,-1.06,-0.33,0.08,90.1,78.1,72.9,0.301,0.238,0.2,,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.22399999999999998,0.001,0.48,-4.72,-3.61,85.1,90.1,88.5,0.239,0.36,,,,,
8,2023-05-30,717959,Groundout,field_out,True,660162,542881,Yoán Moncada,Tyler Anderson,0,0,0,97c0c021-f332-4948-b471-354fb4b304b3,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.006999999999999999,0.002,0.33799999999999997,-1.25,-1.06,-0.33,0.08,90.1,78.1,72.9,0.301,0.238,0.2,,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.22399999999999998,0.001,0.48,-4.72,-3.61,85.1,90.1,88.5,0.239,0.36,,,,,
9,2023-05-30,717959,Lineout,field_out,True,592273,608337,Brandon Drury,Lucas Giolito,0,0,0,c5d664d4-ce13-4564-82ba-00063e12bb3a,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
10,2023-05-30,717959,Strikeout,strikeout,True,665120,608337,Jared Walsh,Lucas Giolito,0,0,0,50b35a7b-bcee-4370-9af4-c6394ad4da95,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-30,717959,Walk,walk,False,570482,608337,Gio Urshela,Lucas Giolito,1,0,0,8bbad424-4d12-461a-b28d-529304236298,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-30,717959,Lineout,field_out,True,595453,608337,Chad Wallach,Lucas Giolito,0,0,0,d80ca610-ccce-45cd-8f9a-837af77cbfdb,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
13,2023-05-30,717959,Walk,walk,False,683734,542881,Andrew Vaughn,Tyler Anderson,1,0,0,767fcbfd-2aab-4e64-a5fc-db946ac5b664,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.006999999999999999,0.002,0.33799999999999997,-1.25,-1.06,-0.33,0.08,90.1,78.1,72.9,0.301,0.238,0.2,,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.22399999999999998,0.001,0.48,-4.72,-3.61,85.1,90.1,88.5,0.239,0.36,,,,,
