,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,EP%,wEP/C,vEP
0,2023-09-15,716575,Walk,walk,False,543760,608337,Marcus Semien,Lucas Giolito,1,0,0,28772eaa-4bb1-4246-af0c-fb108efc3c39,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-15,716575,Flyout,field_out,True,608369,608337,Corey Seager,Lucas Giolito,0,0,0,f58dd66c-23c5-4841-b79e-faeab683efc3,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-15,716575,Strikeout,strikeout,True,663993,608337,Nathaniel Lowe,Lucas Giolito,0,0,0,df899b50-6a5d-483c-8a85-52c4c1f130d2,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-15,716575,Strikeout,strikeout,True,641598,608337,Mitch Garver,Lucas Giolito,0,0,0,7949320e-10c6-425d-9012-a006477707e1,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-15,716575,Single,single,False,680757,592351,Steven Kwan,Jon Gray,0,0,0,9a48df02-5d65-4459-bba8-2d71955b59a8,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-15,716575,Forceout,force_out,True,608070,592351,José Ramírez,Jon Gray,0,0,1,53ae135e-8cdd-44e8-9350-4025677cec6c,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-09-15,716575,Strikeout,strikeout,True,647304,592351,Josh Naylor,Jon Gray,0,0,1,1583037d-7c25-4ebb-b21c-b1bf6de6ad57,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-15,716575,Strikeout,strikeout,True,543257,608337,Robbie Grossman,Lucas Giolito,0,0,0,7a7db613-4601-406e-91fa-b3c2230c14d3,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-15,716575,Strikeout,strikeout,True,641680,608337,Jonah Heim,Lucas Giolito,0,0,0,4cb7ca8e-3dde-463f-bf5b-84d6cbb96902,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-15,716575,Groundout,field_out,True,669701,608337,Josh Smith,Lucas Giolito,1,0,0,cb37e1ea-5f67-4e80-87b3-c6badcb2d10f,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-09-15,716575,Pop Out,field_out,True,594777,592351,Kole Calhoun,Jon Gray,1,1,0,43cdb23f-5ef5-48bf-b18d-8d0bde926f1b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-15,716575,Hit By Pitch,hit_by_pitch,False,657656,592351,Ramón Laureano,Jon Gray,1,0,0,7efc66f9-d99c-49f0-9eba-0f3eab31cac0,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-15,716575,Home Run,home_run,False,665926,592351,Andrés Giménez,Jon Gray,0,0,1,3ad9dd6c-2702-4b3c-b152-c076c257fd2b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-15,716575,Walk,walk,False,686823,592351,Will Brennan,Jon Gray,0,0,0,a656b4e8-56e6-48e0-867f-82edcac905c3,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-15,716575,Single,single,False,672356,592351,Gabriel Arias,Jon Gray,1,0,1,0d80a3ea-2271-49e2-92da-d48207059d48,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-15,716575,Strikeout,strikeout,True,666310,592351,Bo Naylor,Jon Gray,0,0,0,06ce9d65-e828-429f-9fdf-1d2d62463613,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-15,716575,Flyout,field_out,True,680757,592351,Steven Kwan,Jon Gray,0,0,0,2a74f016-cea5-4bfc-bba2-538b53cbfbb2,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-15,716575,Strikeout,strikeout,True,677649,608337,Ezequiel Duran,Lucas Giolito,0,0,0,c6448803-ad5d-49de-90f4-6abd0076c3bf,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-15,716575,Double,double,True,694497,608337,Evan Carter,Lucas Giolito,1,0,1,f65ee664-4b2d-4bc0-9794-b5f9a4e4c334,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-15,716575,Strikeout,strikeout,True,543760,608337,Marcus Semien,Lucas Giolito,0,0,0,0148162a-1a59-46c9-bd6a-9c4260930497,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-15,716575,Lineout,field_out,True,608070,592351,José Ramírez,Jon Gray,1,1,0,6f6851e9-5be0-4092-a8c8-d8cfa47c031f,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-15,716575,Single,single,False,647304,592351,Josh Naylor,Jon Gray,0,0,0,20967049-5e7e-4eab-8ac4-6a4539ec9071,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-15,716575,Lineout,field_out,True,594777,592351,Kole Calhoun,Jon Gray,0,0,0,61f608f7-ecf2-41f6-bac9-b78b2eefed9b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-15,716575,Single,single,False,657656,592351,Ramón Laureano,Jon Gray,0,0,1,5764e6d3-95d0-4eef-97d6-df7bbaf85018,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-15,716575,Hit By Pitch,hit_by_pitch,False,665926,592351,Andrés Giménez,Jon Gray,0,0,0,4679b381-defc-48b4-b6cc-6845c83b4128,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-15,716575,Flyout,field_out,True,686823,592351,Will Brennan,Jon Gray,0,0,0,7e19f155-cc7b-4ae3-ab8d-7a1f2cfbefb7,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.211,0.194,0.263,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
