,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,ST_ba,CU_ba,FS_ba,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-09-08,716670,Strikeout,strikeout,True,642133,622663,Rowdy Tellez,Luis Severino,0,0,1,01a29437-5f7c-47c0-838f-85551446f9f8,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
11,2023-09-08,716670,Walk,walk,False,592192,622663,Mark Canha,Luis Severino,1,0,0,314c3569-5f07-497a-af38-7675afeb2a42,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
12,2023-09-08,716670,Strikeout,strikeout,True,668930,622663,Brice Turang,Luis Severino,0,0,0,6576352a-f09d-46b4-8692-444f495d3c25,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
13,2023-09-08,716670,Strikeout,strikeout,True,683011,607067,Anthony Volpe,Colin Rea,0,0,0,55c29567-eb71-40cd-a426-871c3ea0fe35,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
14,2023-09-08,716670,Double,double,False,672724,607067,Oswald Peraza,Colin Rea,0,0,0,6648428b-6144-4bed-abdb-05efc81acd99,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
15,2023-09-08,716670,Flyout,field_out,True,641343,607067,Jake Bauers,Colin Rea,1,0,1,02d594fc-cb29-4f6c-b7be-fa14b91924d6,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
16,2023-09-08,716670,Flyout,field_out,True,665828,607067,Oswaldo Cabrera,Colin Rea,0,0,0,0dbe8ea0-1949-4548-93c4-307cf9ec8934,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
17,2023-09-08,716670,Groundout,field_out,True,655316,622663,Andruw Monasterio,Luis Severino,1,0,0,990e226c-dc44-4609-82ed-fd4cb1897f76,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
18,2023-09-08,716670,Single,single,False,592885,622663,Christian Yelich,Luis Severino,1,0,0,d920499d-6ed0-45cc-b961-b50ec9e9f58b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
19,2023-09-08,716670,Grounded Into DP,grounded_into_double_play,True,661388,622663,William Contreras,Luis Severino,0,0,1,a8a64dfe-6dc7-4a9f-8d11-322cd8188e87,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
20,2023-09-08,716670,Lineout,field_out,True,518934,607067,DJ LeMahieu,Colin Rea,1,0,0,6cee8900-aeea-41b3-a953-ff4805d69792,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
21,2023-09-08,716670,Single,single,False,592450,607067,Aaron Judge,Colin Rea,0,0,0,a1cf0a85-b753-41e2-829a-58d314079c34,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
22,2023-09-08,716670,Home Run,home_run,False,691176,607067,Jasson Domínguez,Colin Rea,1,0,1,3ee9bd1d-c431-4783-83e3-42d0d1b3c78b,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
23,2023-09-08,716670,Lineout,field_out,True,650402,607067,Gleyber Torres,Colin Rea,0,0,0,883b111a-2e1a-4716-81f3-bbe422936547,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
24,2023-09-08,716670,Groundout,field_out,True,669224,607067,Austin Wells,Colin Rea,0,0,0,2df2a385-fb9f-4c76-8c9a-5eb3f844d363,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
25,2023-09-08,716670,Single,single,False,467793,622663,Carlos Santana,Luis Severino,1,1,0,9a338442-6ad4-4b4c-9ba4-fea7f0512967,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
26,2023-09-08,716670,Strikeout,strikeout,True,686217,622663,Sal Frelick,Luis Severino,0,0,0,4482081b-fdac-4113-b9c1-9f644c50c426,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
27,2023-09-08,716670,Home Run,home_run,False,642715,622663,Willy Adames,Luis Severino,1,0,1,479d9b1b-79f4-424b-850d-21fee19f4166,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
28,2023-09-08,716670,Flyout,field_out,True,642133,622663,Rowdy Tellez,Luis Severino,0,0,0,20571475-7d31-441d-9b7e-5afbdab70817,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
29,2023-09-08,716670,Groundout,field_out,True,592192,622663,Mark Canha,Luis Severino,0,0,0,5b3a712d-1dc9-4ac0-aaf0-9039b629cda7,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
30,2023-09-08,716670,Strikeout,strikeout,True,683011,607067,Anthony Volpe,Colin Rea,0,0,0,09e50d91-0bd0-4a23-99b2-8964a7794bbc,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
31,2023-09-08,716670,Strikeout,strikeout,True,672724,607067,Oswald Peraza,Colin Rea,0,0,0,27ad6d69-4104-45a1-9d32-e55f361abbd6,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
32,2023-09-08,716670,Groundout,field_out,True,641343,607067,Jake Bauers,Colin Rea,1,0,0,44e20b6b-30c8-44cb-b2ad-8ea6d85e9e54,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,92.6,83.1,0.135,,,0.245,0.253,101.0,105.0,105.0,62.0,96.0,91.0,0.055999999999999994,0.079,-5.76,-0.94,86.0,78.8,0.226,0.242,0.44,,,,,,
33,2023-09-08,716670,Single,single,False,668930,622663,Brice Turang,Luis Severino,0,0,0,92c85de4-db34-415f-ada9-d5c3eb912953,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,,,,,,,,,,,,,,
