,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,ST_ba,SI_ba,CH_ba,CU_ba,FC_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-26,718014,Home Run,home_run,False,657041,543475,Lane Thomas,Jordan Lyles,1,0,0,82f8ea4e-72b9-49b0-9d45-fc8719b947ec,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
1,2023-05-26,718014,Single,single,False,671277,543475,Luis García Jr.,Jordan Lyles,0,0,0,eba61cfa-3c1b-4536-8aef-694916503549,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
2,2023-05-26,718014,Walk,walk,False,608841,543475,Joey Meneses,Jordan Lyles,1,0,1,403e0e3f-1655-40c1-8156-9228c73c5e09,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
3,2023-05-26,718014,Pop Out,field_out,True,600869,543475,Jeimer Candelario,Jordan Lyles,0,0,0,5283a1d2-6a0f-4c44-b3cf-84d9a56a5771,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
4,2023-05-26,718014,Groundout,field_out,True,572816,543475,Corey Dickerson,Jordan Lyles,0,0,0,6ad8e6b4-e77e-4a18-9d59-d4b19a6d9d2f,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
5,2023-05-26,718014,Walk,walk,False,622110,571578,Matt Duffy,Patrick Corbin,0,0,0,a3baed0f-c90f-47e6-a0e2-6ab981545a50,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,,0.064,-0.69,,-0.89,-0.51,,-2.07,91.8,,92.1,80.5,,0.327,,0.32,0.29,,,0.233,,,,,,
6,2023-05-26,718014,Forceout,force_out,True,686469,571578,Vinnie Pasquantino,Patrick Corbin,0,0,1,bfc96e38-0027-44df-a115-2cd66e15ffa3,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,,0.064,-0.69,,-0.89,-0.51,,-2.07,91.8,,92.1,80.5,,0.327,,0.32,0.29,,,0.233,,,,,,
7,2023-05-26,718014,Strikeout,strikeout,True,521692,571578,Salvador Perez,Patrick Corbin,0,0,0,3f7a5c16-1e37-4c43-b6c1-e7cc0cd5ea70,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,,0.064,-0.69,,-0.89,-0.51,,-2.07,91.8,,92.1,80.5,,0.327,,0.32,0.29,,,0.233,,,,,,
8,2023-05-26,718014,Single,single,False,677951,571578,Bobby Witt Jr.,Patrick Corbin,1,0,1,98b45095-4301-47e9-835f-8eafeb6e8e20,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,,0.064,-0.69,,-0.89,-0.51,,-2.07,91.8,,92.1,80.5,,0.327,,0.32,0.29,,,0.233,,,,,,
9,2023-05-26,718014,Walk,walk,False,669004,571578,MJ Melendez,Patrick Corbin,1,0,1,a770d507-cfff-404e-ab4a-1cd99a731cae,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,,0.064,-0.69,,-0.89,-0.51,,-2.07,91.8,,92.1,80.5,,0.327,,0.32,0.29,,,0.233,,,,,,
