,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,FC%,CU%,wFC/C,wCU/C,vFC,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-19,717345,Flyout,field_out,True,643289,596295,Mauricio Dubón,Austin Gomber,0,0,0,2c883a9e-5a06-4198-8f5b-ee98a166c654,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
1,2023-07-19,717345,Strikeout,strikeout,True,665161,596295,Jeremy Peña,Austin Gomber,0,0,0,7c13464c-d7b4-4744-859d-75c14ce1553a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
2,2023-07-19,717345,Strikeout,strikeout,True,663656,596295,Kyle Tucker,Austin Gomber,0,0,0,6bd9b14a-d849-4527-9576-2cbedb8c84e1,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
3,2023-07-19,717345,Groundout,field_out,True,595777,656232,Jurickson Profar,Brandon Bielak,1,0,0,9c46748e-110a-432d-9115-bce63008459f,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
4,2023-07-19,717345,Groundout,field_out,True,592178,656232,Kris Bryant,Brandon Bielak,0,0,0,f073944e-fc09-468a-8898-9cd29a8a4395,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
5,2023-07-19,717345,Strikeout,strikeout,True,641857,656232,Ryan McMahon,Brandon Bielak,0,0,0,5eba0c50-4221-4d93-a852-89c7e1a0cc72,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
6,2023-07-19,717345,Groundout,field_out,True,608324,596295,Alex Bregman,Austin Gomber,1,0,0,e446a881-fce6-4f87-9950-0deed6df3a1a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
7,2023-07-19,717345,Single,single,False,547989,596295,José Abreu,Austin Gomber,0,0,0,cec860a3-202d-4b49-aa03-7fcc7023daf5,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
8,2023-07-19,717345,Strikeout,strikeout,True,676801,596295,Chas McCormick,Austin Gomber,0,0,0,c35924a6-2085-4e67-ac44-0361846e631c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
9,2023-07-19,717345,Lineout,field_out,True,667452,596295,Corey Julks,Austin Gomber,1,0,0,60a64525-2e7b-480a-bc0b-f16d8295b777,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
10,2023-07-19,717345,Groundout,field_out,True,543068,656232,C.J. Cron,Brandon Bielak,0,0,0,132cff60-6a12-44ce-bf8c-6f05bbd72cf8,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
11,2023-07-19,717345,Flyout,field_out,True,553869,656232,Elias Díaz,Brandon Bielak,1,0,0,b17ccdce-befd-4590-abac-e04ef0585e2c,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
12,2023-07-19,717345,Single,single,False,669911,656232,Michael Toglia,Brandon Bielak,0,0,0,4228ae6b-e24e-4361-84ab-23e6f1856651,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
13,2023-07-19,717345,Strikeout,strikeout,True,678662,656232,Ezequiel Tovar,Brandon Bielak,0,0,0,1302f387-ff4f-4fc5-a00c-ca1e89ea7ab0,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
14,2023-07-19,717345,Double,double,False,676694,596295,Jake Meyers,Austin Gomber,0,0,0,40541321-6fb1-467e-ae40-d2e43635d221,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
15,2023-07-19,717345,Flyout,field_out,True,455117,596295,Martín Maldonado,Austin Gomber,1,0,1,b733bcff-2222-4854-a382-02551b5354b0,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
16,2023-07-19,717345,Single,single,False,643289,596295,Mauricio Dubón,Austin Gomber,0,0,1,37cdb238-2e3d-4ef8-8495-fe0be8a86dd0,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
17,2023-07-19,717345,Flyout,field_out,True,665161,596295,Jeremy Peña,Austin Gomber,1,0,0,d17e765e-f61a-4b40-a727-282629a7a67d,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
18,2023-07-19,717345,Flyout,field_out,True,663656,596295,Kyle Tucker,Austin Gomber,1,0,0,ab838c4a-9a6a-48dc-abe8-b46d4ae0db6c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
19,2023-07-19,717345,Strikeout,strikeout,True,605612,656232,Harold Castro,Brandon Bielak,0,0,0,4c506cf3-5aec-4b52-bf0b-e33b2231f749,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
20,2023-07-19,717345,Groundout,field_out,True,686668,656232,Brenton Doyle,Brandon Bielak,0,0,0,97ee0d74-4e60-48b6-aa72-cb13a70c6db0,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
21,2023-07-19,717345,Pop Out,field_out,True,595777,656232,Jurickson Profar,Brandon Bielak,1,0,0,67d36f94-ae1e-468b-9f3e-f55bdc40ab8e,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,0.214,0.306,0.11800000000000001,,0.247,-1.15,-0.12,-3.74,,0.83,92.1,92.1,82.0,,0.273,0.333,0.227,0.217,0.338,101.0,90.0,88.0,0.004,0.111,-0.48,-0.81,84.4,79.5,,,,,,,,,,,,
22,2023-07-19,717345,Groundout,field_out,True,608324,596295,Alex Bregman,Austin Gomber,0,0,0,feb368ff-f61c-4e81-a02f-14117a52f182,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
23,2023-07-19,717345,Flyout,field_out,True,547989,596295,José Abreu,Austin Gomber,1,0,0,a88136d5-11d8-4164-9f7d-9a3dc8e5cf79,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
