,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,CH_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,ST_ba,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-04-10,718638,Flyout,field_out,True,571771,656222,Enrique Hernández,Jalen Beeks,0,0,0,0ebd6cb9-e8a4-425d-b4ac-fd9a470b8b12,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-10,718638,Strikeout,strikeout,True,646240,656222,Rafael Devers,Jalen Beeks,0,0,0,8f35fab1-699a-4a13-afe6-bcb1f97286c1,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-10,718638,Lineout,field_out,True,457759,656222,Justin Turner,Jalen Beeks,0,0,0,e8493696-3b81-4464-ab2a-779d5ff69410,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-10,718638,Flyout,field_out,True,650490,601713,Yandy Díaz,Nick Pivetta,0,0,0,cf9fa1c6-8eba-414a-a48b-b5426e557ccf,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,0.506,0.078,0.165,,0.57,0.67,1.59,,94.6,88.4,85.8,0.214,,0.267,0.189,117.0,102.0,106.0,49.0,109.0,69.0,0.005,0.247,-13.1,-0.09,84.8,79.4,0.215,0.114,0.25,,,,,,,
4,2023-04-10,718638,Groundout,field_out,True,664040,601713,Brandon Lowe,Nick Pivetta,0,0,0,05aaccd1-5e18-486c-bda9-3b889aef2fc5,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,0.506,0.078,0.165,,0.57,0.67,1.59,,94.6,88.4,85.8,0.214,,0.267,0.189,117.0,102.0,106.0,49.0,109.0,69.0,0.005,0.247,-13.1,-0.09,84.8,79.4,0.215,0.114,0.25,,,,,,,
5,2023-04-10,718638,Single,single,False,668227,601713,Randy Arozarena,Nick Pivetta,1,0,0,4e55cfe1-d982-426d-abf8-bb16cde2a051,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,0.506,0.078,0.165,,0.57,0.67,1.59,,94.6,88.4,85.8,0.214,,0.267,0.189,117.0,102.0,106.0,49.0,109.0,69.0,0.005,0.247,-13.1,-0.09,84.8,79.4,0.215,0.114,0.25,,,,,,,
6,2023-04-10,718638,Strikeout,strikeout,True,677551,601713,Wander Franco,Nick Pivetta,0,0,1,eac0c0bf-bdf1-4ba7-9d1c-49ff939cab0e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,0.506,0.078,0.165,,0.57,0.67,1.59,,94.6,88.4,85.8,0.214,,0.267,0.189,117.0,102.0,106.0,49.0,109.0,69.0,0.005,0.247,-13.1,-0.09,84.8,79.4,0.215,0.114,0.25,,,,,,,
7,2023-04-10,718638,Single,single,False,807799,656222,Masataka Yoshida,Jalen Beeks,1,0,0,fc0465d3-3ee6-4229-9b93-4a57e31be622,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-10,718638,Strikeout,strikeout,True,608701,656222,Rob Refsnyder,Jalen Beeks,0,0,0,7e3c45a6-be9c-43a6-9a0a-61fbdc08dc9c,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-10,718638,Flyout,field_out,True,657077,656222,Alex Verdugo,Jalen Beeks,1,1,0,bd693b13-3c60-4599-aaa5-054c415b9eb2,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,
