,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vSI,vCU,SI_ba,CH_ba,FC_ba,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,ST_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-09-13,716599,Double,double,False,666624,621389,Christopher Morel,Ty Blach,0,0,0,238b15c0-e3f2-4ff7-84be-9cc0890ff61c,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,
1,2023-09-13,716599,Single,single,False,663538,621389,Nico Hoerner,Ty Blach,0,0,1,af86d3d4-26b1-490b-82e1-32b75f767ada,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,
2,2023-09-13,716599,Sac Fly,sac_fly,True,641355,621389,Cody Bellinger,Ty Blach,0,0,1,ef7e34b4-b075-4094-a22b-0d2c8d88eb21,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,
3,2023-09-13,716599,Flyout,field_out,True,621020,621389,Dansby Swanson,Ty Blach,1,0,0,9f122dbc-da58-43a3-8c9b-169c9c8670e2,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,
4,2023-09-13,716599,Caught Stealing 2B,caught_stealing_2b,True,673548,621389,Seiya Suzuki,Ty Blach,1,1,0,940b190b-ab6d-4f7a-9f81-454a59180f63,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,
5,2023-09-13,716599,Strikeout,strikeout,True,666134,592791,Nolan Jones,Jameson Taillon,0,0,0,e6a217ed-7387-46f3-b6c3-3484f01ec711,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,0.149,0.031,-0.32,0.9,-0.12,-0.22,88.6,93.9,80.5,0.296,0.28,0.311,0.198,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,-0.69,0.75,93.7,80.9,0.261,0.233,,,,,,,
6,2023-09-13,716599,Strikeout,strikeout,True,696100,592791,Hunter Goodman,Jameson Taillon,0,0,0,cd5a1b77-92c9-4af8-820b-587b3b4e49bc,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,0.149,0.031,-0.32,0.9,-0.12,-0.22,88.6,93.9,80.5,0.296,0.28,0.311,0.198,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,-0.69,0.75,93.7,80.9,0.261,0.233,,,,,,,
7,2023-09-13,716599,Flyout,field_out,True,592178,592791,Kris Bryant,Jameson Taillon,1,0,0,118079c5-ac72-42da-8d88-e70b093ded68,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,0.149,0.031,-0.32,0.9,-0.12,-0.22,88.6,93.9,80.5,0.296,0.28,0.311,0.198,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,-0.69,0.75,93.7,80.9,0.261,0.233,,,,,,,
8,2023-09-13,716599,Groundout,field_out,True,673548,621389,Seiya Suzuki,Ty Blach,0,0,0,9b9ca205-4c28-44c2-80eb-e08b7d539c4b,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,
9,2023-09-13,716599,Double,double,False,664023,621389,Ian Happ,Ty Blach,0,0,0,e6b0893b-689c-4d62-a8f1-e92f2bbffcf2,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,
