,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,wFA/C,wFC/C,wSL/C,vFA,vFC,vSL,ST_ba,FF_ba,FC_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,KC%,CH%,wSI/C,wCU/C,wKC/C,wCH/C,vSI,vCU,vKC,CU_ba,SI_ba,CH_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-08-11,717039,Double,double,False,669004,425794,MJ Melendez,Adam Wainwright,0,0,1,26ff99a0-4b36-4f44-838b-c0f584db7a56,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,0.003,-1.48,-0.27,-13.9,85.7,82.9,75.6,,0.326,0.344,81.4,66.0,84.0,80.0,129.0,102.0,110.0,87.0,99.0,89.0,0.314,0.306,0.002,0.05,-3.36,-1.5,6.39,-3.6,86.9,71.5,65.7,0.291,0.394,0.389,,,,,,,,,,,
11,2023-08-11,717039,Single,single,False,658668,425794,Edward Olivares,Adam Wainwright,0,0,1,8b332bd0-cbdf-42aa-bba3-09d894763557,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,0.003,-1.48,-0.27,-13.9,85.7,82.9,75.6,,0.326,0.344,81.4,66.0,84.0,80.0,129.0,102.0,110.0,87.0,99.0,89.0,0.314,0.306,0.002,0.05,-3.36,-1.5,6.39,-3.6,86.9,71.5,65.7,0.291,0.394,0.389,,,,,,,,,,,
12,2023-08-11,717039,Grounded Into DP,grounded_into_double_play,True,607461,425794,Matt Beaty,Adam Wainwright,1,1,1,1511a107-c12a-49d2-870f-9c483ae6eb7c,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,0.003,-1.48,-0.27,-13.9,85.7,82.9,75.6,,0.326,0.344,81.4,66.0,84.0,80.0,129.0,102.0,110.0,87.0,99.0,89.0,0.314,0.306,0.002,0.05,-3.36,-1.5,6.39,-3.6,86.9,71.5,65.7,0.291,0.394,0.389,,,,,,,,,,,
13,2023-08-11,717039,Groundout,field_out,True,676475,672582,Alec Burleson,Angel Zerpa,0,0,0,81afeb9b-c512-4dfc-a233-4f5e849b36e6,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
14,2023-08-11,717039,Strikeout,strikeout,True,691023,672582,Jordan Walker,Angel Zerpa,0,0,0,2e3e8a63-802d-4ca2-a297-f7ee68b7986b,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
15,2023-08-11,717039,Groundout,field_out,True,669242,672582,Tommy Edman,Angel Zerpa,0,0,0,472444b5-5881-4450-9edd-30ca94e7298f,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
16,2023-08-11,717039,Home Run,home_run,False,676369,425794,Nelson Velázquez,Adam Wainwright,0,0,0,17294fac-f373-4b7c-a120-3c5b6cef56ff,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,0.003,-1.48,-0.27,-13.9,85.7,82.9,75.6,,0.326,0.344,81.4,66.0,84.0,80.0,129.0,102.0,110.0,87.0,99.0,89.0,0.314,0.306,0.002,0.05,-3.36,-1.5,6.39,-3.6,86.9,71.5,65.7,0.291,0.394,0.389,,,,,,,,,,,
17,2023-08-11,717039,Single,single,False,664728,425794,Kyle Isbel,Adam Wainwright,0,0,0,f0f16136-8e2d-4e2c-b684-2a2df1d44c30,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,0.003,-1.48,-0.27,-13.9,85.7,82.9,75.6,,0.326,0.344,81.4,66.0,84.0,80.0,129.0,102.0,110.0,87.0,99.0,89.0,0.314,0.306,0.002,0.05,-3.36,-1.5,6.39,-3.6,86.9,71.5,65.7,0.291,0.394,0.389,,,,,,,,,,,
18,2023-08-11,717039,Single,single,False,672580,425794,Maikel Garcia,Adam Wainwright,0,0,1,d92a83dc-35d7-4a0d-83c8-3c081abf01cb,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,0.003,-1.48,-0.27,-13.9,85.7,82.9,75.6,,0.326,0.344,81.4,66.0,84.0,80.0,129.0,102.0,110.0,87.0,99.0,89.0,0.314,0.306,0.002,0.05,-3.36,-1.5,6.39,-3.6,86.9,71.5,65.7,0.291,0.394,0.389,,,,,,,,,,,
19,2023-08-11,717039,Home Run,home_run,False,677951,425794,Bobby Witt Jr.,Adam Wainwright,0,0,1,ab6ba722-bcfb-4c4e-89b4-ee49b9f7f562,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,0.003,-1.48,-0.27,-13.9,85.7,82.9,75.6,,0.326,0.344,81.4,66.0,84.0,80.0,129.0,102.0,110.0,87.0,99.0,89.0,0.314,0.306,0.002,0.05,-3.36,-1.5,6.39,-3.6,86.9,71.5,65.7,0.291,0.394,0.389,,,,,,,,,,,
20,2023-08-11,717039,Flyout,field_out,True,686681,668868,Michael Massey,Zack Thompson,1,1,0,b816589d-c188-4cd9-97ea-5e0a8eb12346,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,87.0,102.0,89.0,,,,,,,0.537,,0.17,-0.44,,0.82,93.6,,85.7,,0.327,,86.1,64.0,93.0,83.0,65.0,102.0,108.0,,,,,0.271,0.002,0.021,,0.67,-21.02,-2.61,,75.5,62.4,0.185,,0.25,0.205,,,,,,,,,,
21,2023-08-11,717039,Home Run,home_run,False,521692,668868,Salvador Perez,Zack Thompson,1,0,0,6c791ae6-d736-4620-b550-f2a4655dcfd7,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,87.0,102.0,89.0,,,,,,,0.537,,0.17,-0.44,,0.82,93.6,,85.7,,0.327,,86.1,64.0,93.0,83.0,65.0,102.0,108.0,,,,,0.271,0.002,0.021,,0.67,-21.02,-2.61,,75.5,62.4,0.185,,0.25,0.205,,,,,,,,,,
22,2023-08-11,717039,Strikeout,strikeout,True,669004,668868,MJ Melendez,Zack Thompson,0,0,0,933ed0a0-4227-4108-a4a6-71d9bb085e8d,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,87.0,102.0,89.0,,,,,,,0.537,,0.17,-0.44,,0.82,93.6,,85.7,,0.327,,86.1,64.0,93.0,83.0,65.0,102.0,108.0,,,,,0.271,0.002,0.021,,0.67,-21.02,-2.61,,75.5,62.4,0.185,,0.25,0.205,,,,,,,,,,
23,2023-08-11,717039,Groundout,field_out,True,658668,668868,Edward Olivares,Zack Thompson,0,0,0,436d7084-762e-400f-a515-a1ece32a3ae0,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,87.0,102.0,89.0,,,,,,,0.537,,0.17,-0.44,,0.82,93.6,,85.7,,0.327,,86.1,64.0,93.0,83.0,65.0,102.0,108.0,,,,,0.271,0.002,0.021,,0.67,-21.02,-2.61,,75.5,62.4,0.185,,0.25,0.205,,,,,,,,,,
24,2023-08-11,717039,Single,single,False,663457,672582,Lars Nootbaar,Angel Zerpa,0,0,0,f16ef19a-54e9-4be7-bfc5-c596094c09f3,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
25,2023-08-11,717039,Flyout,field_out,True,502671,672582,Paul Goldschmidt,Angel Zerpa,0,0,0,61c11f54-9628-47a6-a66f-c74ce5566c04,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
26,2023-08-11,717039,Field Error,field_error,False,571448,672582,Nolan Arenado,Angel Zerpa,0,0,1,cd73cccc-7a8e-43d7-8a1c-0b782e34e6e1,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
27,2023-08-11,717039,Walk,walk,False,669357,672582,Nolan Gorman,Angel Zerpa,1,0,1,7591f0c1-3b48-4db3-932d-2194472c01dd,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
28,2023-08-11,717039,Double,double,False,575929,672582,Willson Contreras,Angel Zerpa,0,0,1,fd037880-37b4-4ecc-bce7-17c5d52af0f1,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
29,2023-08-11,717039,Lineout,field_out,True,641933,672582,Tyler O'Neill,Angel Zerpa,0,0,0,24a29ec3-97bc-4652-afc5-ee2a1c4c078d,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
30,2023-08-11,717039,Groundout,field_out,True,676475,672582,Alec Burleson,Angel Zerpa,0,0,0,87e54884-204f-4b82-8b2b-9533ac26c0c0,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
31,2023-08-11,717039,Groundout,field_out,True,607461,668868,Matt Beaty,Zack Thompson,0,0,0,6f457c5f-c07f-4536-9d07-9af8bcbbb21c,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,87.0,102.0,89.0,,,,,,,0.537,,0.17,-0.44,,0.82,93.6,,85.7,,0.327,,86.1,64.0,93.0,83.0,65.0,102.0,108.0,,,,,0.271,0.002,0.021,,0.67,-21.02,-2.61,,75.5,62.4,0.185,,0.25,0.205,,,,,,,,,,
32,2023-08-11,717039,Strikeout,strikeout,True,676369,668868,Nelson Velázquez,Zack Thompson,0,0,0,02f9281c-2343-4514-9571-a6204252a15c,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,87.0,102.0,89.0,,,,,,,0.537,,0.17,-0.44,,0.82,93.6,,85.7,,0.327,,86.1,64.0,93.0,83.0,65.0,102.0,108.0,,,,,0.271,0.002,0.021,,0.67,-21.02,-2.61,,75.5,62.4,0.185,,0.25,0.205,,,,,,,,,,
33,2023-08-11,717039,Groundout,field_out,True,664728,668868,Kyle Isbel,Zack Thompson,0,0,0,28257567-1463-434f-99ae-38ef4a5e2816,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,87.0,102.0,89.0,,,,,,,0.537,,0.17,-0.44,,0.82,93.6,,85.7,,0.327,,86.1,64.0,93.0,83.0,65.0,102.0,108.0,,,,,0.271,0.002,0.021,,0.67,-21.02,-2.61,,75.5,62.4,0.185,,0.25,0.205,,,,,,,,,,
34,2023-08-11,717039,Groundout,field_out,True,691023,672582,Jordan Walker,Angel Zerpa,0,0,0,164e2522-54d3-4991-834b-cc42db97e4eb,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
35,2023-08-11,717039,Flyout,field_out,True,669242,672582,Tommy Edman,Angel Zerpa,0,0,0,f5d6023a-c3f8-4422-b927-be89960d425f,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
36,2023-08-11,717039,Single,single,False,663457,672582,Lars Nootbaar,Angel Zerpa,0,0,0,803f97d4-2230-499a-993a-fb610a73ffe9,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,59.0,100.0,88.0,106.0,102.0,107.0,,,,0.335,,0.239,0.43,,-0.82,94.5,,86.2,,0.222,,86.9,67.0,97.0,93.0,,,,80.0,106.0,98.0,0.23199999999999998,,,0.19399999999999998,0.96,,,-2.48,94.6,,,,0.289,0.379,0.244,,,,,,,,,,
