,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,SL_ba,FC_ba,FF_ba,CU_ba,CH_ba,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS
11,2023-06-15,717756,Strikeout,strikeout,True,642336,621112,Francisco Mejía,Paul Blackburn,0,0,0,949788ba-a24f-40e2-ad73-20344671680f,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
12,2023-06-15,717756,Strikeout,strikeout,True,666139,621112,Josh Lowe,Paul Blackburn,0,0,0,f5e54b1b-4470-448c-a3aa-4e0ab37dc2ef,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
13,2023-06-15,717756,Strikeout,strikeout,True,667670,671737,Brent Rooker,Taj Bradley,0,0,0,16083016-310b-4d87-9e6e-4e002269f8f2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
14,2023-06-15,717756,Strikeout,strikeout,True,607054,671737,Jace Peterson,Taj Bradley,0,0,0,472f52bf-222a-4d28-979a-1339ea0ed011,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
15,2023-06-15,717756,Strikeout,strikeout,True,542208,671737,Carlos Pérez,Taj Bradley,0,0,0,06f3aee6-9147-4f12-b107-0c004cff5ec6,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
16,2023-06-15,717756,Double,double,False,677551,621112,Wander Franco,Paul Blackburn,0,0,0,6c8014b8-fc3b-4a7a-9c4b-ffe8cc428c5c,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
17,2023-06-15,717756,Strikeout,strikeout,True,668227,621112,Randy Arozarena,Paul Blackburn,0,0,0,f1dee11a-a23c-4f65-93f1-efa0cf9cd78c,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
18,2023-06-15,717756,Walk,walk,False,623912,621112,Harold Ramírez,Paul Blackburn,1,0,0,c9a77fa0-63dd-466d-ae70-f01a0a632cf3,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
19,2023-06-15,717756,Strikeout,strikeout,True,670042,621112,Luke Raley,Paul Blackburn,0,0,0,8297a79c-65f1-4da3-8497-0d36d32a60e2,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
20,2023-06-15,717756,Strikeout,strikeout,True,670623,621112,Isaac Paredes,Paul Blackburn,0,0,0,ed6ade95-1462-4cde-bc31-1f175e21274b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
21,2023-06-15,717756,Single,single,False,668709,671737,JJ Bleday,Taj Bradley,0,0,0,f7eb2d3b-18c6-4fe6-b60f-0440787d3357,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
22,2023-06-15,717756,Strikeout,strikeout,True,675656,671737,Kevin Smith,Taj Bradley,0,0,0,e6652bec-ae43-4570-a9b5-a09c72fa72a0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
23,2023-06-15,717756,Single,single,False,643393,671737,Tony Kemp,Taj Bradley,0,0,1,90434016-f799-4309-a743-ef184de75111,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
24,2023-06-15,717756,Strikeout,strikeout,True,665923,671737,Esteury Ruiz,Taj Bradley,0,0,0,9a0c9824-e70c-4f79-9153-ec579106558b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
25,2023-06-15,717756,Walk,walk,False,676116,671737,Ryan Noda,Taj Bradley,1,0,1,356f700f-9d46-485c-9ed0-a7a7e8c417ee,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
26,2023-06-15,717756,Strikeout,strikeout,True,664913,671737,Seth Brown,Taj Bradley,0,0,0,cf645ec1-7e96-4f4a-8dd8-2a4e6d7962cb,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
27,2023-06-15,717756,Flyout,field_out,True,670764,621112,Taylor Walls,Paul Blackburn,0,0,0,03f7a029-2672-4f64-9552-1a261e285e2b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
28,2023-06-15,717756,Home Run,home_run,False,622534,621112,Manuel Margot,Paul Blackburn,0,0,0,b25b6868-8cc9-4a13-abb6-0c4551c33907,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
29,2023-06-15,717756,Double,double,False,642336,621112,Francisco Mejía,Paul Blackburn,0,0,0,e77357de-705b-45d8-830a-aee845035a91,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
30,2023-06-15,717756,Strikeout,strikeout,True,666139,621112,Josh Lowe,Paul Blackburn,0,0,0,11a2d338-014b-4cf5-bc19-d1985f465b14,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
31,2023-06-15,717756,Single,single,False,677551,621112,Wander Franco,Paul Blackburn,0,0,1,d9c4e594-9d7f-4116-9b30-e99bcb85fc4f,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
32,2023-06-15,717756,Strikeout,strikeout,True,668227,621112,Randy Arozarena,Paul Blackburn,0,0,0,304381b0-42fa-4485-a569-f275f931d355,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
33,2023-06-15,717756,Groundout,field_out,True,667670,671737,Brent Rooker,Taj Bradley,0,0,0,79ebfbe0-b894-405e-be2d-a1ddfd2a77f4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
34,2023-06-15,717756,Strikeout,strikeout,True,607054,671737,Jace Peterson,Taj Bradley,0,0,0,a55ea8b8-1178-4742-b70d-bc4d17e1c1ed,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
35,2023-06-15,717756,Pop Out,field_out,True,542208,671737,Carlos Pérez,Taj Bradley,0,0,0,e19f627b-9b12-441a-8066-ff428413701f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.16699999999999998,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,97.8,,79.0,,,0.312,0.277,0.169,,0.136,0.62,89.3,0.19,,,,
