,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,CU_ba,SI_ba,FC_ba,vCH (sc),Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vSL,SL_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,CH_ba,ST_ba
10,2023-05-28,717987,Groundout,field_out,True,641584,592767,Jake Fraley,Drew Smyly,1,0,1,3a15788e-5437-48a9-8c47-829714efbfda,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-28,717987,Flyout,field_out,True,676480,592767,Jose Barrero,Drew Smyly,0,0,0,06e84709-0b27-47f6-a789-37ae373e2230,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-28,717987,Walk,walk,False,673548,668933,Seiya Suzuki,Graham Ashcraft,1,0,0,0408f86f-43d0-439b-8c3c-d9ad84c2c0c0,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
13,2023-05-28,717987,Pop Out,field_out,True,666624,668933,Christopher Morel,Graham Ashcraft,0,0,0,f5a31e83-b418-4a91-941a-268feabaa16e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
14,2023-05-28,717987,Strikeout,strikeout,True,641820,668933,Trey Mancini,Graham Ashcraft,0,0,0,dedc8c17-ab85-4d2c-88c9-155d92d4d3e6,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
15,2023-05-28,717987,Single,single,False,643565,668933,Mike Tauchman,Graham Ashcraft,0,0,1,8c38873e-beda-4d1d-b788-ae322fdd3b5e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
16,2023-05-28,717987,Home Run,home_run,False,621550,668933,Patrick Wisdom,Graham Ashcraft,1,1,1,d92d31f1-40da-4277-8a1e-f356223b315f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
17,2023-05-28,717987,Walk,walk,False,543228,668933,Yan Gomes,Graham Ashcraft,0,0,0,92b4c7f5-5a41-4a77-8506-c60a683093e1,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
18,2023-05-28,717987,Flyout,field_out,True,663538,668933,Nico Hoerner,Graham Ashcraft,1,0,0,cb2e2e5a-e9e0-45d8-8bce-d9ebdf2d5c3a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
19,2023-05-28,717987,Double,double,False,663697,592767,Jonathan India,Drew Smyly,0,0,0,8e089cc7-ffab-4df7-ac4b-e49d6312037d,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-28,717987,Double,double,False,680574,592767,Matt McLain,Drew Smyly,1,0,1,846c314f-ec91-41f1-968a-c78078334a0b,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-28,717987,Pop Out,field_out,True,668715,592767,Spencer Steer,Drew Smyly,1,0,0,1d03f4cc-f08a-4cfc-81bc-684bceb3d405,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-28,717987,Flyout,field_out,True,663886,592767,Tyler Stephenson,Drew Smyly,0,0,0,531e4be7-b1fe-42ef-861e-d01ad975f0b1,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-28,717987,Bunt Groundout,field_out,True,656413,592767,Stuart Fairchild,Drew Smyly,0,0,0,efc14b57-bb4e-4a69-9ab6-8ffce10135ad,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-28,717987,Single,single,False,621020,668933,Dansby Swanson,Graham Ashcraft,0,0,0,1d648ed4-d54d-4f3c-ae54-619b833e1fb7,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
25,2023-05-28,717987,Strikeout,strikeout,True,664023,668933,Ian Happ,Graham Ashcraft,0,0,0,d975f4cf-91e8-4cfe-bada-1cb21cee204d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
26,2023-05-28,717987,Flyout,field_out,True,673548,668933,Seiya Suzuki,Graham Ashcraft,1,0,0,ca607f96-2a57-4002-bf66-7b80ad536115,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
27,2023-05-28,717987,Strikeout,strikeout,True,666624,668933,Christopher Morel,Graham Ashcraft,0,0,0,77a42ae8-f84a-4e5d-a585-caf00c4d431e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
28,2023-05-28,717987,Flyout,field_out,True,669222,592767,Nick Senzel,Drew Smyly,0,0,0,b7c1ba54-f61b-4a62-b6e0-7eec4c500c07,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-28,717987,Walk,walk,False,621028,592767,Kevin Newman,Drew Smyly,1,0,0,4c9cb9b2-ecb3-424c-a514-fdc116cbcd03,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-28,717987,Forceout,force_out,True,641584,592767,Jake Fraley,Drew Smyly,0,0,1,aa656980-5723-4568-ae90-e1dcd51767b2,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-28,717987,Lineout,field_out,True,676480,592767,Jose Barrero,Drew Smyly,1,0,0,cb9157c6-5486-4fb9-a99a-1c6b3cff1dd3,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-28,717987,Single,single,False,641820,668933,Trey Mancini,Graham Ashcraft,0,0,0,e066d152-3e60-4345-a822-d1b25e66269f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
33,2023-05-28,717987,Single,single,False,643565,668933,Mike Tauchman,Graham Ashcraft,0,0,1,c68a6d80-e653-41f7-97ef-4798ac870588,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
34,2023-05-28,717987,Strikeout,strikeout,True,621550,668933,Patrick Wisdom,Graham Ashcraft,0,0,0,9b159246-813e-42da-83fb-e996e1462e71,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
35,2023-05-28,717987,Strikeout,strikeout,True,543228,668933,Yan Gomes,Graham Ashcraft,0,0,0,d52e8ba9-77fb-4c8c-a3a2-69ea9bf3b7af,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
36,2023-05-28,717987,Groundout,field_out,True,663538,668933,Nico Hoerner,Graham Ashcraft,1,0,0,b5a6bb18-064e-49ea-85c1-8e4f4711b0f6,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,57.0,90.0,82.0,,,,116.0,98.0,100.0,0.09699999999999999,0.529,,0.15,-1.17,,95.8,96.5,,,0.286,0.292,90.4,166.0,102.0,114.0,0.373,0.0,-0.37,-25.75,88.3,0.221,,,,,,,,,,,,,,,,,,
37,2023-05-28,717987,Pop Out,field_out,True,663697,592767,Jonathan India,Drew Smyly,0,0,0,7c37dc0c-280c-414e-b287-8937e706f637,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-05-28,717987,Single,single,False,680574,592767,Matt McLain,Drew Smyly,0,0,0,8afba831-f34d-4496-9002-91292e7484d4,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2023-05-28,717987,Pop Out,field_out,True,668715,592767,Spencer Steer,Drew Smyly,1,1,1,53a29f82-0c16-4501-becd-fe8e018608b7,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-05-28,717987,Walk,walk,False,663886,592767,Tyler Stephenson,Drew Smyly,0,0,0,a431c082-4c9e-4945-95bf-96042d2c9458,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2023-05-28,717987,Double,double,False,670770,669093,TJ Friedl,Jeremiah Estrada,0,0,1,4dec2eb3-0eb6-4f74-94b3-dd62bf732a5f,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,6.75,12.64,10.2,99.0,144.0,114.0,0.772,10.97,10.13,10.13,3.38,0.44,0.161,0.516,0.032,0.484,0.473,,,,,,,,,,,,,,,,,,,,,,87.0,119.0,94.0,99.0,0.131,0.025,-3.32,-0.54,83.1,0.2,75.0,84.0,91.0,146.0,58.0,54.0,150.0,101.0,117.0,0.84,0.004,-1.9,-3.87,95.7,75.9,0.297,,
