,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-09-09,716662,Flyout,field_out,True,518792,663623,Jason Heyward,Jake Irvin,1,0,0,1a02dcf4-7ea1-4480-b736-70084fd0aff0,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-09,716662,Walk,walk,False,571771,663623,Enrique Hernández,Jake Irvin,1,0,0,5c59a90e-f07f-4405-adce-dbbc66dcd07e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-09,716662,Grounded Into DP,grounded_into_double_play,True,681546,663623,James Outman,Jake Irvin,0,0,1,1bc2267a-81e3-4c2f-bcb3-bedd8879db12,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-09,716662,Strikeout,strikeout,True,666906,676272,Jake Alu,Bobby Miller,0,0,0,1f1f6971-39ce-4761-9c3b-a43a01b970a0,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
14,2023-09-09,716662,Single,single,False,545121,676272,Ildemaro Vargas,Bobby Miller,0,0,0,a8ee4944-6f40-471e-a12e-6d9ec5d4142e,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
15,2023-09-09,716662,Groundout,field_out,True,671277,676272,Luis García Jr.,Bobby Miller,0,0,1,1652b5c2-2157-4f6d-8e8c-56c7d625077b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
16,2023-09-09,716662,Strikeout,strikeout,True,696285,676272,Jacob Young,Bobby Miller,0,0,1,bdd51cdc-7cc7-4bd2-ada3-b7bac4faa0e9,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
17,2023-09-09,716662,Strikeout,strikeout,True,543939,663623,Kolten Wong,Jake Irvin,0,0,0,cfa38044-1de9-4221-be50-2b924e5fc518,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-09,716662,Flyout,field_out,True,444482,663623,David Peralta,Jake Irvin,1,1,0,b95772c6-c430-47cd-9727-5f42090af94a,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-09,716662,Groundout,field_out,True,518692,663623,Freddie Freeman,Jake Irvin,1,1,0,003fbc5d-3727-45cb-b4d0-db538f752fde,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-09,716662,Groundout,field_out,True,682928,676272,CJ Abrams,Bobby Miller,0,0,0,de740141-9309-4d0d-9935-9ef53af39201,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
21,2023-09-09,716662,Strikeout,strikeout,True,657041,676272,Lane Thomas,Bobby Miller,0,0,0,3430e476-c459-45f7-aac1-d1439e6f5a6f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
22,2023-09-09,716662,Strikeout,strikeout,True,642086,676272,Dominic Smith,Bobby Miller,0,0,0,8b7559ee-3742-40b6-937c-fdcc144f75b9,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
23,2023-09-09,716662,Groundout,field_out,True,669257,663623,Will Smith,Jake Irvin,0,0,0,b3c46ca6-20d6-4fbe-996d-79d8f00c7198,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-09,716662,Groundout,field_out,True,571970,663623,Max Muncy,Jake Irvin,0,0,0,ff224be6-d134-4005-8521-5ec10957894b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-09,716662,Single,single,False,502110,663623,J.D. Martinez,Jake Irvin,0,0,0,53fc6769-4116-48d3-b659-25ed51d0150a,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-09,716662,Walk,walk,False,518792,663623,Jason Heyward,Jake Irvin,0,0,1,1abd154d-f36e-48a1-bd96-bc7084dd120c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-09,716662,Pop Out,field_out,True,571771,663623,Enrique Hernández,Jake Irvin,0,0,0,37fd5988-c3cc-4f7a-b27c-377d6c9c075f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-09,716662,Strikeout,strikeout,True,660688,676272,Keibert Ruiz,Bobby Miller,0,0,0,4dd57895-649e-4dc3-8289-5986f6fcb6ab,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
29,2023-09-09,716662,Strikeout,strikeout,True,663905,676272,Travis Blankenhorn,Bobby Miller,0,0,0,07003222-63c4-4f22-8677-25868dc2e242,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
30,2023-09-09,716662,Groundout,field_out,True,666906,676272,Jake Alu,Bobby Miller,0,0,0,6e2e90b2-6c8c-4621-832e-f8c40c8eec96,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
31,2023-09-09,716662,Flyout,field_out,True,681546,663623,James Outman,Jake Irvin,1,0,0,ae3c5392-645b-427e-a086-adb8b6d1068b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-09,716662,Flyout,field_out,True,543939,663623,Kolten Wong,Jake Irvin,0,0,0,1161c2bd-7d97-4960-b580-8cf8d512d1f3,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
33,2023-09-09,716662,Flyout,field_out,True,444482,663623,David Peralta,Jake Irvin,0,0,0,2dfc8df4-7a6b-4945-b9b5-1a4ef4d2c90b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,
34,2023-09-09,716662,Walk,walk,False,545121,676272,Ildemaro Vargas,Bobby Miller,1,0,0,574e2f92-642f-4e92-8e66-e075724a0e62,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
35,2023-09-09,716662,Single,single,False,671277,676272,Luis García Jr.,Bobby Miller,0,0,1,583f0bb8-672e-4d80-b999-20ce48283d26,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
36,2023-09-09,716662,Bunt Pop Out,field_out,True,696285,676272,Jacob Young,Bobby Miller,0,0,0,1cee7475-5138-4b36-b734-f76b02f880c4,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
37,2023-09-09,716662,Single,single,False,682928,676272,CJ Abrams,Bobby Miller,0,0,1,b359e966-8eb6-44fc-8c19-bf6fe2440929,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
38,2023-09-09,716662,Hit By Pitch,hit_by_pitch,False,657041,676272,Lane Thomas,Bobby Miller,0,0,1,22837425-733c-401f-b7b3-67e26bc47513,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,98.8,80.6,0.258,0.258,0.184,0.133,153.0,110.0,121.0,0.174,-1.0,89.7,0.25,0.5,,,,,,,,,,,,,,
