,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,SL_ba,FC_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba
0,2023-07-15,717393,Strikeout,strikeout,True,642350,666142,Jose Siri,Cole Ragans,0,0,0,5112e6ea-d68c-4da2-afb2-2bb4af900651,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
1,2023-07-15,717393,Walk,walk,False,677551,666142,Wander Franco,Cole Ragans,1,0,0,4c1e27c9-c361-4e56-b91b-83e5f34db190,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
2,2023-07-15,717393,Walk,walk,False,623912,666142,Harold Ramírez,Cole Ragans,1,0,1,f40f0417-2e64-4fff-b04f-74db7b9027ee,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
3,2023-07-15,717393,Single,single,False,668227,666142,Randy Arozarena,Cole Ragans,0,0,1,e6702cdc-cbeb-4b9f-b4e2-b234de941c75,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
4,2023-07-15,717393,Pop Out,field_out,True,670623,666142,Isaac Paredes,Cole Ragans,0,0,0,1aef5db3-449d-442f-b1ad-b556d941d671,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
5,2023-07-15,717393,Groundout,field_out,True,672580,542888,Maikel Garcia,Shawn Armstrong,0,0,0,b399d618-2ca5-4e03-a4c4-bbbc94e17787,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,,,,,107.0,122.0,119.0,109.0,123.0,132.0,101.0,103.0,103.0,0.20800000000000002,0.376,0.07400000000000001,,,2.69,2.25,-2.41,,,94.5,91.4,85.2,,0.089,,0.353,0.191,,107.0,103.0,102.0,0.341,2.2,94.7,0.213,,,,,,,,,,,,,,
6,2023-07-15,717393,Strikeout,strikeout,True,677951,542888,Bobby Witt Jr.,Shawn Armstrong,0,0,0,47e7171f-0ef4-4744-af0d-5835c3fd58ef,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,,,,,107.0,122.0,119.0,109.0,123.0,132.0,101.0,103.0,103.0,0.20800000000000002,0.376,0.07400000000000001,,,2.69,2.25,-2.41,,,94.5,91.4,85.2,,0.089,,0.353,0.191,,107.0,103.0,102.0,0.341,2.2,94.7,0.213,,,,,,,,,,,,,,
7,2023-07-15,717393,Strikeout,strikeout,True,521692,542888,Salvador Perez,Shawn Armstrong,0,0,0,633092bf-6315-4850-a231-15d2a2d24e81,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,,,,,107.0,122.0,119.0,109.0,123.0,132.0,101.0,103.0,103.0,0.20800000000000002,0.376,0.07400000000000001,,,2.69,2.25,-2.41,,,94.5,91.4,85.2,,0.089,,0.353,0.191,,107.0,103.0,102.0,0.341,2.2,94.7,0.213,,,,,,,,,,,,,,
8,2023-07-15,717393,Single,single,False,670042,666142,Luke Raley,Cole Ragans,1,0,0,2e2e67bd-fba1-43a1-a2ec-b6ca13281d95,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
9,2023-07-15,717393,Forceout,force_out,True,622534,666142,Manuel Margot,Cole Ragans,1,0,1,cd8ed6ab-df7d-4802-a4c0-562e463b2c15,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
10,2023-07-15,717393,Pop Out,field_out,True,542194,666142,Christian Bethancourt,Cole Ragans,0,0,0,a1f9001f-af7b-42e6-8d4e-e054dd61109f,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
11,2023-07-15,717393,Flyout,field_out,True,670764,666142,Taylor Walls,Cole Ragans,0,0,0,797e5f2f-ecc0-4a8d-9cc2-7ea1f40174b3,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
12,2023-07-15,717393,Single,single,False,669004,542888,MJ Melendez,Shawn Armstrong,0,0,0,79579b88-27b1-44df-aac0-dc75753b4668,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,,,,,107.0,122.0,119.0,109.0,123.0,132.0,101.0,103.0,103.0,0.20800000000000002,0.376,0.07400000000000001,,,2.69,2.25,-2.41,,,94.5,91.4,85.2,,0.089,,0.353,0.191,,107.0,103.0,102.0,0.341,2.2,94.7,0.213,,,,,,,,,,,,,,
13,2023-07-15,717393,Lineout,field_out,True,666023,542888,Freddy Fermin,Shawn Armstrong,1,0,0,8b0ca224-adf4-4f53-b195-ae773fe063e2,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,,,,,107.0,122.0,119.0,109.0,123.0,132.0,101.0,103.0,103.0,0.20800000000000002,0.376,0.07400000000000001,,,2.69,2.25,-2.41,,,94.5,91.4,85.2,,0.089,,0.353,0.191,,107.0,103.0,102.0,0.341,2.2,94.7,0.213,,,,,,,,,,,,,,
14,2023-07-15,717393,Lineout,field_out,True,686681,542888,Michael Massey,Shawn Armstrong,0,0,0,c089fa32-1c21-4791-9a55-8ee037bd2b3b,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,,,,,107.0,122.0,119.0,109.0,123.0,132.0,101.0,103.0,103.0,0.20800000000000002,0.376,0.07400000000000001,,,2.69,2.25,-2.41,,,94.5,91.4,85.2,,0.089,,0.353,0.191,,107.0,103.0,102.0,0.341,2.2,94.7,0.213,,,,,,,,,,,,,,
15,2023-07-15,717393,Forceout,force_out,True,671221,542888,Drew Waters,Shawn Armstrong,0,0,1,6292ce6f-d52b-480f-9a11-4e9d59a1a1d2,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,,,,,107.0,122.0,119.0,109.0,123.0,132.0,101.0,103.0,103.0,0.20800000000000002,0.376,0.07400000000000001,,,2.69,2.25,-2.41,,,94.5,91.4,85.2,,0.089,,0.353,0.191,,107.0,103.0,102.0,0.341,2.2,94.7,0.213,,,,,,,,,,,,,,
16,2023-07-15,717393,Flyout,field_out,True,642350,666142,Jose Siri,Cole Ragans,1,0,0,7d3a2a84-63fa-4eeb-9aed-2bde597f30c9,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
17,2023-07-15,717393,Double,double,False,677551,666142,Wander Franco,Cole Ragans,1,0,0,276f3239-ff76-47d7-9070-eef062589f4d,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
18,2023-07-15,717393,Groundout,field_out,True,623912,666142,Harold Ramírez,Cole Ragans,1,0,1,c32cad67-7045-4a86-a1a4-a56d10983adf,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,
