,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,FC_ba,ST_ba,SI_ba
10,2023-07-25,717258,Flyout,field_out,True,678894,605483,Liover Peguero,Blake Snell,1,1,1,da347597-fb4f-4e75-a009-860bbd38e716,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
11,2023-07-25,717258,Home Run,home_run,False,592518,448179,Manny Machado,Rich Hill,0,0,0,4ad3441e-eef3-4686-aaf6-8e49ac611513,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
12,2023-07-25,717258,Single,single,False,593428,448179,Xander Bogaerts,Rich Hill,0,0,0,9a5e47f4-5b66-463d-a1ca-4a0a8764016c,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
13,2023-07-25,717258,Strikeout,strikeout,True,669134,448179,Luis Campusano,Rich Hill,0,0,1,a73cf819-0632-483d-b28f-be23270b939a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
14,2023-07-25,717258,Single,single,False,596142,448179,Gary Sánchez,Rich Hill,1,0,1,8badc783-72f6-4480-87cf-7bd3917d62c2,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
15,2023-07-25,717258,Single,single,False,676946,448179,Matthew Batten,Rich Hill,1,0,1,0d4f7f45-c2b2-40ea-befc-a4280741fff3,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
16,2023-07-25,717258,Groundout,field_out,True,663757,448179,Trent Grisham,Rich Hill,1,0,1,aa87b5fa-f457-43aa-946a-6b45262d7956,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
17,2023-07-25,717258,Flyout,field_out,True,673490,448179,Ha-Seong Kim,Rich Hill,0,0,0,43fb3881-490b-47de-ac9a-1973238622e1,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
18,2023-07-25,717258,Groundout,field_out,True,595978,605483,Austin Hedges,Blake Snell,0,0,0,98f8e1c2-a18e-4598-a04e-b8f870699841,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
19,2023-07-25,717258,Groundout,field_out,True,656582,605483,Connor Joe,Blake Snell,0,0,0,deda5d41-0b60-45ad-926e-d6fd38918afc,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
20,2023-07-25,717258,Strikeout,strikeout,True,668804,605483,Bryan Reynolds,Blake Snell,0,0,0,d0cde51d-fa8e-4562-b75a-f756aeb83618,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
21,2023-07-25,717258,Flyout,field_out,True,665487,448179,Fernando Tatis Jr.,Rich Hill,0,0,0,14ea7dba-0a9c-4a4c-a62d-5baf950f356c,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
22,2023-07-25,717258,Groundout,field_out,True,665742,448179,Juan Soto,Rich Hill,0,0,0,ff3d9529-925b-4184-aa50-802d6551f248,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
23,2023-07-25,717258,Groundout,field_out,True,592518,448179,Manny Machado,Rich Hill,0,0,0,fc2a77d7-c069-41b0-aca1-ecf8cfe5d125,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
24,2023-07-25,717258,Lineout,field_out,True,457705,605483,Andrew McCutchen,Blake Snell,0,0,0,f064f9f1-03cb-45e2-b2ef-6ebd2e425b93,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
25,2023-07-25,717258,Groundout,field_out,True,467793,605483,Carlos Santana,Blake Snell,0,0,0,901cc4a5-0197-4ac8-a2ea-4d4020e56bdc,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
26,2023-07-25,717258,Groundout,field_out,True,680779,605483,Henry Davis,Blake Snell,0,0,0,41d37cfa-6b1c-4e1d-9bc4-fb862682cd37,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
27,2023-07-25,717258,Strikeout,strikeout,True,593428,448179,Xander Bogaerts,Rich Hill,0,0,0,87f61e5e-fad7-4280-85f7-058ba936d37c,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
28,2023-07-25,717258,Walk,walk,False,669134,448179,Luis Campusano,Rich Hill,1,0,0,1ae15c4e-0c25-48d6-b2cd-38263609a8a8,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
29,2023-07-25,717258,Double,double,False,596142,448179,Gary Sánchez,Rich Hill,0,0,1,9096c7a8-1def-42e9-87a9-ed9bf736c566,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
30,2023-07-25,717258,Lineout,field_out,True,676946,448179,Matthew Batten,Rich Hill,1,0,0,2009f777-1d15-472e-968e-4fa69461651c,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
31,2023-07-25,717258,Groundout,field_out,True,663757,448179,Trent Grisham,Rich Hill,1,1,0,05677e0e-560b-4f2c-91c5-2b0da3a43e5a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.08800000000000001,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,71.1,72.0,0.249,0.283,0.263,0.5,98.0,101.0,98.0,85.0,97.0,93.0,0.04,0.147,0.008,-1.27,2.5,-3.65,83.3,86.1,67.1,0.39,0.233,0.105
32,2023-07-25,717258,Flyout,field_out,True,669707,605483,Jared Triolo,Blake Snell,0,0,0,442eeae6-e3fd-463c-9a4f-e4d8ba2f74ba,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
33,2023-07-25,717258,Walk,walk,False,693304,605483,Nick Gonzales,Blake Snell,1,0,0,71979569-a617-46de-b70c-a7c3ca67e044,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
34,2023-07-25,717258,Walk,walk,False,678894,605483,Liover Peguero,Blake Snell,1,0,1,cc36305e-b353-4897-8bbf-f4305f4c9c50,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
35,2023-07-25,717258,Single,single,False,595978,605483,Austin Hedges,Blake Snell,0,0,1,3c9159e1-fecc-407a-b002-a8f8ec64b755,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
36,2023-07-25,717258,Strikeout,strikeout,True,656582,605483,Connor Joe,Blake Snell,0,0,0,51528a7f-55e8-4423-9038-7e73f8beebd0,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
37,2023-07-25,717258,Strikeout,strikeout,True,668804,605483,Bryan Reynolds,Blake Snell,0,0,0,955397fb-58fb-4ebc-af8e-567ad6b5df6b,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,
