,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vSI,vSL,vCU,SI_ba,CH_ba,CU_ba,SL_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FC%,wFC/C,vFC,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
0,2023-07-15,717396,Groundout,field_out,True,682928,571927,CJ Abrams,Steven Matz,1,0,0,d6a55f40-66ba-4e90-891d-d48d1cb184c3,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
1,2023-07-15,717396,Pop Out,field_out,True,657041,571927,Lane Thomas,Steven Matz,1,0,0,ba840793-dc6c-46f4-be1b-5e14a3b3e464,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
2,2023-07-15,717396,Flyout,field_out,True,608841,571927,Joey Meneses,Steven Matz,0,0,0,cfe4cd5b-7071-4739-b64f-6ed534f5a6ab,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
3,2023-07-15,717396,Flyout,field_out,True,680977,663623,Brendan Donovan,Jake Irvin,0,0,0,8caa87a8-70e2-4bac-93fd-884b02c879a6,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,101.0,101.0,98.0,,,,0.287,,0.306,0.051,-0.75,,0.08,1.21,93.9,,80.9,0.348,0.25,0.197,,92.0,100.0,94.0,0.35600000000000004,-0.01,94.5,0.208,,,,,,,,
4,2023-07-15,717396,Groundout,field_out,True,502671,663623,Paul Goldschmidt,Jake Irvin,0,0,0,84368630-2d92-48d0-9d92-3daf686f371d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,101.0,101.0,98.0,,,,0.287,,0.306,0.051,-0.75,,0.08,1.21,93.9,,80.9,0.348,0.25,0.197,,92.0,100.0,94.0,0.35600000000000004,-0.01,94.5,0.208,,,,,,,,
5,2023-07-15,717396,Single,single,False,663457,663623,Lars Nootbaar,Jake Irvin,1,1,0,cb771e9c-72f2-46c1-be99-2229a9bbd56b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,101.0,101.0,98.0,,,,0.287,,0.306,0.051,-0.75,,0.08,1.21,93.9,,80.9,0.348,0.25,0.197,,92.0,100.0,94.0,0.35600000000000004,-0.01,94.5,0.208,,,,,,,,
6,2023-07-15,717396,Walk,walk,False,571448,663623,Nolan Arenado,Jake Irvin,1,0,1,6296c8d1-6e4e-4d77-9ab0-ab37d176625a,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,101.0,101.0,98.0,,,,0.287,,0.306,0.051,-0.75,,0.08,1.21,93.9,,80.9,0.348,0.25,0.197,,92.0,100.0,94.0,0.35600000000000004,-0.01,94.5,0.208,,,,,,,,
7,2023-07-15,717396,Strikeout,strikeout,True,691023,663623,Jordan Walker,Jake Irvin,0,0,0,94a5f1ae-8da8-4010-b2f7-e93c34e7baf0,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,101.0,101.0,98.0,,,,0.287,,0.306,0.051,-0.75,,0.08,1.21,93.9,,80.9,0.348,0.25,0.197,,92.0,100.0,94.0,0.35600000000000004,-0.01,94.5,0.208,,,,,,,,
8,2023-07-15,717396,Groundout,field_out,True,656448,571927,Stone Garrett,Steven Matz,0,0,0,831e4562-4b75-4d2d-9f83-772c6e18d6c0,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
9,2023-07-15,717396,Groundout,field_out,True,545121,571927,Ildemaro Vargas,Steven Matz,1,0,0,d14b29a5-5b2d-4e48-8242-25f9c0f9c193,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
