,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,CH_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba
10,2023-05-16,718154,Forceout,force_out,True,624428,681217,Adam Frazier,Chase Silseth,0,0,1,43fec9d3-4c5f-4687-8c4c-9281b3ac6ae2,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
11,2023-05-16,718154,Groundout,field_out,True,592273,665152,Brandon Drury,Dean Kremer,0,0,0,665f697a-a8dd-48b4-bc3f-f43557109d2e,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
12,2023-05-16,718154,Groundout,field_out,True,570482,665152,Gio Urshela,Dean Kremer,1,0,0,6e407178-c929-4b89-b6f0-754dd20081cc,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
13,2023-05-16,718154,Lineout,field_out,True,650859,665152,Luis Rengifo,Dean Kremer,1,0,0,3a27e9c1-3ee5-4a75-a91a-cc822bec3ceb,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
14,2023-05-16,718154,Flyout,field_out,True,679631,681217,Terrin Vavra,Chase Silseth,1,0,0,c974e297-7327-4f0c-af0f-1081efc4e584,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
15,2023-05-16,718154,Strikeout,strikeout,True,622761,681217,Jorge Mateo,Chase Silseth,0,0,0,90420d1d-5fa7-487f-a5d7-f55e85691849,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
16,2023-05-16,718154,Home Run,home_run,False,656811,681217,Ryan O'Hearn,Chase Silseth,1,0,0,a9cc496e-ef37-42c2-bf66-f3a89cf8b893,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
17,2023-05-16,718154,Groundout,field_out,True,656775,681217,Cedric Mullins,Chase Silseth,0,0,0,649cd34b-a79e-4ffe-9a43-432d363abdeb,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
18,2023-05-16,718154,Strikeout,strikeout,True,687263,665152,Zach Neto,Dean Kremer,0,0,0,03aa50f7-a8d8-475c-8a19-203a5b22ccff,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
19,2023-05-16,718154,Groundout,field_out,True,666160,665152,Mickey Moniak,Dean Kremer,0,0,0,b8349927-057c-4163-8917-511960c8f498,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
20,2023-05-16,718154,Flyout,field_out,True,545361,665152,Mike Trout,Dean Kremer,1,0,0,f11bd3e0-8ec6-4b55-b786-73668894f457,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
21,2023-05-16,718154,Groundout,field_out,True,668939,681217,Adley Rutschman,Chase Silseth,1,1,0,43a68014-26e7-4bcc-8608-ee89d24bd6a5,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
22,2023-05-16,718154,Strikeout,strikeout,True,623993,681217,Anthony Santander,Chase Silseth,0,0,0,ee40ce54-795a-4e2c-9126-2e5fcda984ab,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
23,2023-05-16,718154,Groundout,field_out,True,669720,681217,Austin Hays,Chase Silseth,0,0,0,c6ddc52d-9fb7-45b5-928b-2f70ac2e5f2a,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
24,2023-05-16,718154,Strikeout,strikeout,True,660271,665152,Shohei Ohtani,Dean Kremer,0,0,0,60a11269-dec6-4419-8422-a4f7d156f6ab,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
25,2023-05-16,718154,Flyout,field_out,True,621493,665152,Taylor Ward,Dean Kremer,0,0,0,f40b99d6-eea3-41a7-8dfb-b62dda3806f5,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
26,2023-05-16,718154,Single,single,False,642136,665152,Matt Thaiss,Dean Kremer,0,0,0,a5ef9720-8dae-494a-8aa0-c013a516fe69,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
27,2023-05-16,718154,Lineout,field_out,True,592273,665152,Brandon Drury,Dean Kremer,0,0,0,5778c6f4-96c1-435c-8b11-c4159c3ca484,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
28,2023-05-16,718154,Double,double,False,683002,681217,Gunnar Henderson,Chase Silseth,1,0,0,d545318b-e861-4926-9360-a87a7b1d6971,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
29,2023-05-16,718154,Strikeout,strikeout,True,624428,681217,Adam Frazier,Chase Silseth,0,0,0,d5a8176b-cb9a-45de-a57d-f6262b0bad00,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
30,2023-05-16,718154,Single,single,False,679631,681217,Terrin Vavra,Chase Silseth,1,1,1,07de9186-4e01-480b-b46a-9080abe8b2eb,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
31,2023-05-16,718154,Single,single,False,622761,681217,Jorge Mateo,Chase Silseth,1,0,1,953b1570-492d-45cd-a9d6-fb63e542d51b,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.22899999999999998,0.024,,-1.53,3.24,1.39,1.7,-5.15,,95.0,90.3,94.3,82.0,79.4,0.255,0.167,0.344,,0.333,0.171,84.0,108.0,116.0,0.16699999999999998,1.35,87.2,0.137,0.143
32,2023-05-16,718154,Double,double,False,663624,656353,Ryan Mountcastle,Tucker Davidson,1,0,1,86dc9d2f-2fbc-4276-ac83-e53c91ea5120,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.328,,0.5,,,0.25,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.105,0.34
33,2023-05-16,718154,Groundout,field_out,True,656775,656353,Cedric Mullins,Tucker Davidson,0,0,1,6ee0ec22-91d4-4e00-adcc-4d0e9c528b2c,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.328,,0.5,,,0.25,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.105,0.34
34,2023-05-16,718154,Strikeout,strikeout,True,668939,656353,Adley Rutschman,Tucker Davidson,0,0,0,61678d5d-2df9-4af2-8251-a550e499f05c,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.328,,0.5,,,0.25,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.105,0.34
