,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,ST_ba,FS_ba,FC_ba,vSC (sc),SC%,wSC/C,SC_ba
10,2023-04-23,718456,Strikeout,strikeout,True,606466,506433,Ketel Marte,Yu Darvish,0,0,0,9598cb77-fa1d-4c26-93f8-895741bf6694,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
11,2023-04-23,718456,Pop Out,field_out,True,682998,506433,Corbin Carroll,Yu Darvish,0,0,0,2c93dcb8-a76c-42c3-b661-7154ff6aff76,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
12,2023-04-23,718456,Flyout,field_out,True,665487,664948,Fernando Tatis Jr.,Anthony Misiewicz,0,0,0,66716f8d-a8e1-4bd9-a32b-cdcaefd8edac,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
13,2023-04-23,718456,Strikeout,strikeout,True,665742,664948,Juan Soto,Anthony Misiewicz,0,0,0,7109833c-5237-4d19-91fa-937624ad27ac,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
14,2023-04-23,718456,Single,single,False,592518,664948,Manny Machado,Anthony Misiewicz,0,0,0,ff278e40-d1ad-48bf-a1a0-bd0c6f9d3b5c,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
15,2023-04-23,718456,Flyout,field_out,True,593428,664948,Xander Bogaerts,Anthony Misiewicz,0,0,0,e7ac07bc-9ec8-4736-9c63-e1260191b05c,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
16,2023-04-23,718456,Flyout,field_out,True,446334,506433,Evan Longoria,Yu Darvish,1,0,0,44584866-2830-43e2-9933-3b816f43050b,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
17,2023-04-23,718456,Walk,walk,False,656976,506433,Pavin Smith,Yu Darvish,1,0,0,eac508cf-eacd-4b47-b4c9-46257427634b,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
18,2023-04-23,718456,Grounded Into DP,grounded_into_double_play,True,664983,506433,Jake McCarthy,Yu Darvish,0,0,1,feebb301-b6b6-454f-a46c-7df1ba77ca11,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
19,2023-04-23,718456,Triple,triple,False,630105,664948,Jake Cronenworth,Anthony Misiewicz,0,0,0,2011481f-1eaa-49da-a496-1a88e169a712,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
20,2023-04-23,718456,Sac Fly,sac_fly,True,572761,664948,Matt Carpenter,Anthony Misiewicz,0,0,1,ffb9ecac-005a-4c9e-8c9a-ce234e34e388,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
21,2023-04-23,718456,Flyout,field_out,True,673490,664948,Ha-Seong Kim,Anthony Misiewicz,1,0,0,3ea8146c-fb22-4521-b120-120074c9e1f5,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
22,2023-04-23,718456,Flyout,field_out,True,663757,664948,Trent Grisham,Anthony Misiewicz,1,0,0,32e65b42-749e-471f-9944-1190bb9f64aa,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,,,,,98.0,96.0,110.0,65.0,92.0,84.0,,,,113.0,109.0,111.0,,0.263,0.071,0.242,,1.17,,-1.84,-2.48,,93.0,,83.0,78.8,,0.286,0.2,,0.308,,,,105.0,104.0,99.0,,,,0.425,,,-3.88,,,88.0,,,,,0.5,,,,
23,2023-04-23,718456,Groundout,field_out,True,677950,506433,Alek Thomas,Yu Darvish,0,0,0,ff561ca6-b43f-446a-bb77-c83630f60d9c,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
24,2023-04-23,718456,Groundout,field_out,True,605113,506433,Nick Ahmed,Yu Darvish,1,0,0,395bda1b-450b-4944-9240-86624336e841,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
25,2023-04-23,718456,Walk,walk,False,645444,506433,Jose Herrera,Yu Darvish,1,0,0,1dd38bf0-ac88-47d4-b0d2-b573f2b0295f,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
26,2023-04-23,718456,Groundout,field_out,True,668942,506433,Josh Rojas,Yu Darvish,1,0,0,5284df61-40a1-4457-9459-31e8c7fe9d96,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
27,2023-04-23,718456,Strikeout,strikeout,True,543592,656981,Austin Nola,Peter Solomon,0,0,0,f4c3fe0f-b88b-464f-923d-c219bf06f028,656981.0,petersolomon,Solomon,Right,Peter Solomon,12.15,8.79,13.1,85.0,82.0,85.0,0.8370000000000001,4.05,7.43,11.48,1.35,1.06,0.245,0.408,0.040999999999999995,0.469,0.40299999999999997,84.3,75.0,69.0,75.0,56.0,82.0,86.0,80.0,86.0,82.0,,,,100.0,83.0,91.0,,0.547,0.11900000000000001,0.14400000000000002,0.042,-1.39,,-9.15,-1.07,-12.28,93.2,,85.0,80.0,,0.241,0.667,0.667,0.2,,,,101.0,88.0,94.0,,,,0.14800000000000002,,,-1.25,,,88.7,,,,,0.25,,,,
28,2023-04-23,718456,Groundout,field_out,True,665487,656981,Fernando Tatis Jr.,Peter Solomon,1,0,0,4ad7a1d7-fef6-45f4-ac32-8940ceaf129e,656981.0,petersolomon,Solomon,Right,Peter Solomon,12.15,8.79,13.1,85.0,82.0,85.0,0.8370000000000001,4.05,7.43,11.48,1.35,1.06,0.245,0.408,0.040999999999999995,0.469,0.40299999999999997,84.3,75.0,69.0,75.0,56.0,82.0,86.0,80.0,86.0,82.0,,,,100.0,83.0,91.0,,0.547,0.11900000000000001,0.14400000000000002,0.042,-1.39,,-9.15,-1.07,-12.28,93.2,,85.0,80.0,,0.241,0.667,0.667,0.2,,,,101.0,88.0,94.0,,,,0.14800000000000002,,,-1.25,,,88.7,,,,,0.25,,,,
29,2023-04-23,718456,Walk,walk,False,665742,656981,Juan Soto,Peter Solomon,1,0,0,8a120477-1347-45b1-a060-090045daf849,656981.0,petersolomon,Solomon,Right,Peter Solomon,12.15,8.79,13.1,85.0,82.0,85.0,0.8370000000000001,4.05,7.43,11.48,1.35,1.06,0.245,0.408,0.040999999999999995,0.469,0.40299999999999997,84.3,75.0,69.0,75.0,56.0,82.0,86.0,80.0,86.0,82.0,,,,100.0,83.0,91.0,,0.547,0.11900000000000001,0.14400000000000002,0.042,-1.39,,-9.15,-1.07,-12.28,93.2,,85.0,80.0,,0.241,0.667,0.667,0.2,,,,101.0,88.0,94.0,,,,0.14800000000000002,,,-1.25,,,88.7,,,,,0.25,,,,
30,2023-04-23,718456,Flyout,field_out,True,592518,656981,Manny Machado,Peter Solomon,0,0,0,ac53e926-e95f-48ea-950d-befe93ff3f4b,656981.0,petersolomon,Solomon,Right,Peter Solomon,12.15,8.79,13.1,85.0,82.0,85.0,0.8370000000000001,4.05,7.43,11.48,1.35,1.06,0.245,0.408,0.040999999999999995,0.469,0.40299999999999997,84.3,75.0,69.0,75.0,56.0,82.0,86.0,80.0,86.0,82.0,,,,100.0,83.0,91.0,,0.547,0.11900000000000001,0.14400000000000002,0.042,-1.39,,-9.15,-1.07,-12.28,93.2,,85.0,80.0,,0.241,0.667,0.667,0.2,,,,101.0,88.0,94.0,,,,0.14800000000000002,,,-1.25,,,88.7,,,,,0.25,,,,
31,2023-04-23,718456,Triple,triple,False,606466,506433,Ketel Marte,Yu Darvish,1,0,0,7bf55260-96d7-48e8-b320-ed302ae1b5af,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
32,2023-04-23,718456,Walk,walk,False,682998,506433,Corbin Carroll,Yu Darvish,0,0,0,b3d4e693-e1d5-4a6b-a4e2-2c6e6ee31a5e,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.319,0.253,0.432,,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2,,,,
