,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,CH_ba,CU_ba,FF_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,FS%,wFS/C,vFS,FS_ba
0,2023-05-16,718151,Double,double,False,680911,656756,Owen Miller,Jordan Montgomery,1,0,0,f86aa5f5-6b73-4ec2-ae8c-b4c88da6b53b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
1,2023-05-16,718151,Strikeout,strikeout,True,661388,656756,William Contreras,Jordan Montgomery,0,0,0,7202bf01-e8c2-4a04-acf8-75ddf10a377d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
2,2023-05-16,718151,Double,double,False,642715,656756,Willy Adames,Jordan Montgomery,1,1,1,b5d97672-0a8f-4816-9c8d-29c0f4e1e6a4,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
3,2023-05-16,718151,Strikeout,strikeout,True,670712,656756,Mike Brosseau,Jordan Montgomery,0,0,0,a26fffb4-8440-422e-abf4-5ba80749bec7,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
4,2023-05-16,718151,Strikeout,strikeout,True,573131,656756,Darin Ruf,Jordan Montgomery,0,0,1,c2e40466-88dc-4ff1-af17-69c0e4ff2d6d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
5,2023-05-16,718151,Groundout,field_out,True,663457,489119,Lars Nootbaar,Wade Miley,0,0,0,2b299ceb-8072-40ca-96d1-1bc570ae34c7,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,2.01,0.6,90.4,87.1,90.7,75.8,0.333,0.219,,0.198,0.232,113.0,108.0,103.0,0.049,0.62,79.1,0.192,,,,,
6,2023-05-16,718151,Flyout,field_out,True,502671,489119,Paul Goldschmidt,Wade Miley,0,0,0,985e3ffe-6da7-4076-93d2-1ffc085d3315,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,2.01,0.6,90.4,87.1,90.7,75.8,0.333,0.219,,0.198,0.232,113.0,108.0,103.0,0.049,0.62,79.1,0.192,,,,,
7,2023-05-16,718151,Groundout,field_out,True,575929,489119,Willson Contreras,Wade Miley,1,0,0,29f6c997-45b9-4c30-b66a-ff29a7a97f7d,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,2.01,0.6,90.4,87.1,90.7,75.8,0.333,0.219,,0.198,0.232,113.0,108.0,103.0,0.049,0.62,79.1,0.192,,,,,
8,2023-05-16,718151,Groundout,field_out,True,605119,656756,Brian Anderson,Jordan Montgomery,1,0,0,77aaf7ff-043c-447e-a7fc-080f5d6ec92b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
9,2023-05-16,718151,Strikeout,strikeout,True,621438,656756,Tyrone Taylor,Jordan Montgomery,0,0,0,fec07e77-fce4-4556-9cc8-5191b3286676,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
