,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,ST_ba
10,2023-08-13,717016,Double,double,False,656448,686610,Stone Garrett,Ken Waldichuk,0,0,1,97812368-1bcd-4c5e-b631-e0c017aa03ca,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
11,2023-08-13,717016,Flyout,field_out,True,545121,686610,Ildemaro Vargas,Ken Waldichuk,1,0,0,b6f15f72-b989-4b03-a2c9-f8db42be9dd5,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
12,2023-08-13,717016,Flyout,field_out,True,671732,592866,Lawrence Butler,Trevor Williams,0,0,0,e420f79f-d5fa-42bc-8d6e-27a1d922d594,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
13,2023-08-13,717016,Groundout,field_out,True,681146,592866,Jonah Bride,Trevor Williams,1,0,0,81912be7-db1a-4e65-a495-1ff347611cac,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
14,2023-08-13,717016,Flyout,field_out,True,691016,592866,Tyler Soderstrom,Trevor Williams,1,1,0,a71a14fb-3db4-4b3f-bcf3-23ac60dd92c3,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
15,2023-08-13,717016,Double,double,False,656180,686610,Riley Adams,Ken Waldichuk,1,0,0,dd446348-0e5f-499f-aa68-5304e1b20e07,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
16,2023-08-13,717016,Single,single,False,656308,686610,Michael Chavis,Ken Waldichuk,0,0,1,03c9aa15-dacd-488a-87a0-1924c4a6b9c1,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
17,2023-08-13,717016,Flyout,field_out,True,669743,686610,Alex Call,Ken Waldichuk,1,0,0,c82cf0d0-073b-4d69-b8d3-2ac8b8ee8fea,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
18,2023-08-13,717016,Hit By Pitch,hit_by_pitch,False,682928,686610,CJ Abrams,Ken Waldichuk,0,0,1,15cb8c7c-ded6-422e-9838-3880e0d84a5c,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
19,2023-08-13,717016,Strikeout,strikeout,True,657041,686610,Lane Thomas,Ken Waldichuk,0,0,0,4ed431f9-7c08-4fab-a655-32111d02805e,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
20,2023-08-13,717016,Pop Out,field_out,True,608841,686610,Joey Meneses,Ken Waldichuk,0,0,0,5d6ee7c3-fd55-41bc-8c22-2758cd427768,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
21,2023-08-13,717016,Walk,walk,False,668709,592866,JJ Bleday,Trevor Williams,1,0,0,ae174e92-9e4f-4b21-853d-949dbec6b26a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
22,2023-08-13,717016,Single,single,False,680869,592866,Zack Gelof,Trevor Williams,0,0,1,e44e2074-101f-40f9-897b-fa372c9d617e,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
23,2023-08-13,717016,Strikeout,strikeout,True,667670,592866,Brent Rooker,Trevor Williams,0,0,0,2f83765c-bcda-48dc-9b97-fdc78acdc291,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
24,2023-08-13,717016,Flyout,field_out,True,664913,592866,Seth Brown,Trevor Williams,0,0,0,690f7fcf-153f-40b5-b874-836969f66074,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
25,2023-08-13,717016,Single,single,False,649557,592866,Aledmys Díaz,Trevor Williams,1,0,1,bc78498d-a207-4fe0-bf46-35c00c18f9f1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
26,2023-08-13,717016,Groundout,field_out,True,642137,592866,Cody Thomas,Trevor Williams,0,0,0,5b1a46d3-d812-41b6-a471-92976e07195a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
27,2023-08-13,717016,Flyout,field_out,True,660688,686610,Keibert Ruiz,Ken Waldichuk,0,0,0,b2ced540-578e-4c49-bfef-ee6c039402b8,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
28,2023-08-13,717016,Strikeout,strikeout,True,656448,686610,Stone Garrett,Ken Waldichuk,0,0,0,6288ce1c-8dd4-4e02-8058-759a5635b9ab,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
29,2023-08-13,717016,Single,single,False,545121,686610,Ildemaro Vargas,Ken Waldichuk,0,0,0,b8942b98-63ca-4e59-b36e-eaf4353ec8d7,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
30,2023-08-13,717016,Groundout,field_out,True,656180,686610,Riley Adams,Ken Waldichuk,1,0,0,fb30de8c-1e6a-43ce-a333-fe67878581ee,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
31,2023-08-13,717016,Double,double,False,671732,592866,Lawrence Butler,Trevor Williams,1,0,0,6b8a278d-592b-41c0-8520-64fc4b89389d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
32,2023-08-13,717016,Strikeout,strikeout,True,681146,592866,Jonah Bride,Trevor Williams,0,0,0,f104da12-f061-4fe3-ae9e-405ff44aeb19,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
33,2023-08-13,717016,Groundout,field_out,True,691016,592866,Tyler Soderstrom,Trevor Williams,1,1,1,4ff28307-7b56-4dcc-ae13-a7dfa9dfb6d9,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
34,2023-08-13,717016,Flyout,field_out,True,668709,592866,JJ Bleday,Trevor Williams,1,1,0,94a7b8bd-ee5f-4ab7-9803-117f38715c6f,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
35,2023-08-13,717016,Groundout,field_out,True,656308,686610,Michael Chavis,Ken Waldichuk,0,0,0,47645b91-7ff7-4589-8c97-7fa08ab1a536,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
36,2023-08-13,717016,Groundout,field_out,True,669743,686610,Alex Call,Ken Waldichuk,0,0,0,1cd8584d-874a-42f3-a12b-672326fa1717,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
37,2023-08-13,717016,Lineout,field_out,True,682928,686610,CJ Abrams,Ken Waldichuk,1,0,0,8901173a-f49a-40f5-8f69-7884a1d64a25,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,0.271,0.02,0.166,-0.52,,-0.79,-3.62,-1.4,93.3,,81.1,74.5,0.275,0.34,,,0.333,0.218
38,2023-08-13,717016,Home Run,home_run,False,680869,592866,Zack Gelof,Trevor Williams,0,0,0,8800522b-1624-4c2b-b67f-c8fbdf985e28,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
39,2023-08-13,717016,Pop Out,field_out,True,667670,592866,Brent Rooker,Trevor Williams,1,0,0,f1e61b60-aaa4-4ef8-8e7e-75b42cf2ce06,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313
40,2023-08-13,717016,Pop Out,field_out,True,664913,676395,Seth Brown,Robert Garcia,0,0,0,7814610c-5316-439b-890a-51646284f215,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,3.66,3.63,32.0,103.0,102.0,103.0,0.7709999999999999,9.28,3.38,7.31,0.84,1.5,0.247,0.38299999999999995,0.198,0.272,0.444,88.1,93.0,106.0,104.0,,,,105.0,104.0,104.0,,,,107.0,99.0,99.0,,0.48700000000000004,0.24100000000000002,,0.272,0.44,,2.63,,0.86,94.3,,83.9,,0.224,0.259,,0.229,,
