,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,CU_ba,SI_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba
0,2023-05-09,718240,Lineout,field_out,True,663457,592791,Lars Nootbaar,Jameson Taillon,0,0,0,317530f2-76a7-47cb-ada6-fab6c2ea355e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,
1,2023-05-09,718240,Strikeout,strikeout,True,502671,592791,Paul Goldschmidt,Jameson Taillon,0,0,0,4e02d6c6-8a3b-454e-b5fb-c8a4a374ac2b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,
2,2023-05-09,718240,Home Run,home_run,False,669357,592791,Nolan Gorman,Jameson Taillon,1,0,0,37be6d30-8d68-46ec-b01b-1356106bd5fc,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,
3,2023-05-09,718240,Strikeout,strikeout,True,571448,592791,Nolan Arenado,Jameson Taillon,0,0,0,753ff67b-9cb8-4de1-84e3-c3f7a792e31a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,
4,2023-05-09,718240,Single,single,False,663611,656427,Nick Madrigal,Jack Flaherty,1,0,0,48c45f82-0492-457a-98a4-5eebcc6a5af0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.29,0.318,,0.204,0.333,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,0.339
5,2023-05-09,718240,Double,double,False,621020,656427,Dansby Swanson,Jack Flaherty,0,0,1,01a3086e-24ff-4e5d-9bc0-d47dc8202081,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.29,0.318,,0.204,0.333,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,0.339
6,2023-05-09,718240,Walk,walk,False,664023,656427,Ian Happ,Jack Flaherty,0,0,0,36fb7b60-7d99-48b7-a6db-b8c26a3747dd,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.29,0.318,,0.204,0.333,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,0.339
7,2023-05-09,718240,Groundout,field_out,True,641355,656427,Cody Bellinger,Jack Flaherty,1,0,1,b31f0459-e747-430a-8e2c-5e20687d80fc,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.29,0.318,,0.204,0.333,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,0.339
8,2023-05-09,718240,Walk,walk,False,673548,656427,Seiya Suzuki,Jack Flaherty,0,0,0,b3112399-b2f8-4cd3-830b-052ff9e1d936,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.29,0.318,,0.204,0.333,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,0.339
9,2023-05-09,718240,Grounded Into DP,grounded_into_double_play,True,543333,656427,Eric Hosmer,Jack Flaherty,0,0,1,f24bed66-c692-48ea-a1eb-2ea13c51431f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.29,0.318,,0.204,0.333,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,0.339
