,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vSI,vSL,vCU,SI_ba,CH_ba,CU_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba
10,2023-08-05,717119,Groundout,field_out,True,575929,621389,Willson Contreras,Ty Blach,0,0,0,235d7458-e497-4f99-b246-24d426b6e52b,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
11,2023-08-05,717119,Flyout,field_out,True,669357,621389,Nolan Gorman,Ty Blach,1,0,0,78003fe8-7b61-462f-94c5-a210e65cbbb0,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
12,2023-08-05,717119,Home Run,home_run,False,641933,621389,Tyler O'Neill,Ty Blach,1,0,0,1dd48cd8-19dd-4b23-a0a0-08f4857e912b,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
13,2023-08-05,717119,Groundout,field_out,True,691023,621389,Jordan Walker,Ty Blach,1,0,0,36604f07-56fe-444d-b940-c9e48955da05,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
14,2023-08-05,717119,Groundout,field_out,True,676701,571927,Alan Trejo,Steven Matz,0,0,0,6c42533c-6454-4306-a600-5a6cb77870f0,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
15,2023-08-05,717119,Strikeout,strikeout,True,686668,571927,Brenton Doyle,Steven Matz,0,0,0,a8d8a637-d860-4be4-9a8e-1a103f307048,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
16,2023-08-05,717119,Groundout,field_out,True,595777,571927,Jurickson Profar,Steven Matz,0,0,0,a0a305c1-854e-4e0b-9e2f-2106ff6be19d,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
17,2023-08-05,717119,Flyout,field_out,True,666185,621389,Dylan Carlson,Ty Blach,0,0,0,d9eeff50-155c-43bd-b941-215bbec91542,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
18,2023-08-05,717119,Flyout,field_out,True,663457,621389,Lars Nootbaar,Ty Blach,0,0,0,106d41f6-b769-4802-aba8-303bf10bafa5,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
19,2023-08-05,717119,Single,single,False,669242,621389,Tommy Edman,Ty Blach,0,0,0,cf65e614-0a35-482e-b278-81aefdb1daef,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
20,2023-08-05,717119,Single,single,False,502671,621389,Paul Goldschmidt,Ty Blach,0,0,1,1ea92c64-9a81-4249-b5d8-5bbbd61f9328,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
21,2023-08-05,717119,Forceout,force_out,True,571448,621389,Nolan Arenado,Ty Blach,0,0,1,f2e9861e-8822-4663-9bc4-f44bd60114ef,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
22,2023-08-05,717119,Groundout,field_out,True,678662,571927,Ezequiel Tovar,Steven Matz,1,0,0,bed12a22-d235-4ff2-be3f-19c5ded016be,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
23,2023-08-05,717119,Groundout,field_out,True,641857,571927,Ryan McMahon,Steven Matz,1,0,0,4075632b-b765-4cc8-b922-eae86604cea4,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
24,2023-08-05,717119,Single,single,False,663898,571927,Brendan Rodgers,Steven Matz,0,0,0,646753ba-6d33-4ca3-94f9-6d6acd83db3f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
25,2023-08-05,717119,Single,single,False,553869,571927,Elias Díaz,Steven Matz,0,0,1,205d0fa7-3fd4-4eff-8771-6b1f0638807e,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
26,2023-08-05,717119,Walk,walk,False,666134,571927,Nolan Jones,Steven Matz,0,0,1,4a783c48-34a3-4c26-bdda-1664fa152dec,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
27,2023-08-05,717119,Pop Out,field_out,True,660707,571927,Elehuris Montero,Steven Matz,1,0,0,c56da15a-ada4-4c43-a36f-b030fe86bac4,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
28,2023-08-05,717119,Single,single,False,575929,621389,Willson Contreras,Ty Blach,1,0,0,66aa2db8-2c9c-4591-a500-2b047c7fd7ff,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
29,2023-08-05,717119,Single,single,False,669357,621389,Nolan Gorman,Ty Blach,1,1,1,8639bc1d-6018-45e5-83bd-32bd9c081e88,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
30,2023-08-05,717119,Walk,walk,False,641933,621389,Tyler O'Neill,Ty Blach,1,0,1,41f04e7f-32b3-401f-a82c-987fc308bded,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
31,2023-08-05,717119,Flyout,field_out,True,691023,621389,Jordan Walker,Ty Blach,0,0,0,a1fabd71-4888-4d54-b60d-5fa8329db4f3,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
32,2023-08-05,717119,Sac Fly,sac_fly,True,666185,621389,Dylan Carlson,Ty Blach,1,0,1,360135c5-adb7-419c-b915-27822667d28f,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
33,2023-08-05,717119,Groundout,field_out,True,663457,621389,Lars Nootbaar,Ty Blach,0,0,0,879f0b84-5050-4cd6-904b-d2b6cdad5c2d,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
34,2023-08-05,717119,Groundout,field_out,True,676701,571927,Alan Trejo,Steven Matz,1,0,0,35650df6-64b9-40b1-950d-8a7b57e7902a,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
35,2023-08-05,717119,Single,single,False,686668,571927,Brenton Doyle,Steven Matz,1,1,0,a0b77734-7c41-45bf-b7ee-3e4cf2d401eb,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
36,2023-08-05,717119,Double,double,False,595777,571927,Jurickson Profar,Steven Matz,0,0,1,73509723-bc4b-4c7d-bcd6-7a1d5d92d8c3,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
37,2023-08-05,717119,Sac Fly,sac_fly,True,678662,571927,Ezequiel Tovar,Steven Matz,1,0,1,6c01e37e-acaf-4449-8853-a055f2d6d7fa,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
38,2023-08-05,717119,Groundout,field_out,True,641857,571927,Ryan McMahon,Steven Matz,1,0,0,dd4c70f8-d522-4a44-8bba-9b03fb250238,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,
39,2023-08-05,717119,Lineout,field_out,True,669242,621389,Tommy Edman,Ty Blach,0,0,0,37e1f8b2-e4a2-46ae-9b48-f842165ba0db,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
40,2023-08-05,717119,Single,single,False,502671,621389,Paul Goldschmidt,Ty Blach,0,0,0,9fa1973a-c236-49af-96fb-16a4e6a71661,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,,,,0.55,,0.064,0.221,-1.22,,-0.44,-1.35,89.3,,78.9,0.322,0.371,0.211,,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,,,,,,,
