,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CH_ba,SI_ba,FF_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-07-19,717336,Pop Out,field_out,True,682928,543294,CJ Abrams,Kyle Hendricks,0,0,0,b938fca6-49a6-4bf2-949d-0f766bc0d089,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-19,717336,Strikeout,strikeout,True,657041,543294,Lane Thomas,Kyle Hendricks,0,0,0,74dcf79e-325f-44d5-b602-b2bfa6f6cf47,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-19,717336,Groundout,field_out,True,600869,543294,Jeimer Candelario,Kyle Hendricks,1,0,0,38a58fca-bdec-42d1-87aa-f07991785ea9,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-19,717336,Home Run,home_run,False,643565,592866,Mike Tauchman,Trevor Williams,0,0,0,30d54c2b-3888-454d-ae22-cbb0528cfd30,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
4,2023-07-19,717336,Single,single,False,663538,592866,Nico Hoerner,Trevor Williams,0,0,0,ba2ba234-accb-44a8-a6ae-42fbc66cbfbd,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
5,2023-07-19,717336,Pop Out,field_out,True,664023,592866,Ian Happ,Trevor Williams,1,0,0,2bbe3bff-2f73-42e0-ab80-1c6b1831e746,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
6,2023-07-19,717336,Pop Out,field_out,True,641355,592866,Cody Bellinger,Trevor Williams,0,0,0,584eb4cf-9778-42a1-b1c6-e39bb86a6f64,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
7,2023-07-19,717336,Single,single,False,673548,592866,Seiya Suzuki,Trevor Williams,1,0,1,93916c4a-6a74-4dd8-875f-0724de4e3fd3,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
8,2023-07-19,717336,Walk,walk,False,666624,592866,Christopher Morel,Trevor Williams,1,0,1,58dc3b68-38b8-4393-8aff-bd5be6b60ec4,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
9,2023-07-19,717336,Groundout,field_out,True,670156,592866,Miles Mastrobuoni,Trevor Williams,0,0,0,9ed4494f-cb4d-47d8-8402-ede6f491a5f5,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
10,2023-07-19,717336,Single,single,False,608841,543294,Joey Meneses,Kyle Hendricks,1,1,0,5a097d95-4a05-4355-911a-ef4a48c392b6,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-19,717336,Strikeout,strikeout,True,660688,543294,Keibert Ruiz,Kyle Hendricks,0,0,0,4e52f258-0540-4e25-abdb-1d30c8098c6a,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-19,717336,Single,single,False,642086,543294,Dominic Smith,Kyle Hendricks,1,0,1,9052d872-2bf9-4386-9128-636f1998a337,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-19,717336,Flyout,field_out,True,572816,543294,Corey Dickerson,Kyle Hendricks,0,0,1,e1c58d1a-ce26-4605-9794-5c09210e11ad,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-19,717336,Single,single,False,671277,543294,Luis García Jr.,Kyle Hendricks,1,0,1,80a30df5-c7dd-4e21-ade7-428c67a917f3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-19,717336,Strikeout,strikeout,True,669743,543294,Alex Call,Kyle Hendricks,0,0,0,574d0991-d772-4beb-87a9-65b10e02dad8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-19,717336,Strikeout,strikeout,True,641820,592866,Trey Mancini,Trevor Williams,0,0,0,d4714167-92a2-4872-8b2c-f61adc08e548,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
17,2023-07-19,717336,Groundout,field_out,True,571466,592866,Tucker Barnhart,Trevor Williams,1,0,0,5e31c308-b3a8-411e-be68-acf02667a89b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
18,2023-07-19,717336,Groundout,field_out,True,643565,592866,Mike Tauchman,Trevor Williams,1,0,0,10fcadd6-d01a-4d95-a23e-0a85c0296ef5,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,88.2,76.7,0.315,0.325,0.283,0.314,94.0,114.0,103.0,0.182,-1.7,80.9,0.314,0.313,,,,,,,,,,,,,,,,,,,,
19,2023-07-19,717336,Single,single,False,682928,543294,CJ Abrams,Kyle Hendricks,0,0,0,7c15b345-bc17-4dba-ac8b-2eef320db9a6,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
