,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,KN%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,wKN/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SI_ba,SL_ba,CU_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-04-21,718481,Double,double,False,691023,669923,Jordan Walker,George Kirby,0,0,1,ba3cba7a-48d8-4528-be0f-928db2d8dddf,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
11,2023-04-21,718481,Flyout,field_out,True,669242,669923,Tommy Edman,George Kirby,1,1,0,6969bb93-ed27-4efe-95df-26be55197e25,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
12,2023-04-21,718481,Double,double,False,606192,571927,Teoscar Hernández,Steven Matz,1,1,0,821607e8-f660-4293-a41d-2fd10413b71c,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
13,2023-04-21,718481,Strikeout,strikeout,True,572041,571927,AJ Pollock,Steven Matz,0,0,0,3332933d-e0bd-43f0-bba2-0231e6a9a6e6,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
14,2023-04-21,718481,Single,single,False,672284,571927,Jarred Kelenic,Steven Matz,0,0,1,c0fae650-fa4e-4536-9df5-a182cea23676,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
15,2023-04-21,718481,Strikeout,strikeout,True,608596,571927,Tom Murphy,Steven Matz,0,0,0,fbdb127f-9097-4afe-bd70-610da2a94cec,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
16,2023-04-21,718481,Groundout,field_out,True,676609,571927,José Caballero,Steven Matz,1,1,1,0ac1cc99-f927-4b72-bab6-26af888b9129,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
17,2023-04-21,718481,Pop Out,field_out,True,680977,669923,Brendan Donovan,George Kirby,1,1,0,6870c6c4-57a1-4dd8-81ce-0507836f80a0,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
18,2023-04-21,718481,Flyout,field_out,True,676475,669923,Alec Burleson,George Kirby,0,0,0,b0b9c7cc-1afe-4766-b751-32cd797b26bf,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
19,2023-04-21,718481,Strikeout,strikeout,True,502671,669923,Paul Goldschmidt,George Kirby,0,0,0,beebbbc5-8f60-4f93-84f0-46478377220f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
20,2023-04-21,718481,Strikeout,strikeout,True,641487,571927,J.P. Crawford,Steven Matz,0,0,0,07f7af91-e964-4251-9346-7d745c03b148,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
21,2023-04-21,718481,Single,single,False,677594,571927,Julio Rodríguez,Steven Matz,0,0,0,e24f9bc4-9c23-494e-825d-5bb2cfd525fe,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
22,2023-04-21,718481,Grounded Into DP,grounded_into_double_play,True,664034,571927,Ty France,Steven Matz,0,0,1,40a91cf0-4129-4100-ace9-296a0fd2ed5f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
23,2023-04-21,718481,Groundout,field_out,True,571448,669923,Nolan Arenado,George Kirby,0,0,0,5890563a-b3e2-47f9-a41f-0a716e7039f7,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
24,2023-04-21,718481,Flyout,field_out,True,575929,669923,Willson Contreras,George Kirby,0,0,0,8994dced-712a-4b16-9914-25ce85058e7d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
25,2023-04-21,718481,Strikeout,strikeout,True,669357,669923,Nolan Gorman,George Kirby,0,0,0,f1182f72-d270-47a2-87ec-4424d22f150d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
26,2023-04-21,718481,Strikeout,strikeout,True,553993,571927,Eugenio Suárez,Steven Matz,0,0,0,9d198114-0260-400e-9d90-bf6d520f3340,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
27,2023-04-21,718481,Home Run,home_run,False,606192,571927,Teoscar Hernández,Steven Matz,1,0,0,22041643-fa72-4101-9152-2b726a06b246,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
28,2023-04-21,718481,Groundout,field_out,True,572041,571927,AJ Pollock,Steven Matz,0,0,0,645e03d3-f671-4d11-bc08-e2628e850e53,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
29,2023-04-21,718481,Strikeout,strikeout,True,672284,571927,Jarred Kelenic,Steven Matz,0,0,0,d511c9f6-4098-4cb2-b2b5-0da1e714dd3e,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
30,2023-04-21,718481,Lineout,field_out,True,663457,669923,Lars Nootbaar,George Kirby,1,0,0,6a35b1ce-060d-4b68-a565-b5293d4db99d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
31,2023-04-21,718481,Strikeout,strikeout,True,691023,669923,Jordan Walker,George Kirby,0,0,0,bb157b85-80db-4e8b-b408-92e16bc6448e,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
32,2023-04-21,718481,Groundout,field_out,True,669242,669923,Tommy Edman,George Kirby,1,0,0,76549b19-9c25-457b-bb21-4dd0f8f0c108,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
33,2023-04-21,718481,Strikeout,strikeout,True,608596,571927,Tom Murphy,Steven Matz,0,0,0,fcbf7b27-2c7d-4ea5-9166-b68bfd7a5969,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
34,2023-04-21,718481,Lineout,field_out,True,676609,571927,José Caballero,Steven Matz,1,0,0,54a253ab-98a9-40b0-bee1-43492a436df2,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
