,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SL_ba,FF_ba,CH_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
0,2023-04-16,718554,Home Run,home_run,False,681082,570666,Bryson Stott,Luis Cessa,0,0,0,ed9745fd-eb63-440f-8caa-e618e62bd9bb,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-16,718554,Single,single,False,607208,570666,Trea Turner,Luis Cessa,0,0,0,beed8d68-07ef-473d-9287-e8a7524441fc,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-16,718554,Walk,walk,False,656941,570666,Kyle Schwarber,Luis Cessa,0,0,1,48161618-7770-42ab-9a37-96e1e66eae0f,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-16,718554,Walk,walk,False,592206,570666,Nick Castellanos,Luis Cessa,1,0,1,34a6bba7-136d-485c-b58a-84af8c15608b,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-16,718554,Single,single,False,669016,570666,Brandon Marsh,Luis Cessa,1,0,1,a8daa8f6-52c3-4f8f-b7ef-f83c734798cc,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-16,718554,Pop Out,field_out,True,592663,570666,J.T. Realmuto,Luis Cessa,0,0,0,29813831-859c-4095-8954-4801efe9411f,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-16,718554,Single,single,False,664761,570666,Alec Bohm,Luis Cessa,0,0,1,1d87b3b9-7272-44dd-99b8-d2471ecd2622,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-16,718554,Double,double,False,595909,570666,Jake Cave,Luis Cessa,0,0,1,e09c1ef7-8c4e-44c7-8004-65005ebc32f5,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-16,718554,Single,single,False,543281,570666,Josh Harrison,Luis Cessa,0,0,1,2170a20b-bca1-4f2c-9d4e-e9699a0a9bde,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-16,718554,Groundout,field_out,True,681082,570666,Bryson Stott,Luis Cessa,1,0,1,2cc5093d-d473-4568-beef-61b2a868d887,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
