,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-09-14,716587,Lineout,field_out,True,543760,592332,Marcus Semien,Kevin Gausman,0,0,0,4741fe6e-8f5f-4f34-bf72-1cef750befc0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-14,716587,Home Run,home_run,False,608369,592332,Corey Seager,Kevin Gausman,0,0,0,2d989e32-e97d-45f9-9a16-3a0baec9b1d6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-14,716587,Walk,walk,False,663993,592332,Nathaniel Lowe,Kevin Gausman,1,0,0,7cbd9897-b61d-4170-8dd1-7b4eef59f13a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-14,716587,Strikeout,strikeout,True,641598,592332,Mitch Garver,Kevin Gausman,0,0,0,f93fe4c5-2a65-4be7-90d3-89e3eae0290c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-14,716587,Single,single,False,543257,592332,Robbie Grossman,Kevin Gausman,0,0,1,bcdc14f3-667a-412c-bfd1-dcc5a42052f7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-14,716587,Strikeout,strikeout,True,641680,592332,Jonah Heim,Kevin Gausman,0,0,0,7b014b59-97a4-4ba0-b657-196758561035,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-09-14,716587,Flyout,field_out,True,543807,543135,George Springer,Nathan Eovaldi,1,0,0,a88a1775-3ab5-4b27-a23f-bdefc8abd7ee,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,92.0,97.0,93.0,101.0,113.0,109.0,125.0,101.0,106.0,0.37200000000000005,0.276,0.04,0.41,1.26,-3.23,95.1,87.9,83.9,0.234,0.196,0.303,99.0,104.0,102.0,86.0,98.0,92.0,0.17600000000000002,0.135,1.33,0.86,90.6,76.0,0.238,0.2,,,,,,,,,,,,,,
7,2023-09-14,716587,Single,single,False,666182,543135,Bo Bichette,Nathan Eovaldi,0,0,0,5abbd21b-60af-4c33-8eaf-8c184dc80543,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,92.0,97.0,93.0,101.0,113.0,109.0,125.0,101.0,106.0,0.37200000000000005,0.276,0.04,0.41,1.26,-3.23,95.1,87.9,83.9,0.234,0.196,0.303,99.0,104.0,102.0,86.0,98.0,92.0,0.17600000000000002,0.135,1.33,0.86,90.6,76.0,0.238,0.2,,,,,,,,,,,,,,
8,2023-09-14,716587,Home Run,home_run,False,665489,543135,Vladimir Guerrero Jr.,Nathan Eovaldi,0,0,1,53221555-e385-42f7-932c-b58e337db67d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,92.0,97.0,93.0,101.0,113.0,109.0,125.0,101.0,106.0,0.37200000000000005,0.276,0.04,0.41,1.26,-3.23,95.1,87.9,83.9,0.234,0.196,0.303,99.0,104.0,102.0,86.0,98.0,92.0,0.17600000000000002,0.135,1.33,0.86,90.6,76.0,0.238,0.2,,,,,,,,,,,,,,
9,2023-09-14,716587,Groundout,field_out,True,676914,543135,Davis Schneider,Nathan Eovaldi,1,1,0,904aaa47-7185-4891-a7c3-0ea426aa2d8a,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,92.0,97.0,93.0,101.0,113.0,109.0,125.0,101.0,106.0,0.37200000000000005,0.276,0.04,0.41,1.26,-3.23,95.1,87.9,83.9,0.234,0.196,0.303,99.0,104.0,102.0,86.0,98.0,92.0,0.17600000000000002,0.135,1.33,0.86,90.6,76.0,0.238,0.2,,,,,,,,,,,,,,
10,2023-09-14,716587,Pop Out,field_out,True,624415,543135,Cavan Biggio,Nathan Eovaldi,1,0,0,3f669f7b-c909-4679-9f55-f253bab6a6b2,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,92.0,97.0,93.0,101.0,113.0,109.0,125.0,101.0,106.0,0.37200000000000005,0.276,0.04,0.41,1.26,-3.23,95.1,87.9,83.9,0.234,0.196,0.303,99.0,104.0,102.0,86.0,98.0,92.0,0.17600000000000002,0.135,1.33,0.86,90.6,76.0,0.238,0.2,,,,,,,,,,,,,,
11,2023-09-14,716587,Flyout,field_out,True,669701,592332,Josh Smith,Kevin Gausman,0,0,0,45eefb61-b9b4-4f4e-bab7-c7baca9c9b88,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-14,716587,Single,single,False,677649,592332,Ezequiel Duran,Kevin Gausman,0,0,0,1c167441-e9c0-4673-9f4a-72aa1c98fd91,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-14,716587,Strikeout,strikeout,True,694497,592332,Evan Carter,Kevin Gausman,0,0,0,7aa3e453-9bee-4425-91fc-df8f5cdd0d21,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-14,716587,Walk,walk,False,543760,592332,Marcus Semien,Kevin Gausman,1,0,1,e11d6f09-0dc1-4096-9740-9d4142f1064e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-14,716587,Double,double,False,608369,592332,Corey Seager,Kevin Gausman,0,0,1,dc8aef9b-1ac6-4b01-a871-a896eda59c47,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
