,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,ST_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,SL_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-04-27,718409,Strikeout,strikeout,True,663457,657277,Lars Nootbaar,Logan Webb,0,0,0,e5121f27-5100-4317-9e37-c65e1fbff3f6,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,
1,2023-04-27,718409,Flyout,field_out,True,502671,657277,Paul Goldschmidt,Logan Webb,0,0,0,e58c4bc4-b83b-4ff9-bc8a-b901384b4041,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,
2,2023-04-27,718409,Strikeout,strikeout,True,669357,657277,Nolan Gorman,Logan Webb,0,0,0,83d231dd-39c1-491f-818f-8025b58121fa,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,
3,2023-04-27,718409,Strikeout,strikeout,True,664774,571945,LaMonte Wade Jr.,Miles Mikolas,0,0,0,28354b60-2bf5-497d-a666-73e5e8c3e220,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.054000000000000006,-0.19,-1.61,0.62,2.68,93.3,92.7,86.4,0.182,0.34,,0.29,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,
4,2023-04-27,718409,Single,single,False,642731,571945,Thairo Estrada,Miles Mikolas,1,0,0,4aad353f-043f-41b7-8bb3-53227005f64b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.054000000000000006,-0.19,-1.61,0.62,2.68,93.3,92.7,86.4,0.182,0.34,,0.29,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,
5,2023-04-27,718409,Flyout,field_out,True,592626,571945,Joc Pederson,Miles Mikolas,1,0,1,701911c7-3ffe-46ef-b534-39d5dd223cb4,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.054000000000000006,-0.19,-1.61,0.62,2.68,93.3,92.7,86.4,0.182,0.34,,0.29,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,
6,2023-04-27,718409,Groundout,field_out,True,624424,571945,Michael Conforto,Miles Mikolas,1,0,0,f0c31dc8-37b2-4c08-96bf-602881f919e6,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.054000000000000006,-0.19,-1.61,0.62,2.68,93.3,92.7,86.4,0.182,0.34,,0.29,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,
7,2023-04-27,718409,Single,single,False,571448,657277,Nolan Arenado,Logan Webb,1,0,0,a0d61e3d-6a44-4d1a-886a-044ca09b0cad,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,
8,2023-04-27,718409,Grounded Into DP,grounded_into_double_play,True,676475,657277,Alec Burleson,Logan Webb,0,0,1,b210d92f-a16f-4855-ae76-c1dd76a6f585,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,
9,2023-04-27,718409,Groundout,field_out,True,657557,657277,Paul DeJong,Logan Webb,0,0,0,a547c27e-ca5c-4370-bb26-f1e184786ca4,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,
