,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,SI_ba,SL_ba,CH_ba,FC_ba,FF_ba,CU_ba,ST_ba
10,2023-06-06,717868,Field Error,field_error,False,691023,641540,Jordan Walker,Dane Dunning,1,1,0,15183f69-ce6e-4725-a6e2-c5d1196afccd,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
11,2023-06-06,717868,Grounded Into DP,grounded_into_double_play,True,669242,641540,Tommy Edman,Dane Dunning,1,0,1,897bbecb-7b47-4e3d-94af-cf13baa5d1b0,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
12,2023-06-06,717868,Lineout,field_out,True,680977,641540,Brendan Donovan,Dane Dunning,0,0,0,fa9020a2-3654-4b0a-9707-856bbf9b310d,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
13,2023-06-06,717868,Single,single,False,666969,669461,Adolis García,Matthew Liberatore,0,0,0,4f71b098-d215-4c88-b923-3f5f2cb811d4,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
14,2023-06-06,717868,Forceout,force_out,True,673962,669461,Josh Jung,Matthew Liberatore,1,0,1,cdfaed1e-6b06-4426-adfe-13084b3a3bd1,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
15,2023-06-06,717868,Lineout,field_out,True,543257,669461,Robbie Grossman,Matthew Liberatore,1,0,0,2611fa46-0186-40d3-a145-def4957cd1d6,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
16,2023-06-06,717868,Double,double,False,641598,669461,Mitch Garver,Matthew Liberatore,0,0,1,ae12ce9a-26e4-47ef-a9d9-7b4a79b7795f,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
17,2023-06-06,717868,Walk,walk,False,677649,669461,Ezequiel Duran,Matthew Liberatore,1,0,0,3ca86059-43aa-4612-9600-4664e5d255da,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
18,2023-06-06,717868,Groundout,field_out,True,665750,669461,Leody Taveras,Matthew Liberatore,0,0,0,8e68abc6-93d4-4e42-825a-f9f44c59b248,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
19,2023-06-06,717868,Single,single,False,502671,641540,Paul Goldschmidt,Dane Dunning,0,0,0,74b8ddd9-7d01-41b7-a38a-c3c5435aae6a,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
20,2023-06-06,717868,Lineout,field_out,True,669357,641540,Nolan Gorman,Dane Dunning,0,0,0,1b71900b-1221-4c2e-a328-580fd35b264c,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
21,2023-06-06,717868,Flyout,field_out,True,571448,641540,Nolan Arenado,Dane Dunning,0,0,0,1028b788-430e-4490-96f7-ea19faca5695,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
22,2023-06-06,717868,Forceout,force_out,True,575929,641540,Willson Contreras,Dane Dunning,1,0,1,8a8f5e9e-1f40-403b-be61-76a71931bb23,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
23,2023-06-06,717868,Groundout,field_out,True,543760,669461,Marcus Semien,Matthew Liberatore,1,0,0,c7ce1d4a-062f-451b-a526-f13394d84a67,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
24,2023-06-06,717868,Strikeout,strikeout,True,608369,669461,Corey Seager,Matthew Liberatore,0,0,0,bb441f4f-c8ed-463b-b4b2-f50cdd327dea,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
25,2023-06-06,717868,Home Run,home_run,False,663993,669461,Nathaniel Lowe,Matthew Liberatore,0,0,0,dd1eaee2-ee4c-4ce1-aa9f-3798b67bd423,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
26,2023-06-06,717868,Single,single,False,666969,669461,Adolis García,Matthew Liberatore,0,0,0,fe992a89-e8dd-4390-9268-ac4dc81a220d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
27,2023-06-06,717868,Lineout,field_out,True,673962,669461,Josh Jung,Matthew Liberatore,0,0,0,13e22bbe-2d8e-4efa-aeab-eaba4a74dd9f,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
28,2023-06-06,717868,Groundout,field_out,True,676475,641540,Alec Burleson,Dane Dunning,0,0,0,0e0118ae-582e-4362-8266-f786a9d0f9ad,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
29,2023-06-06,717868,Flyout,field_out,True,657557,641540,Paul DeJong,Dane Dunning,1,0,0,418abe02-96ea-4311-9177-ec15c346175e,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
30,2023-06-06,717868,Groundout,field_out,True,691023,641540,Jordan Walker,Dane Dunning,0,0,0,67bd742c-2a01-44aa-bf68-e727e12b41ca,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,
31,2023-06-06,717868,Flyout,field_out,True,543257,669461,Robbie Grossman,Matthew Liberatore,0,0,0,9cf8562f-1c13-4f0d-ac6e-3649675a02fc,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
32,2023-06-06,717868,Walk,walk,False,641598,669461,Mitch Garver,Matthew Liberatore,0,0,0,24ccdf6f-5678-48cf-960d-8fe6387a0a35,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
33,2023-06-06,717868,Single,single,False,677649,669461,Ezequiel Duran,Matthew Liberatore,1,0,1,14c5b9ed-1e46-4ea3-bf36-fab0393cbcce,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
34,2023-06-06,717868,Single,single,False,665750,669461,Leody Taveras,Matthew Liberatore,1,0,1,64bbbef5-3051-4a79-aa10-988438701963,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
35,2023-06-06,717868,Double,double,False,543760,669461,Marcus Semien,Matthew Liberatore,1,0,1,9495f630-13fd-4e31-b5ec-889628f93535,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,0.22399999999999998,,0.081,-0.74,,1.76,-2.12,-1.62,,-0.64,94.2,,94.3,86.6,76.6,,0.208,0.333,0.278,,0.308,0.222,
