,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,EP%,wEP/C,vEP
11,2023-07-07,717457,Strikeout,strikeout,True,668731,666201,Akil Baddoo,Alek Manoah,0,0,0,1efeae9b-4f12-481d-86ae-8a69f3ca4194,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-07,717457,Strikeout,strikeout,True,408234,666201,Miguel Cabrera,Alek Manoah,0,0,0,86bcfcac-660d-4cbc-80ab-3cafe96dfd0d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-07,717457,Flyout,field_out,True,662139,656412,Daulton Varsho,Alex Faedo,1,0,0,1c2dbaa8-b20b-4d80-8cde-7a9854370ebb,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-07,717457,Groundout,field_out,True,643376,656412,Danny Jansen,Alex Faedo,1,0,0,b69350d2-0228-4f2b-bcb9-d9802cf7a738,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-07,717457,Single,single,False,595281,656412,Kevin Kiermaier,Alex Faedo,0,0,0,b7968053-8d32-406c-988d-2d332cc929c7,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-07,717457,Double,double,False,543807,656412,George Springer,Alex Faedo,0,0,1,083a9626-fa24-497d-a33b-812d0cc093e0,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-07,717457,Lineout,field_out,True,666182,656412,Bo Bichette,Alex Faedo,0,0,0,ddbcc119-1a5e-43a7-adc7-0b31a1d2cac1,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-07,717457,Single,single,False,628451,666201,Andy Ibáñez,Alek Manoah,1,0,0,b1f26a50-9eb2-4da9-869f-73ac11050731,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-07,717457,Single,single,False,668670,666201,Jake Rogers,Alek Manoah,0,0,1,6313ef20-de0a-407f-8a6a-0d6d4e10ae16,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-07,717457,Strikeout,strikeout,True,656716,666201,Zach McKinstry,Alek Manoah,0,0,0,2c271a9a-5da7-4cb9-b531-abeda15d4073,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-07,717457,Single,single,False,679529,666201,Spencer Torkelson,Alek Manoah,0,0,1,f6f5bec9-f8c1-48f1-99ff-31d72a1a6b5d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-07,717457,Groundout,field_out,True,663837,666201,Matt Vierling,Alek Manoah,0,0,1,91d7c241-8dcf-4546-bad9-10a6c1781a05,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-07,717457,Lineout,field_out,True,681481,666201,Kerry Carpenter,Alek Manoah,0,0,0,6a45daff-10fc-4f2e-a4a7-5dc82ced45fa,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-07,717457,Walk,walk,False,474832,656412,Brandon Belt,Alex Faedo,0,0,0,493fad38-38ee-4790-a29b-da11d074e0a1,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-07,717457,Single,single,False,665489,656412,Vladimir Guerrero Jr.,Alex Faedo,1,1,1,89d3e15d-60c3-4e8d-bc44-458a8de8786b,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-07,717457,Walk,walk,False,656305,656412,Matt Chapman,Alex Faedo,1,0,1,5e2c39c9-fe73-417a-8d57-2dbcad52b30b,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-07,717457,Single,single,False,593160,656412,Whit Merrifield,Alex Faedo,0,0,1,c4a4dad3-2bc5-497e-9a94-b9655bdbd1d3,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-07,717457,Pop Out,field_out,True,662139,656412,Daulton Varsho,Alex Faedo,0,0,0,cc5e7c1e-2ae9-4ad8-b9ba-390610e4a32f,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-07,717457,Double,double,False,643376,656412,Danny Jansen,Alex Faedo,0,0,1,2862c299-0ac7-4b76-aac2-b5007fd4a07d,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-07,717457,Groundout,field_out,True,595281,656412,Kevin Kiermaier,Alex Faedo,1,0,1,e4ddde67-d229-4673-8fc8-62ebe6ba8a45,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-07,717457,Home Run,home_run,False,543807,656412,George Springer,Alex Faedo,0,0,1,2301eb3b-96c1-4c13-a9c6-18336f0e9f99,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-07,717457,Double,double,False,666182,669438,Bo Bichette,Mason Englert,0,0,0,28998d78-1db9-47aa-b7d6-4819cfb144cf,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.267,-2.03,0.31,-2.22,91.1,84.3,0.284,0.284,0.3,,,,,,,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,,,,,,,,,,,,
33,2023-07-07,717457,Flyout,field_out,True,474832,669438,Brandon Belt,Mason Englert,0,0,0,c1819929-0f4b-4bf0-9997-579f3cf47733,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.267,-2.03,0.31,-2.22,91.1,84.3,0.284,0.284,0.3,,,,,,,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,,,,,,,,,,,,
34,2023-07-07,717457,Flyout,field_out,True,595879,666201,Javier Báez,Alek Manoah,1,0,0,f7bd6743-929c-4198-812b-3f86c46438c9,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-07,717457,Strikeout,strikeout,True,668731,666201,Akil Baddoo,Alek Manoah,0,0,0,9018dd29-7564-4cf3-8890-796a4e99c708,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-07,717457,Lineout,field_out,True,408234,666201,Miguel Cabrera,Alek Manoah,0,0,0,c7c34e2c-3dff-4d24-b037-591fc05007ba,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,0.29,0.3,0.128,-2.16,-1.17,-1.01,92.8,80.8,0.316,0.239,0.273,92.0,96.0,91.0,0.282,0.68,92.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-07,717457,Flyout,field_out,True,665489,669438,Vladimir Guerrero Jr.,Mason Englert,0,0,0,6019b932-9945-4334-b3e0-2bbde4cc7b5d,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.267,-2.03,0.31,-2.22,91.1,84.3,0.284,0.284,0.3,,,,,,,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,,,,,,,,,,,,
38,2023-07-07,717457,Walk,walk,False,656305,669438,Matt Chapman,Mason Englert,1,0,0,e8ad26e3-ac06-4faa-b3fc-a6dd0fe25210,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.267,-2.03,0.31,-2.22,91.1,84.3,0.284,0.284,0.3,,,,,,,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,,,,,,,,,,,,
39,2023-07-07,717457,Pop Out,field_out,True,593160,669438,Whit Merrifield,Mason Englert,0,0,0,c6d58a97-82d4-45fe-9985-a7905886814f,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.267,-2.03,0.31,-2.22,91.1,84.3,0.284,0.284,0.3,,,,,,,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,,,,,,,,,,,,
40,2023-07-07,717457,Flyout,field_out,True,662139,669438,Daulton Varsho,Mason Englert,1,1,0,322d5fea-e77d-4a96-af72-3f9546e6c76c,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.267,-2.03,0.31,-2.22,91.1,84.3,0.284,0.284,0.3,,,,,,,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,,,,,,,,,,,,
