,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SL_ba,FF_ba,CH_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
0,2023-04-23,718463,Groundout,field_out,True,663697,592826,Jonathan India,Vince Velasquez,1,0,0,1455aa37-6e28-4ba4-aa2e-bf38ead66e11,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-23,718463,Strikeout,strikeout,True,670770,592826,TJ Friedl,Vince Velasquez,0,0,0,cf2c6934-c024-45ed-8530-9bc2be70584b,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-23,718463,Strikeout,strikeout,True,668715,592826,Spencer Steer,Vince Velasquez,0,0,0,ffbe4191-f887-43bd-8bce-4d54ab345a14,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-23,718463,Double,double,False,663647,668881,Ke'Bryan Hayes,Hunter Greene,0,0,0,ae50d804-1020-45fb-8840-8a174065b440,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-23,718463,Single,single,False,672779,668881,Tucupita Marcano,Hunter Greene,0,0,1,2eefe9bd-e9d0-4566-b4c4-9898a2e26a8a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-23,718463,Grounded Into DP,grounded_into_double_play,True,457705,668881,Andrew McCutchen,Hunter Greene,0,0,1,d4faba33-6a08-4229-94b6-411123716714,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-23,718463,Strikeout,strikeout,True,467793,668881,Carlos Santana,Hunter Greene,0,0,0,5becfe91-fffa-423f-9bcc-92db25c544b7,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-23,718463,Groundout,field_out,True,641584,592826,Jake Fraley,Vince Velasquez,1,0,0,cfb344f7-bddf-490b-b55a-365e700b71d6,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-23,718463,Strikeout,strikeout,True,571976,592826,Wil Myers,Vince Velasquez,0,0,0,8935a924-d6b0-4316-8857-4902c9072321,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-23,718463,Flyout,field_out,True,656413,592826,Stuart Fairchild,Vince Velasquez,0,0,0,f35a905f-142c-405a-bc06-9acf01d9a934,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-23,718463,Walk,walk,False,669261,668881,Jack Suwinski,Hunter Greene,1,0,0,0fbd4121-3a6c-4c9f-8ad5-a3cce4ee9762,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-23,718463,Strikeout,strikeout,True,666801,668881,Rodolfo Castro,Hunter Greene,0,0,0,dbce8a86-71ea-4f91-a430-939fb6904ebe,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-23,718463,Groundout,field_out,True,675986,668881,Canaan Smith-Njigba,Hunter Greene,0,0,1,e9c50920-7cd5-4ca8-af98-b1f399d5f42d,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-23,718463,Lineout,field_out,True,678225,668881,Ji Hwan Bae,Hunter Greene,0,0,0,e3c7ea92-9140-4ce2-a68e-012e70eed91f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-23,718463,Pop Out,field_out,True,613564,592826,Jason Vosler,Vince Velasquez,0,0,0,0d7c7861-edef-4c5d-bce3-107dfd911e57,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-23,718463,Walk,walk,False,676480,592826,Jose Barrero,Vince Velasquez,0,0,0,05835e87-1287-41c9-abcc-28beb25d77a9,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-23,718463,Walk,walk,False,571912,592826,Luke Maile,Vince Velasquez,0,0,1,9994a733-f496-43ca-b105-4d2acd0e5dd4,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-23,718463,Flyout,field_out,True,663697,592826,Jonathan India,Vince Velasquez,0,0,1,896567a7-bde5-4d30-8948-87cb6ae7e7e8,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-23,718463,Forceout,force_out,True,670770,592826,TJ Friedl,Vince Velasquez,1,0,1,0f15ad14-a5e2-4f7e-9289-dc75ab4f1402,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-23,718463,Flyout,field_out,True,641511,668881,Jason Delay,Hunter Greene,0,0,0,43cd6b8f-a2f1-4ac5-9a8e-5648c543e684,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
20,2023-04-23,718463,Flyout,field_out,True,663647,668881,Ke'Bryan Hayes,Hunter Greene,0,0,0,f68f4a5d-9eca-474d-bf61-048ad0462a61,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-23,718463,Flyout,field_out,True,672779,668881,Tucupita Marcano,Hunter Greene,0,0,0,5893e1db-f584-4089-a36e-9003ba354f1f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-23,718463,Strikeout,strikeout,True,668715,592826,Spencer Steer,Vince Velasquez,0,0,0,ff33a5ff-0a64-4bea-81e3-ecbf6816cb8f,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-23,718463,Groundout,field_out,True,641584,592826,Jake Fraley,Vince Velasquez,0,0,0,1e5ca4c6-3d38-45b3-8890-8b6679ec47d7,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-23,718463,Single,single,False,571976,592826,Wil Myers,Vince Velasquez,1,0,0,8e843720-f121-49ee-beab-fc475fc91ae1,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-23,718463,Groundout,field_out,True,656413,592826,Stuart Fairchild,Vince Velasquez,0,0,0,16cb4540-40ca-4641-b5cb-78f875e46004,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
26,2023-04-23,718463,Lineout,field_out,True,457705,668881,Andrew McCutchen,Hunter Greene,0,0,0,4a312882-7445-4eae-a431-97c6f2e3ce76,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
27,2023-04-23,718463,Flyout,field_out,True,467793,668881,Carlos Santana,Hunter Greene,1,0,0,4629e073-11dd-470d-a4d3-c6bb40d41f77,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
28,2023-04-23,718463,Walk,walk,False,669261,668881,Jack Suwinski,Hunter Greene,1,0,0,b8e7515c-4b5a-46f4-9bf0-bc438abd8ded,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
29,2023-04-23,718463,Strikeout,strikeout,True,666801,668881,Rodolfo Castro,Hunter Greene,0,0,1,9dcbedb9-2244-4343-a65b-500d3741c5b9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.229,0.265,0.304,,,,,,,,,,,,,,,,,,,,,,,
30,2023-04-23,718463,Strikeout,strikeout,True,613564,592826,Jason Vosler,Vince Velasquez,0,0,0,52588d61-6765-4315-abf0-f29d802b2d56,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
31,2023-04-23,718463,Strikeout,strikeout,True,676480,592826,Jose Barrero,Vince Velasquez,0,0,0,5681594d-fe3f-4447-b6b2-23d2129b67db,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
32,2023-04-23,718463,Strikeout,strikeout,True,571912,592826,Luke Maile,Vince Velasquez,0,0,0,641b7527-d390-439c-82cf-8987e7bd5ec2,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
