,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,FC_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,FS%,wFS/C,vFS,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-08-22,716902,Home Run,home_run,False,662139,680570,Daulton Varsho,Grayson Rodriguez,1,0,1,d4a7055e-e9bd-4ef7-8d1c-55efd183e604,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
11,2023-08-22,716902,Single,single,False,656305,680570,Matt Chapman,Grayson Rodriguez,0,0,0,691e6367-76c2-4577-a231-95bc92254b85,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
12,2023-08-22,716902,Single,single,False,643376,680570,Danny Jansen,Grayson Rodriguez,1,0,1,076a9f3f-717a-4582-bdcf-fbfff9cce703,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
13,2023-08-22,716902,Double Play,double_play,True,595281,680570,Kevin Kiermaier,Grayson Rodriguez,0,0,1,04b5807f-72c4-4ab3-8eba-f80e34541e8c,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
14,2023-08-22,716902,Groundout,field_out,True,593160,680570,Whit Merrifield,Grayson Rodriguez,0,0,0,238f9474-d2dc-4dee-a499-0e45ff76e231,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
15,2023-08-22,716902,Flyout,field_out,True,543510,579328,James McCann,Yusei Kikuchi,0,0,0,d2beb6da-1893-4499-87e1-3849ce7f8882,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
16,2023-08-22,716902,Strikeout,strikeout,True,656775,579328,Cedric Mullins,Yusei Kikuchi,0,0,0,c0425d2e-8e98-4abd-83c5-e26c29fd1bc4,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
17,2023-08-22,716902,Pop Out,field_out,True,663630,579328,Ryan McKenna,Yusei Kikuchi,0,0,0,b2c177a2-b80c-4efb-ac9a-8e68dbe1431b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
18,2023-08-22,716902,Groundout,field_out,True,666182,680570,Bo Bichette,Grayson Rodriguez,0,0,0,13a79245-2813-416b-a48a-f154205e2560,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
19,2023-08-22,716902,Strikeout,strikeout,True,474832,680570,Brandon Belt,Grayson Rodriguez,0,0,0,fb0b74ef-bf8e-4318-a0df-d6887d824a12,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
20,2023-08-22,716902,Single,single,False,665489,680570,Vladimir Guerrero Jr.,Grayson Rodriguez,0,0,0,3a1a94cb-28e1-4299-93cb-93fa54f25fdc,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
21,2023-08-22,716902,Strikeout,strikeout,True,543807,680570,George Springer,Grayson Rodriguez,0,0,0,6d00fc54-42e1-4941-adf7-2dddf6d6d8d8,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
22,2023-08-22,716902,Lineout,field_out,True,622761,579328,Jorge Mateo,Yusei Kikuchi,1,1,0,8e4fa52c-b3c7-4e56-ab38-7daae3946f6e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
23,2023-08-22,716902,Double,double,False,668939,579328,Adley Rutschman,Yusei Kikuchi,1,0,0,12bf890d-095a-44e9-9ab9-aff97629b0bf,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
24,2023-08-22,716902,Strikeout,strikeout,True,663624,579328,Ryan Mountcastle,Yusei Kikuchi,0,0,0,75f2da6e-5ecd-4bc4-ae15-edfed5c94617,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
25,2023-08-22,716902,Pop Out,field_out,True,683002,579328,Gunnar Henderson,Yusei Kikuchi,0,0,0,af4c8504-4275-4437-9c2d-1d1bf192f216,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
26,2023-08-22,716902,Flyout,field_out,True,662139,680570,Daulton Varsho,Grayson Rodriguez,0,0,0,63691796-54dc-473f-8c75-7956f183e8b0,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
27,2023-08-22,716902,Single,single,False,656305,680570,Matt Chapman,Grayson Rodriguez,0,0,0,83646190-65c0-469d-8935-e799542316e1,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
28,2023-08-22,716902,Groundout,field_out,True,643376,680570,Danny Jansen,Grayson Rodriguez,1,1,1,d2fca266-e894-4da8-bd0a-8a575426d4bf,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
29,2023-08-22,716902,Double,double,False,595281,680570,Kevin Kiermaier,Grayson Rodriguez,1,0,1,0df88f8b-92e2-4bd8-8546-0ac8991c4b42,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
30,2023-08-22,716902,Groundout,field_out,True,593160,680570,Whit Merrifield,Grayson Rodriguez,1,0,0,3b2a4995-81a0-4118-9b8f-842a2feb2696,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
31,2023-08-22,716902,Flyout,field_out,True,669720,579328,Austin Hays,Yusei Kikuchi,1,0,0,e689f288-df2f-40f1-bc15-a2b93a373acc,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
32,2023-08-22,716902,Single,single,False,676059,579328,Jordan Westburg,Yusei Kikuchi,0,0,0,e2af48bd-e2f9-4a05-9503-525a7404dfbc,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
33,2023-08-22,716902,Single,single,False,543510,579328,James McCann,Yusei Kikuchi,0,0,1,8a10ddaf-56f8-450a-9307-2d07f6f46db7,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
34,2023-08-22,716902,Strikeout,strikeout,True,656775,579328,Cedric Mullins,Yusei Kikuchi,0,0,0,96fdba31-de8f-45ca-9b2e-8598f65a0f13,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
35,2023-08-22,716902,Flyout,field_out,True,663630,579328,Ryan McKenna,Yusei Kikuchi,0,0,0,92d3d8e5-4a55-4539-9e8f-c6d9aeac4ada,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,,,,0.451,,0.259,0.193,0.09699999999999999,0.05,,1.11,0.24,-1.83,95.1,,88.7,83.1,0.27,0.254,,0.284,,0.225,,,,,,,,,,,,,,,,,,,,
