,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,FC_ba,FS%,wFS/C,vFS,ST_ba
0,2023-03-31,718771,Groundout,field_out,True,607043,666200,Brandon Nimmo,Jesús Luzardo,1,1,0,6911e579-26b6-4a52-98f6-4be5fc108fe4,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
1,2023-03-31,718771,Pop Out,field_out,True,516782,666200,Starling Marte,Jesús Luzardo,1,1,0,76d1abff-657a-48c5-a0cc-581bd2f21255,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
2,2023-03-31,718771,Strikeout,strikeout,True,596019,666200,Francisco Lindor,Jesús Luzardo,0,0,0,ffec2802-3de1-49de-94b1-3ba4863e4eaa,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
3,2023-03-31,718771,Walk,walk,False,650333,656849,Luis Arraez,David Peterson,1,0,0,2f0c85d3-7489-4a59-a16b-78bcd9071fec,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.18899999999999997,-0.83,,0.66,-2.58,-1.35,92.7,,91.5,85.3,0.287,0.268,0.325,0.314,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.2,,,,,
4,2023-03-31,718771,Grounded Into DP,grounded_into_double_play,True,516416,656849,Jean Segura,David Peterson,0,0,1,566859c6-ef95-4822-9749-9af09acd9b45,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.18899999999999997,-0.83,,0.66,-2.58,-1.35,92.7,,91.5,85.3,0.287,0.268,0.325,0.314,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.2,,,,,
5,2023-03-31,718771,Triple,triple,False,643265,656849,Garrett Cooper,David Peterson,0,0,0,6bd61427-b333-4be0-9184-1617533ba67b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.18899999999999997,-0.83,,0.66,-2.58,-1.35,92.7,,91.5,85.3,0.287,0.268,0.325,0.314,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.2,,,,,
6,2023-03-31,718771,Groundout,field_out,True,665862,656849,Jazz Chisholm Jr.,David Peterson,0,0,0,ecbc2abc-7140-4090-a101-4c7d69bfd059,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.18899999999999997,-0.83,,0.66,-2.58,-1.35,92.7,,91.5,85.3,0.287,0.268,0.325,0.314,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.2,,,,,
7,2023-03-31,718771,Flyout,field_out,True,624413,666200,Pete Alonso,Jesús Luzardo,0,0,0,ca76b1b6-2e13-404d-9537-8c5b1ff77f2c,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
8,2023-03-31,718771,Pop Out,field_out,True,592192,666200,Mark Canha,Jesús Luzardo,0,0,0,d0f542c0-4f9a-48fc-a054-291b461ce9f8,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
9,2023-03-31,718771,Strikeout,strikeout,True,643446,666200,Jeff McNeil,Jesús Luzardo,0,0,0,d3c57a05-854d-4f1b-9b87-e8742c4307e0,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
