,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,SL_ba,CU_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
10,2023-08-11,717032,Single,single,False,642708,596295,Amed Rosario,Austin Gomber,1,0,0,c484c0fe-66cf-4d96-8f64-8e0bfc41c2f0,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
11,2023-08-11,717032,Single,single,False,571771,596295,Enrique Hernández,Austin Gomber,1,0,1,93b28360-7ba4-4b15-90f6-1eae757b0693,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
12,2023-08-11,717032,Double Play,double_play,True,681546,596295,James Outman,Austin Gomber,0,0,1,8cee9b09-996f-4edb-8ac0-8fe178fd65f3,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
13,2023-08-11,717032,Strikeout,strikeout,True,621035,596295,Chris Taylor,Austin Gomber,0,0,0,a43ea698-4daf-424b-8802-f1d6d9f11b4a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
14,2023-08-11,717032,Groundout,field_out,True,605612,458681,Harold Castro,Lance Lynn,0,0,0,25feaaf3-ded0-4cc8-ad7a-76190c02b04b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
15,2023-08-11,717032,Flyout,field_out,True,686668,458681,Brenton Doyle,Lance Lynn,1,0,0,38941067-d5bd-4159-9677-deb1c11798b6,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
16,2023-08-11,717032,Strikeout,strikeout,True,595777,458681,Jurickson Profar,Lance Lynn,0,0,0,5c202e51-5729-40d4-9a96-5dedfbd691e9,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
17,2023-08-11,717032,Single,single,False,444482,596295,David Peralta,Austin Gomber,0,0,0,c470cd36-87de-42fc-9c4b-9c16c8b7b62d,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
18,2023-08-11,717032,Single,single,False,500743,596295,Miguel Rojas,Austin Gomber,1,0,1,ae34adf2-9af2-4d39-8b0f-4ef754a3a0a6,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
19,2023-08-11,717032,Walk,walk,False,605141,596295,Mookie Betts,Austin Gomber,0,0,1,7134b68b-5a1d-4dff-8eb3-22ee3b11ace3,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
20,2023-08-11,717032,Single,single,False,518692,596295,Freddie Freeman,Austin Gomber,1,0,1,922c86d2-1ae8-45a1-817a-b31e233f5973,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
21,2023-08-11,717032,Strikeout,strikeout,True,669257,596295,Will Smith,Austin Gomber,0,0,0,230d6e94-2f14-4b0f-8929-7dabc968bdcd,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
22,2023-08-11,717032,Pop Out,field_out,True,642708,596295,Amed Rosario,Austin Gomber,0,0,0,2d3f8d66-adff-4a94-bedc-363e6c8a6d17,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
23,2023-08-11,717032,Flyout,field_out,True,571771,596295,Enrique Hernández,Austin Gomber,1,0,0,19cd9a3f-b671-433f-a211-e9020956737f,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
24,2023-08-11,717032,Single,single,False,678662,458681,Ezequiel Tovar,Lance Lynn,0,0,0,96194918-7c8d-4c26-8746-d690c44a6de5,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
25,2023-08-11,717032,Walk,walk,False,641857,458681,Ryan McMahon,Lance Lynn,1,0,1,309ec2ab-5c31-4d67-a6e6-8c840a196e9e,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
26,2023-08-11,717032,Single,single,False,663898,458681,Brendan Rodgers,Lance Lynn,1,0,1,b6bb2a6d-8938-40e1-bb72-d233a64de7c5,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
27,2023-08-11,717032,Strikeout,strikeout,True,553869,458681,Elias Díaz,Lance Lynn,0,0,0,cc99b2e0-00c8-4708-9669-9cf3a27d63ab,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
28,2023-08-11,717032,Strikeout,strikeout,True,666134,458681,Nolan Jones,Lance Lynn,0,0,0,c8170222-7a51-4a4c-8653-bb0a2ac638a7,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
29,2023-08-11,717032,Flyout,field_out,True,669911,458681,Michael Toglia,Lance Lynn,1,0,0,c8e42d89-fef9-4f27-b5fe-b560f875b6d7,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
30,2023-08-11,717032,Single,single,False,681546,596295,James Outman,Austin Gomber,1,0,0,c6007d6c-48c4-4146-8e4a-5f386c08046f,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
31,2023-08-11,717032,Flyout,field_out,True,621035,596295,Chris Taylor,Austin Gomber,0,0,0,178873d2-c3f5-4210-8d43-6534bd4a1a1f,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
32,2023-08-11,717032,Pop Out,field_out,True,444482,596295,David Peralta,Austin Gomber,0,0,0,e94b735f-8913-4a67-8c82-6052668c771c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
33,2023-08-11,717032,Pop Out,field_out,True,500743,596295,Miguel Rojas,Austin Gomber,0,0,0,a692a89d-f8a0-4153-a2c4-9f7922def5b2,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.18100000000000002,-1.99,,-5.34,0.96,,-0.07,90.6,,90.8,84.8,,0.344,,0.4,0.275,0.226,0.296,90.0,103.0,104.0,0.168,-0.75,77.6,
34,2023-08-11,717032,Single,single,False,605612,458681,Harold Castro,Lance Lynn,0,0,0,03852c4b-8482-4f54-a5cf-daace5d0a86b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
35,2023-08-11,717032,Strikeout,strikeout,True,686668,458681,Brenton Doyle,Lance Lynn,0,0,0,9a726391-3335-4066-b115-cf7edbdee1d7,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,
