,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,SL_ba,CU_ba,CH_ba,ST_ba
12,2023-08-17,716961,Lineout,field_out,True,518792,669203,Jason Heyward,Corbin Burnes,0,0,0,7975828f-016d-4c0c-8e9a-0f15ac469107,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
13,2023-08-17,716961,Groundout,field_out,True,681546,669203,James Outman,Corbin Burnes,0,0,0,436135d1-9120-404c-b096-28032b6c4e64,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
14,2023-08-17,716961,Flyout,field_out,True,571771,669203,Enrique Hernández,Corbin Burnes,1,0,0,423003e2-60e8-4f73-8408-704b7b4ed0b6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
15,2023-08-17,716961,Lineout,field_out,True,668930,458681,Brice Turang,Lance Lynn,0,0,0,e08a9cae-ccf3-4b77-85ec-370ef32e25e2,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
16,2023-08-17,716961,Single,single,False,621438,458681,Tyrone Taylor,Lance Lynn,0,0,0,0870be49-0194-4abc-aed4-44c191a888a8,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
17,2023-08-17,716961,Grounded Into DP,grounded_into_double_play,True,592885,458681,Christian Yelich,Lance Lynn,0,0,1,2f4fbadd-d49e-44da-b7ac-6d5b15f9a9d1,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
18,2023-08-17,716961,Single,single,False,605131,669203,Austin Barnes,Corbin Burnes,0,0,0,7f821dc6-c96b-46d4-bd63-44e9ceb10948,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
19,2023-08-17,716961,Strikeout,strikeout,True,605141,669203,Mookie Betts,Corbin Burnes,0,0,0,3ff202ae-7b83-49c0-9132-c5f9d6b21ad6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
20,2023-08-17,716961,Strikeout,strikeout,True,518692,669203,Freddie Freeman,Corbin Burnes,0,0,0,58398033-ec61-4449-a544-06b631aed8e6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
21,2023-08-17,716961,Strikeout,strikeout,True,444482,669203,David Peralta,Corbin Burnes,0,0,1,4ad310b3-df26-4387-b412-67f7801004b2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
22,2023-08-17,716961,Groundout,field_out,True,661388,458681,William Contreras,Lance Lynn,0,0,0,bb488fdd-a9b9-483e-a256-611db258958a,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
23,2023-08-17,716961,Lineout,field_out,True,467793,458681,Carlos Santana,Lance Lynn,1,0,0,17e27794-5a03-4edf-be3d-319954d4315b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
24,2023-08-17,716961,Walk,walk,False,686217,458681,Sal Frelick,Lance Lynn,1,0,0,0eda9a41-47bd-4a89-ab3e-3158a433fc21,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
25,2023-08-17,716961,Strikeout,strikeout,True,642715,458681,Willy Adames,Lance Lynn,0,0,1,c76efc49-73ab-4fd4-9c63-7ee661b40e5b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
26,2023-08-17,716961,Strikeout,strikeout,True,669257,669203,Will Smith,Corbin Burnes,0,0,0,d5fd0d7f-f049-4dd9-9c90-864967f5aa59,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
27,2023-08-17,716961,Groundout,field_out,True,571970,669203,Max Muncy,Corbin Burnes,0,0,0,888830ff-5fdf-4d2a-87e8-81da89a2ca43,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
28,2023-08-17,716961,Strikeout,strikeout,True,518792,669203,Jason Heyward,Corbin Burnes,0,0,0,e22ea444-7e85-4586-a133-daf9468bee71,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
29,2023-08-17,716961,Pop Out,field_out,True,655316,458681,Andruw Monasterio,Lance Lynn,0,0,0,b8cf2baa-a63f-4f8c-aa54-2d3789bfbc10,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
30,2023-08-17,716961,Groundout,field_out,True,605170,458681,Victor Caratini,Lance Lynn,0,0,0,da0abae9-7338-48c2-9744-90b339322f1a,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
31,2023-08-17,716961,Groundout,field_out,True,668930,458681,Brice Turang,Lance Lynn,0,0,0,72e302a4-e3fa-4421-a4c0-2721aefa12ed,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
32,2023-08-17,716961,Strikeout,strikeout,True,681546,669203,James Outman,Corbin Burnes,0,0,0,dae70cbe-db2e-4513-b392-fb9c034687d9,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
33,2023-08-17,716961,Groundout,field_out,True,571771,669203,Enrique Hernández,Corbin Burnes,0,0,0,606a3c52-a3dc-4931-9987-60ea14d38f29,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
34,2023-08-17,716961,Flyout,field_out,True,605131,669203,Austin Barnes,Corbin Burnes,1,0,0,f95dfa0f-0cd8-4b07-a826-29d43fa667b6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.5539999999999999,0.085,0.171,0.11199999999999999,,1.51,-2.42,1.12,1.35,1.07,,94.4,95.3,86.0,79.8,,0.209,0.291,0.159,0.133,0.204,
35,2023-08-17,716961,Single,single,False,621438,458681,Tyrone Taylor,Lance Lynn,0,0,0,67b6a44b-6629-41c3-99d6-e53e46e95291,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
36,2023-08-17,716961,Single,single,False,592885,458681,Christian Yelich,Lance Lynn,0,0,1,af5a7b7d-e3d8-4809-a5f4-493ac1fdaaba,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,
