,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,SL_ba,CU_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,ST_ba
0,2023-05-21,718084,Strikeout,strikeout,True,677951,458681,Bobby Witt Jr.,Lance Lynn,0,0,0,e91815a3-c8a1-43b0-95c8-2aa864f2bd33,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
1,2023-05-21,718084,Strikeout,strikeout,True,668472,458681,Nick Pratto,Lance Lynn,0,0,0,0807c19f-4e08-40cc-a0c5-7a3a85c77840,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
2,2023-05-21,718084,Groundout,field_out,True,521692,458681,Salvador Perez,Lance Lynn,1,0,0,3c1b1a51-7b45-4417-8302-68031014f1ca,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
3,2023-05-21,718084,Strikeout,strikeout,True,643217,672578,Andrew Benintendi,Carlos Hernández,0,0,0,70edfef7-8612-48e5-b8f6-f0670f493aa3,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,0.272,,,0.173,0.208,,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.2,
4,2023-05-21,718084,Strikeout,strikeout,True,669394,672578,Jake Burger,Carlos Hernández,0,0,0,ec4f71d7-fd43-4c70-bd6f-ba0c2c6bcb81,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,0.272,,,0.173,0.208,,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.2,
5,2023-05-21,718084,Strikeout,strikeout,True,673357,672578,Luis Robert Jr.,Carlos Hernández,0,0,0,cebae2ce-5f16-482c-bb30-8ece3b87f358,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,0.272,,,0.173,0.208,,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.2,
6,2023-05-21,718084,Flyout,field_out,True,669004,458681,MJ Melendez,Lance Lynn,1,0,0,a22e0a36-4f90-4ae8-855b-0157adf39ad2,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
7,2023-05-21,718084,Single,single,False,658668,458681,Edward Olivares,Lance Lynn,0,0,0,1ae69a31-b562-42ce-b0be-efdaddea4283,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
8,2023-05-21,718084,Home Run,home_run,False,686681,458681,Michael Massey,Lance Lynn,1,1,1,7d5b504e-a44c-4857-91b9-e1a6be98221b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
9,2023-05-21,718084,Walk,walk,False,672580,458681,Maikel Garcia,Lance Lynn,0,0,0,b92f1818-e555-42d1-9511-f7ca6db1590c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
10,2023-05-21,718084,Lineout,field_out,True,598265,458681,Jackie Bradley Jr.,Lance Lynn,0,0,0,b0547d74-9e79-4983-90bd-9530cb521ab8,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
11,2023-05-21,718084,Flyout,field_out,True,622110,458681,Matt Duffy,Lance Lynn,1,0,0,8fa55c79-8113-424d-946b-c060519781ec,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
12,2023-05-21,718084,Flyout,field_out,True,660162,672578,Yoán Moncada,Carlos Hernández,1,0,0,f0c610ea-80da-472d-8520-5dede9cfb3ab,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,0.272,,,0.173,0.208,,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.2,
13,2023-05-21,718084,Pop Out,field_out,True,518735,672578,Yasmani Grandal,Carlos Hernández,0,0,0,78a9315f-e556-4e54-afc8-9633d6da3814,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,0.272,,,0.173,0.208,,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.2,
14,2023-05-21,718084,Groundout,field_out,True,640449,672578,Clint Frazier,Carlos Hernández,1,0,0,91779170-101f-47f2-8291-31b90acad2a4,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,0.272,,,0.173,0.208,,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.2,
15,2023-05-21,718084,Strikeout,strikeout,True,677951,458681,Bobby Witt Jr.,Lance Lynn,0,0,0,e5847d57-afbc-4d33-b96d-d9a76833e21d,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
16,2023-05-21,718084,Single,single,False,668472,458681,Nick Pratto,Lance Lynn,0,0,0,00348b55-2942-464d-bf04-d63c5553b1bf,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,,
