,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,CU_ba,SL_ba,FC_ba,ST_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vKC,CH_ba
0,2023-04-28,718395,Single,single,False,680757,601713,Steven Kwan,Nick Pivetta,1,1,0,88e5ba86-18a9-4c1b-ab0f-dc92b89812b6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,
1,2023-04-28,718395,Pop Out,field_out,True,642708,601713,Amed Rosario,Nick Pivetta,0,0,0,d7f69984-9a04-42d6-bd23-6c2816445a7f,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,
2,2023-04-28,718395,Single,single,False,608070,601713,José Ramírez,Nick Pivetta,1,1,1,deb00b5f-8355-43b0-bef9-66bfafbc3326,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,
3,2023-04-28,718395,Sac Fly,sac_fly,True,647304,601713,Josh Naylor,Nick Pivetta,1,0,1,392b5756-8203-4c58-a55b-a0f0b8acb7d4,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,
4,2023-04-28,718395,Double,double,False,605137,601713,Josh Bell,Nick Pivetta,0,0,1,676c20d0-1c7a-40a0-a281-4de6dcf4b26c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,
5,2023-04-28,718395,Strikeout,strikeout,True,665926,601713,Andrés Giménez,Nick Pivetta,0,0,0,0fa1bd5d-99d1-4aff-9894-6eb3fb585139,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,
6,2023-04-28,718395,Strikeout,strikeout,True,657077,669456,Alex Verdugo,Shane Bieber,0,0,0,5a5f0f94-3e61-4418-ae3e-440a5130a399,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,,,,81.0,103.0,96.0,111.0,107.0,109.0,95.0,94.0,93.0,,,,0.35200000000000004,0.26899999999999996,,0.207,,0.87,0.43,,0.84,,91.3,86.5,,84.6,,0.257,0.237,0.18,0.316,,,87.2,59.0,93.0,85.0,155.0,104.0,109.0,0.13699999999999998,0.035,-1.29,-4.04,82.5,0.5
7,2023-04-28,718395,Groundout,field_out,True,807799,669456,Masataka Yoshida,Shane Bieber,0,0,0,c0d955e4-e753-4a4d-a9cd-33631eed47e6,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,,,,81.0,103.0,96.0,111.0,107.0,109.0,95.0,94.0,93.0,,,,0.35200000000000004,0.26899999999999996,,0.207,,0.87,0.43,,0.84,,91.3,86.5,,84.6,,0.257,0.237,0.18,0.316,,,87.2,59.0,93.0,85.0,155.0,104.0,109.0,0.13699999999999998,0.035,-1.29,-4.04,82.5,0.5
8,2023-04-28,718395,Groundout,field_out,True,457759,669456,Justin Turner,Shane Bieber,0,0,0,446ca671-6220-401e-ad2f-7ddb705eac2e,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,,,,81.0,103.0,96.0,111.0,107.0,109.0,95.0,94.0,93.0,,,,0.35200000000000004,0.26899999999999996,,0.207,,0.87,0.43,,0.84,,91.3,86.5,,84.6,,0.257,0.237,0.18,0.316,,,87.2,59.0,93.0,85.0,155.0,104.0,109.0,0.13699999999999998,0.035,-1.29,-4.04,82.5,0.5
9,2023-04-28,718395,Strikeout,strikeout,True,572287,601713,Mike Zunino,Nick Pivetta,0,0,0,e89a5cd4-de7e-47b2-a30c-1758c52b9d8c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,
