,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-02,717520,Strikeout,strikeout,True,514888,571760,Jose Altuve,Andrew Heaney,0,0,0,10d1981b-8cc7-44eb-8152-7d0bd6bfa737,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-02,717520,Strikeout,strikeout,True,608324,571760,Alex Bregman,Andrew Heaney,0,0,0,a5656b62-e850-41f3-afb9-f964846dc2c8,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-02,717520,Groundout,field_out,True,663656,571760,Kyle Tucker,Andrew Heaney,0,0,0,db9fcda4-a261-41e9-adeb-1eafac6b8d42,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-02,717520,Flyout,field_out,True,543760,681869,Marcus Semien,Shawn Dubin,0,0,0,8b2c6aa3-4330-4f54-8526-458006d1bfef,681869.0,shawndubin,Dubin,Right,Shawn Dubin,7.0,5.16,9.0,96.0,110.0,101.0,0.805,11.0,3.0,12.0,1.0,1.1,0.29600000000000004,0.37,0.037000000000000005,0.519,0.395,88.4,108.0,104.0,115.0,112.0,97.0,102.0,106.0,91.0,96.0,129.0,90.0,102.0,0.442,0.09300000000000001,0.16899999999999998,0.151,-2.7,2.04,-3.74,1.44,95.2,84.5,81.8,0.375,,0.25,108.0,104.0,99.0,0.145,2.12,90.1,0.2,0.25,0.5,,,,,,,,,,,,,,
4,2023-07-02,717520,Single,single,False,608369,681869,Corey Seager,Shawn Dubin,0,0,0,f2d64cb3-3dab-4f4b-b726-34b2a1444c2e,681869.0,shawndubin,Dubin,Right,Shawn Dubin,7.0,5.16,9.0,96.0,110.0,101.0,0.805,11.0,3.0,12.0,1.0,1.1,0.29600000000000004,0.37,0.037000000000000005,0.519,0.395,88.4,108.0,104.0,115.0,112.0,97.0,102.0,106.0,91.0,96.0,129.0,90.0,102.0,0.442,0.09300000000000001,0.16899999999999998,0.151,-2.7,2.04,-3.74,1.44,95.2,84.5,81.8,0.375,,0.25,108.0,104.0,99.0,0.145,2.12,90.1,0.2,0.25,0.5,,,,,,,,,,,,,,
5,2023-07-02,717520,Double,double,False,663993,681869,Nathaniel Lowe,Shawn Dubin,0,0,1,4a64486d-04f6-4e59-84f2-ba33db371490,681869.0,shawndubin,Dubin,Right,Shawn Dubin,7.0,5.16,9.0,96.0,110.0,101.0,0.805,11.0,3.0,12.0,1.0,1.1,0.29600000000000004,0.37,0.037000000000000005,0.519,0.395,88.4,108.0,104.0,115.0,112.0,97.0,102.0,106.0,91.0,96.0,129.0,90.0,102.0,0.442,0.09300000000000001,0.16899999999999998,0.151,-2.7,2.04,-3.74,1.44,95.2,84.5,81.8,0.375,,0.25,108.0,104.0,99.0,0.145,2.12,90.1,0.2,0.25,0.5,,,,,,,,,,,,,,
6,2023-07-02,717520,Sac Fly,sac_fly,True,666969,681869,Adolis García,Shawn Dubin,0,0,1,7f6795ca-7e24-4142-a81d-2c304b0b125d,681869.0,shawndubin,Dubin,Right,Shawn Dubin,7.0,5.16,9.0,96.0,110.0,101.0,0.805,11.0,3.0,12.0,1.0,1.1,0.29600000000000004,0.37,0.037000000000000005,0.519,0.395,88.4,108.0,104.0,115.0,112.0,97.0,102.0,106.0,91.0,96.0,129.0,90.0,102.0,0.442,0.09300000000000001,0.16899999999999998,0.151,-2.7,2.04,-3.74,1.44,95.2,84.5,81.8,0.375,,0.25,108.0,104.0,99.0,0.145,2.12,90.1,0.2,0.25,0.5,,,,,,,,,,,,,,
7,2023-07-02,717520,Groundout,field_out,True,673962,681869,Josh Jung,Shawn Dubin,0,0,0,c70a78df-a9a6-4614-af0b-044d7712f248,681869.0,shawndubin,Dubin,Right,Shawn Dubin,7.0,5.16,9.0,96.0,110.0,101.0,0.805,11.0,3.0,12.0,1.0,1.1,0.29600000000000004,0.37,0.037000000000000005,0.519,0.395,88.4,108.0,104.0,115.0,112.0,97.0,102.0,106.0,91.0,96.0,129.0,90.0,102.0,0.442,0.09300000000000001,0.16899999999999998,0.151,-2.7,2.04,-3.74,1.44,95.2,84.5,81.8,0.375,,0.25,108.0,104.0,99.0,0.145,2.12,90.1,0.2,0.25,0.5,,,,,,,,,,,,,,
8,2023-07-02,717520,Double,double,False,547989,571760,José Abreu,Andrew Heaney,0,0,0,7e17f4a4-3d8f-4512-ada4-5309bda06949,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-02,717520,Groundout,field_out,True,643289,571760,Mauricio Dubón,Andrew Heaney,1,0,0,27169066-45f9-44a7-bf3f-fc2d3535b31b,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,
