,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FC_ba,SI_ba,FF_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-07,717859,Groundout,field_out,True,668904,542888,Royce Lewis,Shawn Armstrong,0,0,0,6fbcd202-e4a4-4df2-a651-d2d5d5ac2fc6,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-07,717859,Home Run,home_run,False,670623,641154,Isaac Paredes,Pablo López,0,0,0,4476035e-0016-430b-a1f0-70e0d0a5fb38,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
12,2023-06-07,717859,Strikeout,strikeout,True,670764,641154,Taylor Walls,Pablo López,0,0,0,33bccdd8-7fe0-4838-b513-fad291ae98dc,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
13,2023-06-07,717859,Strikeout,strikeout,True,642350,641154,Jose Siri,Pablo López,0,0,0,e420c9fa-7689-4ad9-9eb8-e8393c1a2317,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
14,2023-06-07,717859,Pop Out,field_out,True,622534,641154,Manuel Margot,Pablo López,0,0,0,370f1c8c-63d5-4829-9b71-9c6e8edbf851,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
15,2023-06-07,717859,Lineout,field_out,True,650489,681867,Willi Castro,Cooper Criswell,0,0,0,67c96226-58ed-49d6-b397-f1a0f8218b76,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
16,2023-06-07,717859,Single,single,False,680777,681867,Ryan Jeffers,Cooper Criswell,1,0,0,20226f06-1cdb-4c34-961f-6d0fbc44bb3f,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
17,2023-06-07,717859,Walk,walk,False,593871,681867,Jorge Polanco,Cooper Criswell,1,0,1,4e1e7371-f4ee-46b7-ba12-f3986371175e,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
18,2023-06-07,717859,Flyout,field_out,True,666135,681867,Alex Kirilloff,Cooper Criswell,0,0,0,46553800-2570-40f2-9444-dfaa0c6ab478,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
19,2023-06-07,717859,Strikeout,strikeout,True,621043,681867,Carlos Correa,Cooper Criswell,0,0,0,3fa139f9-a49d-4ca0-9e64-e02f8d4529ad,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
20,2023-06-07,717859,Groundout,field_out,True,642336,641154,Francisco Mejía,Pablo López,1,0,0,2765834a-a3ac-4caf-acc7-73dd052c759d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
21,2023-06-07,717859,Single,single,False,666139,641154,Josh Lowe,Pablo López,1,1,0,0e95883e-6ab0-4c84-ba85-21e762b0a5ec,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
22,2023-06-07,717859,Single,single,False,677551,641154,Wander Franco,Pablo López,0,0,1,b1f5a4fa-cf7d-4af5-a8ad-5c75b1fbf322,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
23,2023-06-07,717859,Strikeout,strikeout,True,668227,641154,Randy Arozarena,Pablo López,0,0,1,60139461-2e02-455d-b862-d8031dedf0a3,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
24,2023-06-07,717859,Strikeout,strikeout,True,663616,681867,Trevor Larnach,Cooper Criswell,0,0,0,cbe51d3e-54ac-445a-9e31-f8e286320396,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
25,2023-06-07,717859,Groundout,field_out,True,456781,681867,Donovan Solano,Cooper Criswell,0,0,0,02ddcec2-a91c-44db-82fa-716f4661cda7,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
26,2023-06-07,717859,Flyout,field_out,True,596146,681867,Max Kepler,Cooper Criswell,1,1,0,ff4c86a5-ed4e-4cd6-be01-c2788764205a,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
27,2023-06-07,717859,Groundout,field_out,True,670042,641154,Luke Raley,Pablo López,1,1,0,fc270dca-7da1-4e64-895b-2fd64f3776f7,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
28,2023-06-07,717859,Walk,walk,False,670623,641154,Isaac Paredes,Pablo López,1,0,0,b8daba5c-135b-4064-9124-0783c5b79d27,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
29,2023-06-07,717859,Flyout,field_out,True,670764,641154,Taylor Walls,Pablo López,0,0,0,65125d78-6975-4a51-bc3b-5ffea8e7edbb,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
30,2023-06-07,717859,Groundout,field_out,True,642350,641154,Jose Siri,Pablo López,0,0,0,a2114ab7-eef2-40b8-b4d3-b29098abdbc5,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
31,2023-06-07,717859,Strikeout,strikeout,True,668904,681867,Royce Lewis,Cooper Criswell,0,0,0,8a0e4068-5d6c-441e-a838-b0958164b98d,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
32,2023-06-07,717859,Flyout,field_out,True,650489,681867,Willi Castro,Cooper Criswell,0,0,0,ef0006e5-c712-4912-9538-bb317435ba4b,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
33,2023-06-07,717859,Walk,walk,False,680777,681867,Ryan Jeffers,Cooper Criswell,1,0,0,b6a9c714-5e19-4a0d-99a2-d0e72e339bdf,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
34,2023-06-07,717859,Lineout,field_out,True,593871,681867,Jorge Polanco,Cooper Criswell,1,0,0,c55f1c70-cac5-46ed-8a3a-c15952780cb6,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,,,,75.0,101.0,99.0,120.0,107.0,109.0,92.0,96.0,94.0,0.341,,0.179,0.35,,-0.62,-2.1,1.05,,84.0,88.4,77.3,0.292,0.372,,0.125,83.5,83.0,103.0,102.0,,,,,0.13,,-3.85,,0.381,0.205,,,,,,,,
35,2023-06-07,717859,Strikeout,strikeout,True,622534,641154,Manuel Margot,Pablo López,0,0,0,c1e9bece-8878-4e89-a078-9f7fe9efbad5,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
36,2023-06-07,717859,Single,single,False,642336,641154,Francisco Mejía,Pablo López,1,0,0,d5899af0-9de9-4477-96d4-398abf1a7057,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
37,2023-06-07,717859,Strikeout,strikeout,True,666139,641154,Josh Lowe,Pablo López,0,0,0,15608e6a-2baf-44d2-b648-706054ea2723,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.1,,2.08,1.34,94.9,,94.5,84.4,,0.278,0.268,,88.4,90.0,108.0,109.0,93.0,110.0,114.0,0.125,0.21100000000000002,0.25,-0.17,82.5,0.257,0.173,0.202,,,,,,,
