,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,ST_ba,FF_ba,FC_ba,FS_ba,SI_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,SL_ba,CH_ba
0,2023-04-21,718485,Strikeout,strikeout,True,677951,660271,Bobby Witt Jr.,Shohei Ohtani,0,0,0,884074c6-a318-475b-85f4-e2860d852413,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
1,2023-04-21,718485,Strikeout,strikeout,True,669004,660271,MJ Melendez,Shohei Ohtani,0,0,0,c3d504b5-2582-40ec-a37f-9d720deb545e,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
2,2023-04-21,718485,Strikeout,strikeout,True,686469,660271,Vinnie Pasquantino,Shohei Ohtani,0,0,0,606b9d5a-b975-458d-8414-25f80c387494,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
3,2023-04-21,718485,Groundout,field_out,True,621493,664199,Taylor Ward,Taylor Clarke,0,0,0,548e769a-573f-4640-99a3-c94c0cf804e8,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,,,,0.29,,,0.556,,-2.29,,,,-0.31,,94.8,,,,87.0,,0.298,0.354,,,,,89.1,88.0,100.0,101.0,0.154,-2.88,0.242,0.387
4,2023-04-21,718485,Strikeout,strikeout,True,660271,664199,Shohei Ohtani,Taylor Clarke,0,0,0,adf2b165-0dae-466c-9354-78299caea6ce,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,,,,0.29,,,0.556,,-2.29,,,,-0.31,,94.8,,,,87.0,,0.298,0.354,,,,,89.1,88.0,100.0,101.0,0.154,-2.88,0.242,0.387
5,2023-04-21,718485,Lineout,field_out,True,543685,664199,Anthony Rendon,Taylor Clarke,1,0,0,18d61dff-9047-421b-8478-5a45f710a323,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,,,,0.29,,,0.556,,-2.29,,,,-0.31,,94.8,,,,87.0,,0.298,0.354,,,,,89.1,88.0,100.0,101.0,0.154,-2.88,0.242,0.387
6,2023-04-21,718485,Groundout,field_out,True,521692,660271,Salvador Perez,Shohei Ohtani,0,0,0,a53f1b8a-4260-44e9-a737-631d7fae180f,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
7,2023-04-21,718485,Flyout,field_out,True,686681,660271,Michael Massey,Shohei Ohtani,0,0,0,be97f0e7-5d6e-4e63-90c9-d71394e7539e,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
8,2023-04-21,718485,Strikeout,strikeout,True,664728,660271,Kyle Isbel,Shohei Ohtani,0,0,0,217a96e4-dfbd-422b-b250-9a6095e72e44,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
9,2023-04-21,718485,Groundout,field_out,True,592669,664199,Hunter Renfroe,Taylor Clarke,1,0,0,80ed58e3-a171-473a-9e45-279766ae8a55,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,,,,0.29,,,0.556,,-2.29,,,,-0.31,,94.8,,,,87.0,,0.298,0.354,,,,,89.1,88.0,100.0,101.0,0.154,-2.88,0.242,0.387
10,2023-04-21,718485,Lineout,field_out,True,592273,664199,Brandon Drury,Taylor Clarke,0,0,0,fe11ebe7-163c-4aae-8eda-ae2435e2a607,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,,,,0.29,,,0.556,,-2.29,,,,-0.31,,94.8,,,,87.0,,0.298,0.354,,,,,89.1,88.0,100.0,101.0,0.154,-2.88,0.242,0.387
11,2023-04-21,718485,Flyout,field_out,True,570482,664199,Gio Urshela,Taylor Clarke,1,0,0,1e63a473-6431-4bfa-936a-b8957064d7b2,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,,,,0.29,,,0.556,,-2.29,,,,-0.31,,94.8,,,,87.0,,0.298,0.354,,,,,89.1,88.0,100.0,101.0,0.154,-2.88,0.242,0.387
12,2023-04-21,718485,Single,single,False,658668,660271,Edward Olivares,Shohei Ohtani,0,0,0,67acbfbd-b948-41fa-a2da-94f1d03b9363,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
13,2023-04-21,718485,Grounded Into DP,grounded_into_double_play,True,670032,660271,Nicky Lopez,Shohei Ohtani,1,0,1,5892ef48-6e62-46c7-b728-12646f6f801e,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
14,2023-04-21,718485,Pop Out,field_out,True,598265,660271,Jackie Bradley Jr.,Shohei Ohtani,1,0,0,33493335-7183-4374-b2ef-11c5135bce6c,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.146,0.164,0.31,0.179,0.273,0.111,,,,,,,,
15,2023-04-21,718485,Groundout,field_out,True,650859,642232,Luis Rengifo,Ryan Yarbrough,1,1,0,bd2741dd-4ce4-4093-9708-5ae183dd0e5d,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,102.0,98.0,108.0,,,,76.0,108.0,89.0,,,,77.0,106.0,93.0,,,,0.002,0.308,0.248,,,0.26,0.59,1.48,,1.21,,-0.24,87.0,84.2,,88.2,,71.9,,0.283,0.289,,,0.208,78.5,61.0,105.0,94.0,0.182,-2.4,,0.329
