,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,FC_ba,SI_ba,FS_ba,ST_ba
0,2023-07-30,717204,Flyout,field_out,True,680757,656629,Steven Kwan,Michael Kopech,1,0,0,041f991d-1f02-41dd-a870-9caf2287ef05,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-30,717204,Flyout,field_out,True,665926,656629,Andrés Giménez,Michael Kopech,0,0,0,46bdd87f-24ff-4197-b8e7-58ed986e242a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-30,717204,Walk,walk,False,608070,656629,José Ramírez,Michael Kopech,1,0,0,745fc9c1-ef8f-4d91-aa84-e1d30a3d9af4,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-30,717204,Single,single,False,647304,656629,Josh Naylor,Michael Kopech,0,0,1,6817ea79-02fc-4c25-978b-23f6ce6af80d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-30,717204,Flyout,field_out,True,605137,656629,Josh Bell,Michael Kopech,0,0,0,f280fd7a-e1c0-4d76-80ad-773979bb2b8e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-30,717204,Strikeout,strikeout,True,641313,650644,Tim Anderson,Aaron Civale,0,0,0,614a0a79-8271-415d-b58c-a4cef5090dd6,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
6,2023-07-30,717204,Lineout,field_out,True,660162,650644,Yoán Moncada,Aaron Civale,0,0,0,70dd1da9-dcea-4044-949d-1b09b3ab3564,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
7,2023-07-30,717204,Groundout,field_out,True,673357,650644,Luis Robert Jr.,Aaron Civale,0,0,0,43e64873-7bb8-40e3-9362-b8b110af6627,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
8,2023-07-30,717204,Walk,walk,False,660757,656629,Oscar Gonzalez,Michael Kopech,1,0,0,196833ef-7e44-41e8-907d-ac9be0a9ba1a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-30,717204,Flyout,field_out,True,686823,656629,Will Brennan,Michael Kopech,0,0,0,77f67a6d-8309-473d-8bae-b923a23fc6ee,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
10,2023-07-30,717204,Lineout,field_out,True,672356,656629,Gabriel Arias,Michael Kopech,1,0,0,a9337912-0dd1-4d73-8b96-69b62251d21c,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-30,717204,Walk,walk,False,595956,656629,Cam Gallagher,Michael Kopech,0,0,1,6790aaf6-d218-4149-b0b6-b4c7af370f1a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-30,717204,Walk,walk,False,680757,656629,Steven Kwan,Michael Kopech,1,0,1,85d0cd66-a07b-4a72-84ae-a5bf97c71fa2,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-30,717204,Walk,walk,False,665926,656629,Andrés Giménez,Michael Kopech,0,0,1,b6d9fb05-696b-409b-95f1-dcb240680769,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-30,717204,Strikeout,strikeout,True,608070,656629,José Ramírez,Michael Kopech,0,0,0,86b8827c-aead-404c-9ef7-2389e7fd8179,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-30,717204,Strikeout,strikeout,True,683734,650644,Andrew Vaughn,Aaron Civale,0,0,0,441f2993-d8a7-45df-9456-71d0f8461c39,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
16,2023-07-30,717204,Lineout,field_out,True,643217,650644,Andrew Benintendi,Aaron Civale,1,1,0,2e7711bc-2a87-4e68-bf51-128e390da150,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
17,2023-07-30,717204,Walk,walk,False,669394,650644,Jake Burger,Aaron Civale,1,0,0,71e4714a-a61f-4fe5-9a63-1d28bd6d21d9,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
18,2023-07-30,717204,Groundout,field_out,True,693049,650644,Oscar Colás,Aaron Civale,0,0,0,5e712537-f3c8-4f8d-82a7-31308710be89,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
19,2023-07-30,717204,Flyout,field_out,True,647304,656629,Josh Naylor,Michael Kopech,0,0,0,b22edb76-829a-47fe-941f-7656155e975b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-30,717204,Groundout,field_out,True,605137,656629,Josh Bell,Michael Kopech,0,0,0,3f664457-e7f6-4dc8-b88e-2a6a7b6f23af,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-30,717204,Flyout,field_out,True,660757,656629,Oscar Gonzalez,Michael Kopech,0,0,0,0d97c77e-2114-4c20-b8bc-41d8eeba7fcf,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-30,717204,Flyout,field_out,True,462101,650644,Elvis Andrus,Aaron Civale,0,0,0,3e27a1df-3e59-4314-951e-4214ccf69937,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
23,2023-07-30,717204,Flyout,field_out,True,664874,650644,Seby Zavala,Aaron Civale,0,0,0,70b29873-55fc-42a3-8bb3-66fa8364be87,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
