,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,FF_ba,CU_ba,FC_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-13,717012,Strikeout,strikeout,True,666624,547943,Christopher Morel,Hyun Jin Ryu,0,0,0,cdb503ae-d185-4ce2-ae48-64d6a3f8279b,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,,,,,,,,
1,2023-08-13,717012,Walk,walk,False,663538,547943,Nico Hoerner,Hyun Jin Ryu,1,0,0,84e81056-14a3-415d-ac8d-f90af01f078b,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,,,,,,,,
2,2023-08-13,717012,Field Error,field_error,False,664023,547943,Ian Happ,Hyun Jin Ryu,1,0,1,da5f43c3-a4c2-4411-b754-d9802a1dd059,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,,,,,,,,
3,2023-08-13,717012,Lineout,field_out,True,641355,547943,Cody Bellinger,Hyun Jin Ryu,1,1,0,70a1e569-53b0-43e9-908d-6e7c55225b15,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,,,,,,,,
4,2023-08-13,717012,Double,double,False,621020,547943,Dansby Swanson,Hyun Jin Ryu,1,1,1,c556a6a7-9e7b-44b7-9996-e0f049dbd027,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,,,,,,,,
5,2023-08-13,717012,Flyout,field_out,True,673548,547943,Seiya Suzuki,Hyun Jin Ryu,1,0,0,600074db-6890-4085-a677-e92609d98c99,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,,,,,,,,
6,2023-08-13,717012,Flyout,field_out,True,593160,592791,Whit Merrifield,Jameson Taillon,0,0,0,cbe988c3-2af4-44b6-8846-74d6ff2064f0,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.342,0.222,0.149,0.031,-0.69,-0.32,0.9,-0.12,-0.22,93.7,88.6,93.9,80.5,0.28,0.261,0.198,0.311,0.296,117.0,113.0,122.0,0.154,0.75,80.9,0.233,,,,,,,,,,,,,,
7,2023-08-13,717012,Walk,walk,False,474832,592791,Brandon Belt,Jameson Taillon,0,0,0,0d817d84-16fc-41f4-9e0e-4855e3998922,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.342,0.222,0.149,0.031,-0.69,-0.32,0.9,-0.12,-0.22,93.7,88.6,93.9,80.5,0.28,0.261,0.198,0.311,0.296,117.0,113.0,122.0,0.154,0.75,80.9,0.233,,,,,,,,,,,,,,
8,2023-08-13,717012,Forceout,force_out,True,665489,592791,Vladimir Guerrero Jr.,Jameson Taillon,0,0,1,45e329e3-16e8-454b-9f97-b9383a779179,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.342,0.222,0.149,0.031,-0.69,-0.32,0.9,-0.12,-0.22,93.7,88.6,93.9,80.5,0.28,0.261,0.198,0.311,0.296,117.0,113.0,122.0,0.154,0.75,80.9,0.233,,,,,,,,,,,,,,
9,2023-08-13,717012,Strikeout,strikeout,True,543807,592791,George Springer,Jameson Taillon,0,0,0,d7f9f39b-13a5-4dee-b350-2df3cffb0aa7,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.342,0.222,0.149,0.031,-0.69,-0.32,0.9,-0.12,-0.22,93.7,88.6,93.9,80.5,0.28,0.261,0.198,0.311,0.296,117.0,113.0,122.0,0.154,0.75,80.9,0.233,,,,,,,,,,,,,,
