,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,CU_ba,FC_ba,SI_ba,ST_ba
0,2023-08-20,716924,Groundout,field_out,True,593160,668881,Whit Merrifield,Hunter Greene,1,0,0,436524f4-b9d8-45c6-afa8-69bd9e6094e3,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-20,716924,Triple,triple,False,666182,668881,Bo Bichette,Hunter Greene,0,0,0,869471ba-417a-4c5d-8b68-6f2202bb7a03,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-20,716924,Fielders Choice,fielders_choice,False,474832,668881,Brandon Belt,Hunter Greene,1,1,1,dce6c01c-2957-400c-93a8-10a29a3326e6,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-20,716924,Flyout,field_out,True,665489,668881,Vladimir Guerrero Jr.,Hunter Greene,0,0,0,69e7de83-1182-4080-a553-782247a827ed,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-20,716924,Fielders Choice,fielders_choice,False,543807,668881,George Springer,Hunter Greene,0,0,1,cb09d9d1-d108-4f42-b314-f336407d51d4,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-20,716924,Strikeout,strikeout,True,662139,668881,Daulton Varsho,Hunter Greene,0,0,0,b1717bfb-737d-498f-acba-13ea1827b152,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
6,2023-08-20,716924,Groundout,field_out,True,656413,547943,Stuart Fairchild,Hyun Jin Ryu,0,0,0,fce3573e-55e1-443b-9834-b412a7c081a7,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
7,2023-08-20,716924,Strikeout,strikeout,True,680574,547943,Matt McLain,Hyun Jin Ryu,0,0,0,559c72de-e57c-4db0-b51f-b4431ff1c599,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
8,2023-08-20,716924,Groundout,field_out,True,682829,547943,Elly De La Cruz,Hyun Jin Ryu,0,0,0,5531a94a-a6bd-43d2-a2bb-e93e05fff839,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
9,2023-08-20,716924,Strikeout,strikeout,True,656305,668881,Matt Chapman,Hunter Greene,0,0,0,bc8cd1b0-cd45-4180-ab07-40cae4b68edd,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
10,2023-08-20,716924,Double,double,False,643376,668881,Danny Jansen,Hunter Greene,0,0,0,5517cd88-897f-4a94-a8b5-1f48a2308a26,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-20,716924,Home Run,home_run,False,595281,668881,Kevin Kiermaier,Hunter Greene,1,0,1,6a0488e6-1933-4f48-81a5-aae1a5ceceb1,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-20,716924,Double,double,False,593160,668881,Whit Merrifield,Hunter Greene,0,0,0,3f5c1254-a174-4fe5-8884-1ded14d7808d,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-20,716924,Strikeout,strikeout,True,666182,668881,Bo Bichette,Hunter Greene,0,0,0,ae691298-9912-4be8-8d25-6398106ba5f0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-20,716924,Home Run,home_run,False,474832,668881,Brandon Belt,Hunter Greene,0,0,1,5b0574a1-231b-411c-9ba7-bfd8247f04a9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-20,716924,Single,single,False,665489,668881,Vladimir Guerrero Jr.,Hunter Greene,1,0,0,e842c9c2-73b8-43c6-8a6f-0eee813b41ba,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-20,716924,Double,double,False,543807,668881,George Springer,Hunter Greene,0,0,1,e7e1b6ef-c014-4131-994b-45f607ae7da8,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-20,716924,Walk,walk,False,662139,668881,Daulton Varsho,Hunter Greene,1,0,0,bd89fbad-f8ce-455d-a09d-41cd88a402cf,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-20,716924,Groundout,field_out,True,656305,668881,Matt Chapman,Hunter Greene,0,0,0,fb5b9b4c-0fdc-4f06-bae8-1706b205a3e4,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-20,716924,Single,single,False,668715,547943,Spencer Steer,Hyun Jin Ryu,1,0,0,e3f49289-32dd-4b53-8e37-1c077a721c22,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
20,2023-08-20,716924,Strikeout,strikeout,True,458015,547943,Joey Votto,Hyun Jin Ryu,0,0,0,18d40fb6-ad2f-4071-8670-61fa4b9ce1e5,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
21,2023-08-20,716924,Single,single,False,687952,547943,Christian Encarnacion-Strand,Hyun Jin Ryu,0,0,1,89ea13f7-1f6d-4a86-a0da-b47f32bd56b5,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
22,2023-08-20,716924,Flyout,field_out,True,682622,547943,Noelvi Marte,Hyun Jin Ryu,1,1,1,3d2cc848-ae90-4554-909c-a5d627c67f10,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
23,2023-08-20,716924,Field Error,field_error,False,670770,547943,TJ Friedl,Hyun Jin Ryu,1,0,0,d00b92fc-a2c9-469f-b238-5c3f6b229b4a,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
24,2023-08-20,716924,Lineout,field_out,True,571912,547943,Luke Maile,Hyun Jin Ryu,0,0,0,98b07406-d146-4b0e-9940-4adfaf228577,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.317,,0.228,-0.51,,-2.1,88.6,,0.265,,0.276,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.18899999999999997,0.171,1.27,3.34,-1.45,85.1,87.7,68.9,0.286,0.238,0.133,
25,2023-08-20,716924,Flyout,field_out,True,643376,668881,Danny Jansen,Hunter Greene,1,0,0,55e8f036-3799-4442-9b5e-1d0c40dba1d9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-20,716924,Strikeout,strikeout,True,595281,668881,Kevin Kiermaier,Hunter Greene,0,0,0,7753e643-2a5a-43c9-a3e8-0053a402c7ae,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-20,716924,Groundout,field_out,True,593160,668881,Whit Merrifield,Hunter Greene,0,0,0,e6711d3c-6c5f-4e5a-93d7-bd15f8ae9539,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
