,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SL_ba,FF_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-07,717855,Flyout,field_out,True,663538,642545,Nico Hoerner,Jaime Barria,1,0,0,e7688301-d086-4ed9-8c72-38e2260d69ee,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.242,0.362,0.227,0.389,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-07,717855,Pop Out,field_out,True,621020,642545,Dansby Swanson,Jaime Barria,0,0,0,72e216f9-6dbf-4f13-8809-316da59ffd7d,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.242,0.362,0.227,0.389,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-07,717855,Walk,walk,False,664023,642545,Ian Happ,Jaime Barria,1,0,0,0b9aa501-c6dc-4d28-8def-48ae31f11826,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.242,0.362,0.227,0.389,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-07,717855,Forceout,force_out,True,673548,642545,Seiya Suzuki,Jaime Barria,0,0,1,1bfc3781-3827-4ee8-96f4-7dbd60892a2f,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.242,0.362,0.227,0.389,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-07,717855,Strikeout,strikeout,True,666160,592791,Mickey Moniak,Jameson Taillon,0,0,0,e63b6d37-3be7-4ab0-bc07-f2bb063da71f,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,93.9,80.9,,0.261,0.28,0.296,109.0,111.0,113.0,101.0,102.0,99.0,0.222,0.149,-0.32,-0.12,88.6,80.5,0.311,0.233,0.198,,,,,,,
5,2023-06-07,717855,Double,double,False,660271,592791,Shohei Ohtani,Jameson Taillon,0,0,0,cbd0cee9-20b1-405d-992e-402f25a95bf5,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,93.9,80.9,,0.261,0.28,0.296,109.0,111.0,113.0,101.0,102.0,99.0,0.222,0.149,-0.32,-0.12,88.6,80.5,0.311,0.233,0.198,,,,,,,
6,2023-06-07,717855,Groundout,field_out,True,545361,592791,Mike Trout,Jameson Taillon,0,0,0,7dcd8218-84c9-42ae-b122-cbc40b1ac74d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,93.9,80.9,,0.261,0.28,0.296,109.0,111.0,113.0,101.0,102.0,99.0,0.222,0.149,-0.32,-0.12,88.6,80.5,0.311,0.233,0.198,,,,,,,
7,2023-06-07,717855,Lineout,field_out,True,543685,592791,Anthony Rendon,Jameson Taillon,1,0,0,333ccdc1-2536-428b-a503-25195fd3d657,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,93.9,80.9,,0.261,0.28,0.296,109.0,111.0,113.0,101.0,102.0,99.0,0.222,0.149,-0.32,-0.12,88.6,80.5,0.311,0.233,0.198,,,,,,,
8,2023-06-07,717855,Groundout,field_out,True,643565,642545,Mike Tauchman,Jaime Barria,1,0,0,39c53ee2-3604-49d7-8c85-703e8ff983d2,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.242,0.362,0.227,0.389,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-07,717855,Groundout,field_out,True,641820,642545,Trey Mancini,Jaime Barria,1,0,0,586be52e-075d-4fa1-b546-43f4779c236a,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.242,0.362,0.227,0.389,,,,,,,,,,,,,,,,,,,,,,
