,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,FF_ba,CU_ba,CH_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FS_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,vKN (sc),KN%,wKN/C
10,2023-04-18,718526,Pop Out,field_out,True,622534,666157,Manuel Margot,Nick Lodolo,0,0,0,ad95c960-fd30-4897-8175-3c953a303b09,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-18,718526,Single,single,False,642336,666157,Francisco Mejía,Nick Lodolo,1,0,0,0bd9977f-86fe-4ad1-b43e-b495a0c5244b,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-18,718526,Hit By Pitch,hit_by_pitch,False,660644,666157,Vidal Bruján,Nick Lodolo,0,0,1,2f39f492-cdc3-45cb-bcad-364b3d44ce47,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-18,718526,Home Run,home_run,False,650490,666157,Yandy Díaz,Nick Lodolo,0,0,1,b8b8a72f-8feb-4801-8fb4-b2f2548d3b30,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-18,718526,Single,single,False,677551,666157,Wander Franco,Nick Lodolo,0,0,0,d675a759-2f1e-40ec-b6e9-6abd1c45e3d6,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-18,718526,Strikeout,strikeout,True,670623,666157,Isaac Paredes,Nick Lodolo,0,0,0,2a1360fa-3788-4f81-851c-0ca700f62bb6,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-18,718526,Single,single,False,571976,671737,Wil Myers,Taj Bradley,0,0,0,11f6c2b5-87fa-4df5-9c4c-ebafa30e5cc8,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
17,2023-04-18,718526,Strikeout,strikeout,True,621028,671737,Kevin Newman,Taj Bradley,0,0,0,2a6b998e-5b6f-461d-a4a1-f0e229f6b955,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
18,2023-04-18,718526,Lineout,field_out,True,613564,671737,Jason Vosler,Taj Bradley,1,1,0,396b8136-c593-498b-b40a-cd9015151209,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
19,2023-04-18,718526,Strikeout,strikeout,True,669222,671737,Nick Senzel,Taj Bradley,0,0,0,4a0de063-d4b9-4cca-85f0-d35b1ba6f1cc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
20,2023-04-18,718526,Single,single,False,668227,666157,Randy Arozarena,Nick Lodolo,0,0,0,bf2ad2d5-b238-470a-9d5d-9db72222b438,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-18,718526,Single,single,False,623912,666157,Harold Ramírez,Nick Lodolo,0,0,1,183b80ae-15fa-40cf-af8f-2e363de91ea7,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-18,718526,Triple,triple,False,670764,666157,Taylor Walls,Nick Lodolo,0,0,1,db2bb99c-54ed-40fe-b6b4-81a2e7dea910,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-18,718526,Sac Fly,sac_fly,True,622534,666157,Manuel Margot,Nick Lodolo,0,0,1,0b5c04d8-1306-4221-a3fd-fff516985c61,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-18,718526,Single,single,False,642336,666157,Francisco Mejía,Nick Lodolo,0,0,0,244a9c3c-81c7-4310-9d2c-e53b0b270635,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-18,718526,Flyout,field_out,True,660644,666157,Vidal Bruján,Nick Lodolo,1,0,0,5e3ddc2b-3ace-4a0f-a174-8231ba0f37cb,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-04-18,718526,Forceout,force_out,True,650490,666157,Yandy Díaz,Nick Lodolo,0,0,1,4d208266-4189-42e1-89a1-d3f20f4c3a48,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-04-18,718526,Pop Out,field_out,True,592200,671737,Curt Casali,Taj Bradley,0,0,0,93ab68d6-e241-4415-8058-5e01178f8c5c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
28,2023-04-18,718526,Strikeout,strikeout,True,663697,671737,Jonathan India,Taj Bradley,0,0,0,f87ccb2f-c101-44ba-82be-fcd7bbc009f1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
29,2023-04-18,718526,Walk,walk,False,670770,671737,TJ Friedl,Taj Bradley,0,0,0,8e54f460-59f7-4d62-97ea-9df6d003e086,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
30,2023-04-18,718526,Strikeout,strikeout,True,641584,671737,Jake Fraley,Taj Bradley,0,0,0,cc23143d-3f4a-46a2-ae73-e54ba4ea4d33,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
31,2023-04-18,718526,Hit By Pitch,hit_by_pitch,False,677551,666157,Wander Franco,Nick Lodolo,0,0,0,5db198fa-b6fc-44dc-9331-9f97b0035798,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-04-18,718526,Flyout,field_out,True,670623,666157,Isaac Paredes,Nick Lodolo,0,0,1,d3d98114-05bb-4ad4-8c87-2122e2062250,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-04-18,718526,Home Run,home_run,False,668227,666157,Randy Arozarena,Nick Lodolo,0,0,0,073555ec-ed4a-4107-9a3d-703d0588c01d,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-04-18,718526,Single,single,False,623912,666157,Harold Ramírez,Nick Lodolo,1,0,0,5d77a1aa-bcfd-4b9a-beeb-ef8494b7464e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-04-18,718526,Groundout,field_out,True,670764,666157,Taylor Walls,Nick Lodolo,1,1,0,7c922e0d-db2d-43b5-a26e-26def587e0a0,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-04-18,718526,Strikeout,strikeout,True,663886,671737,Tyler Stephenson,Taj Bradley,0,0,0,dbd156d6-34b0-4c3a-a476-4566cd2fcf06,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
37,2023-04-18,718526,Flyout,field_out,True,571976,671737,Wil Myers,Taj Bradley,0,0,0,33dab8ac-6d1d-42d2-9294-faa5452e0e15,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
38,2023-04-18,718526,Flyout,field_out,True,621028,671737,Kevin Newman,Taj Bradley,0,0,0,274eae26-f9b3-495a-a5e0-bbfe9c0f66bd,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.001,0.449,0.16699999999999998,,-0.8,0.0,0.04,,96.1,97.8,79.0,0.277,0.169,,,106.0,99.0,99.0,0.248,0.136,-1.32,0.62,88.9,89.3,0.312,0.19,,,,,,,,,,,,,,
