,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CH_ba,SI_ba,FF_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,SL_ba,FC_ba,ST_ba,EP%,wEP/C,vEP
0,2023-05-25,718024,Single,single,False,607043,543294,Brandon Nimmo,Kyle Hendricks,0,0,0,2ef11cc9-c518-45fa-99f2-257b67388201,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,
1,2023-05-25,718024,Lineout,field_out,True,596019,543294,Francisco Lindor,Kyle Hendricks,0,0,0,df33dbc5-5d92-4974-8924-53ee2b5800b4,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,
2,2023-05-25,718024,Walk,walk,False,643446,543294,Jeff McNeil,Kyle Hendricks,1,0,1,dd9122d1-9a36-4a62-bb99-c3eca5d8494c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,
3,2023-05-25,718024,Walk,walk,False,624413,543294,Pete Alonso,Kyle Hendricks,1,0,1,66ee3230-d870-46f1-b47b-ea4c060a4fa5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,
4,2023-05-25,718024,Sac Fly,sac_fly,True,683146,543294,Brett Baty,Kyle Hendricks,0,0,1,a296626c-e5a6-43ff-a674-1f75367d0835,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,
5,2023-05-25,718024,Forceout,force_out,True,516782,543294,Starling Marte,Kyle Hendricks,0,0,1,fda5b100-762f-4401-98e0-cf095ab91d02,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,
6,2023-05-25,718024,Groundout,field_out,True,663538,471911,Nico Hoerner,Carlos Carrasco,1,0,0,780baf12-ed87-4db3-8a00-0b561933f1a3,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,0.1,0.32299999999999995,0.091,0.299,-2.35,-3.88,-1.25,0.12,92.7,91.5,80.1,0.22,0.45,0.358,0.25,104.0,98.0,108.0,86.0,88.0,95.0,0.004,0.184,-9.5,-1.99,89.5,84.1,0.329,,,,,
7,2023-05-25,718024,Home Run,home_run,False,621020,471911,Dansby Swanson,Carlos Carrasco,1,1,0,7c529eec-ef78-446d-8ada-6ff7abfcd897,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,0.1,0.32299999999999995,0.091,0.299,-2.35,-3.88,-1.25,0.12,92.7,91.5,80.1,0.22,0.45,0.358,0.25,104.0,98.0,108.0,86.0,88.0,95.0,0.004,0.184,-9.5,-1.99,89.5,84.1,0.329,,,,,
8,2023-05-25,718024,Lineout,field_out,True,664023,471911,Ian Happ,Carlos Carrasco,1,0,0,43ee88c9-707d-427e-afa0-5aada8ada4f2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,0.1,0.32299999999999995,0.091,0.299,-2.35,-3.88,-1.25,0.12,92.7,91.5,80.1,0.22,0.45,0.358,0.25,104.0,98.0,108.0,86.0,88.0,95.0,0.004,0.184,-9.5,-1.99,89.5,84.1,0.329,,,,,
9,2023-05-25,718024,Single,single,False,673548,471911,Seiya Suzuki,Carlos Carrasco,0,0,0,dc112ca4-ee7e-492a-b537-0c75608c3347,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,0.1,0.32299999999999995,0.091,0.299,-2.35,-3.88,-1.25,0.12,92.7,91.5,80.1,0.22,0.45,0.358,0.25,104.0,98.0,108.0,86.0,88.0,95.0,0.004,0.184,-9.5,-1.99,89.5,84.1,0.329,,,,,
