,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,SI_ba,CH_ba,FF_ba,SL_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,CU_ba
10,2023-09-10,716652,Strikeout,strikeout,True,669720,678394,Austin Hays,Brayan Bello,0,0,1,855433d4-c6c6-49e6-b868-d812b424bb10,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
11,2023-09-10,716652,Single,single,False,543305,678394,Aaron Hicks,Brayan Bello,0,0,1,913fd640-dbc6-417f-83c3-6a3a530939b4,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
12,2023-09-10,716652,Triple,triple,False,624428,678394,Adam Frazier,Brayan Bello,0,0,1,14b310ff-c714-4cdf-90f3-6dd2e976b50c,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
13,2023-09-10,716652,Lineout,field_out,True,602104,678394,Ramón Urías,Brayan Bello,0,0,0,a7145e6e-237f-4b82-b249-b6a44fb737be,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
14,2023-09-10,716652,Flyout,field_out,True,668939,678394,Adley Rutschman,Brayan Bello,0,0,0,b26b50be-759a-4812-81e8-04c85eaf1482,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
15,2023-09-10,716652,Strikeout,strikeout,True,596115,680570,Trevor Story,Grayson Rodriguez,0,0,0,90c5798f-5d10-49f9-a01c-84be164e439b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
16,2023-09-10,716652,Single,single,False,677800,680570,Wilyer Abreu,Grayson Rodriguez,0,0,0,db9dd029-524a-47ba-85ed-c40604a6953b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
17,2023-09-10,716652,Hit By Pitch,hit_by_pitch,False,649966,680570,Luis Urías,Grayson Rodriguez,1,0,1,7a0282d7-823c-4f5a-a71a-96ba32ed5c7c,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
18,2023-09-10,716652,Strikeout,strikeout,True,624512,680570,Reese McGuire,Grayson Rodriguez,0,0,0,d2cc405f-254f-4d02-803a-3671d03d6abc,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
19,2023-09-10,716652,Strikeout,strikeout,True,678882,680570,Ceddanne Rafaela,Grayson Rodriguez,0,0,0,9b1fa13e-6b0c-4cbe-9cad-15b4cc968445,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
20,2023-09-10,716652,Single,single,False,683002,678394,Gunnar Henderson,Brayan Bello,0,0,0,073884e3-f4a7-4111-a9cb-13f80ec74f0b,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
21,2023-09-10,716652,Flyout,field_out,True,623993,678394,Anthony Santander,Brayan Bello,0,0,0,7bd7ec69-f203-4c4a-8310-3608458e161e,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
22,2023-09-10,716652,Grounded Into DP,grounded_into_double_play,True,656811,678394,Ryan O'Hearn,Brayan Bello,0,0,1,008f4f89-c3e9-4822-9cb4-8a84684b7f9a,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
23,2023-09-10,716652,Walk,walk,False,646240,680570,Rafael Devers,Grayson Rodriguez,1,0,0,1893f35a-188e-449d-b1a2-adec9e1dd533,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
24,2023-09-10,716652,Single,single,False,457759,680570,Justin Turner,Grayson Rodriguez,0,0,1,82f286ad-5209-4077-ba0f-17be097078c5,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
25,2023-09-10,716652,Pop Out,field_out,True,671213,680570,Triston Casas,Grayson Rodriguez,1,0,0,957da698-2961-4725-9634-df7dcac9bf0a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
26,2023-09-10,716652,Strikeout,strikeout,True,657077,680570,Alex Verdugo,Grayson Rodriguez,0,0,0,56e12c48-1ab4-4d38-9d48-abf9ef09bc82,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
27,2023-09-10,716652,Field Error,field_error,False,596115,680570,Trevor Story,Grayson Rodriguez,1,0,1,102f7a4a-4f66-4a08-820a-70fbc7d9abba,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
28,2023-09-10,716652,Groundout,field_out,True,677800,680570,Wilyer Abreu,Grayson Rodriguez,0,0,0,378f09e2-b7bc-4b83-9a50-2e4f2bd08de9,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
29,2023-09-10,716652,Groundout,field_out,True,656775,678394,Cedric Mullins,Brayan Bello,1,0,0,9fa53a43-cdf1-4450-94e1-895a65751249,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
30,2023-09-10,716652,Strikeout,strikeout,True,669720,678394,Austin Hays,Brayan Bello,0,0,0,27c0201c-d4b6-4107-825b-f74841b4f041,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
31,2023-09-10,716652,Groundout,field_out,True,543305,678394,Aaron Hicks,Brayan Bello,1,0,0,e59a896c-0c5e-48ee-85c2-15bab2668d03,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
32,2023-09-10,716652,Double,double,False,649966,680570,Luis Urías,Grayson Rodriguez,0,0,0,baeaa913-493e-40bd-ae33-f1fceeb54649,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
33,2023-09-10,716652,Triple,triple,False,624512,680570,Reese McGuire,Grayson Rodriguez,0,0,1,e19d434a-60c5-4f07-9a8e-07e2a9a9d9e1,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
34,2023-09-10,716652,Strikeout,strikeout,True,678882,680570,Ceddanne Rafaela,Grayson Rodriguez,0,0,0,e2ac82bb-af2b-409f-8ad8-9e8329aacc07,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
35,2023-09-10,716652,Single,single,False,646240,680570,Rafael Devers,Grayson Rodriguez,0,0,1,80896ae1-9c6d-4350-b4e1-82bf9ff703ec,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
36,2023-09-10,716652,Flyout,field_out,True,457759,680570,Justin Turner,Grayson Rodriguez,1,0,0,1cae69de-2570-4dba-804f-3660eae4a8e8,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,76.0,90.0,86.0,,0.496,0.052000000000000005,0.14800000000000002,0.22399999999999998,-0.83,-1.59,,1.92,1.7,97.4,90.0,,82.4,,0.201,0.342,,0.333,146.0,97.0,101.0,0.081,-0.49,79.9,0.153,0.176
