,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,CH_ba,SI_ba,FF_ba,ST_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-04-19,718504,Flyout,field_out,True,621493,666745,Taylor Ward,Jhony Brito,1,0,0,cf28c5af-53f8-465a-a8bd-666bbf82c09e,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,
1,2023-04-19,718504,Flyout,field_out,True,660271,666745,Shohei Ohtani,Jhony Brito,1,1,0,7c912d95-75f6-4daf-83e7-255f30d1d5d2,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,
2,2023-04-19,718504,Single,single,False,545361,666745,Mike Trout,Jhony Brito,1,1,0,ee16ac82-c797-4442-8f4a-1da23ef39b34,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,
3,2023-04-19,718504,Walk,walk,False,543685,666745,Anthony Rendon,Jhony Brito,1,0,1,452d6245-7104-446b-b329-5a1d4df26e60,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,
4,2023-04-19,718504,Flyout,field_out,True,592669,666745,Hunter Renfroe,Jhony Brito,0,0,0,fea77402-0a36-4377-abd1-938ffc244f8f,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,
5,2023-04-19,718504,Single,single,False,683011,656288,Anthony Volpe,Griffin Canning,0,0,0,3935bb16-03a8-4c80-b787-167ff8cf1a2b,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,,0.213,-0.21,-8.61,0.1,,1.6,94.7,95.0,88.4,,0.213,0.333,0.235,,0.271,91.0,98.0,103.0,0.134,-0.53,81.8,0.261,,,
6,2023-04-19,718504,Home Run,home_run,False,592450,656288,Aaron Judge,Griffin Canning,1,1,1,420061d1-67e9-4fd4-a233-5c8b0df443f3,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,,0.213,-0.21,-8.61,0.1,,1.6,94.7,95.0,88.4,,0.213,0.333,0.235,,0.271,91.0,98.0,103.0,0.134,-0.53,81.8,0.261,,,
7,2023-04-19,718504,Flyout,field_out,True,519203,656288,Anthony Rizzo,Griffin Canning,1,1,0,490e4872-8a06-412e-b806-282f5e0c237d,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,,0.213,-0.21,-8.61,0.1,,1.6,94.7,95.0,88.4,,0.213,0.333,0.235,,0.271,91.0,98.0,103.0,0.134,-0.53,81.8,0.261,,,
8,2023-04-19,718504,Flyout,field_out,True,650402,656288,Gleyber Torres,Griffin Canning,1,0,0,fc2d7139-eab2-472c-99e3-839c5145e47e,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,,0.213,-0.21,-8.61,0.1,,1.6,94.7,95.0,88.4,,0.213,0.333,0.235,,0.271,91.0,98.0,103.0,0.134,-0.53,81.8,0.261,,,
9,2023-04-19,718504,Groundout,field_out,True,518934,656288,DJ LeMahieu,Griffin Canning,0,0,0,3f6f25c9-8166-4802-8b74-edc36ba865c2,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,,0.213,-0.21,-8.61,0.1,,1.6,94.7,95.0,88.4,,0.213,0.333,0.235,,0.271,91.0,98.0,103.0,0.134,-0.53,81.8,0.261,,,
